VTF   36
1     31          -13         -13
5
0.001 -2.478E-03 2.268E-03 5.346E-03 -5.065E-03 0.0001239 1.134E-04 2.673E-04 0.0002532
0.01 -8.615E-03 4.852E-03 1.691E-02 -1.409E-02 0.0004307 2.426E-04 8.453E-04 0.0007046
0.1 -1.567E-02 -1.427E-02 5.220E-02 -2.334E-02 0.0007837 0.0007133 2.610E-03 0.001167
1 3.349E-02 -6.739E-03 6.625E-02 2.783E-02 1.675E-03 0.0003369 3.313E-03 1.392E-03
10 1.715E-03 1.115E-02 -8.874E-04 1.426E-02 8.573E-05 5.576E-04 4.437e-05 7.129E-04
2     32          -13         -9
5
0.001 -1.568E-03 1.413E-03 6.073E-03 -5.754E-03 7.842e-05 7.065E-05 3.036E-04 0.0002877
0.01 -5.925E-03 2.426E-03 1.913E-02 -1.602E-02 0.0002962 1.213E-04 9.565E-04 0.0008011
0.1 -9.075E-03 -2.447E-02 5.830E-02 -2.880E-02 0.0004537 0.001223 2.915E-03 0.00144
1 8.018E-02 -2.640E-02 9.294E-02 1.723E-02 4.009E-03 0.00132 4.647E-03 8.614E-04
10 2.419E-02 5.600E-02 2.070E-03 3.766E-02 1.210E-03 2.800E-03 1.035E-04 1.883E-03
3     33          -13         -5
5
0.001 -1.100E-03 9.070E-04 4.001E-03 -3.775E-03 5.498e-05 4.535E-05 2.001E-04 0.0001887
0.01 -4.475E-03 5.519E-04 1.254E-02 -1.043E-02 0.0002238 2.760E-05 6.268E-04 0.0005217
0.1 -3.406E-03 -3.419E-02 3.777E-02 -1.867E-02 0.0001703 0.00171 1.889E-03 0.0009335
1 1.176E-01 -3.526E-02 6.286E-02 1.077E-02 5.880E-03 0.001763 3.143E-03 5.383E-04
10 3.710E-02 7.714E-02 -2.181E-03 2.116E-02 1.855E-03 3.857E-03 0.0001091 1.058E-03
4     34          -13         5
5
0.001 -1.099E-03 9.061E-04 -3.913E-03 3.734E-03 5.494e-05 4.531E-05 0.0001956 1.867E-04
0.01 -4.475E-03 5.518E-04 -1.253E-02 1.043E-02 0.0002238 2.759E-05 0.0006267 5.215E-04
0.1 -3.406E-03 -3.419E-02 -3.777E-02 1.867E-02 0.0001703 0.00171 0.001889 9.335E-04
1 1.176E-01 -3.526E-02 -6.286E-02 -1.077E-02 5.880E-03 0.001763 0.003143 0.0005383
10 3.710E-02 7.714E-02 2.181E-03 -2.116E-02 1.855E-03 3.857E-03 1.091E-04 0.001058
5     35          -13         9
5
0.001 -1.567E-03 1.412E-03 -5.984E-03 5.713E-03 7.836e-05 7.059E-05 0.0002992 2.857E-04
0.01 -5.925E-03 2.426E-03 -1.913E-02 1.602E-02 0.0002962 1.213E-04 0.0009564 8.009E-04
0.1 -9.075E-03 -2.447E-02 -5.830E-02 2.880E-02 0.0004537 0.001223 0.002915 1.440E-03
1 8.018E-02 -2.640E-02 -9.294E-02 -1.723E-02 4.009E-03 0.00132 0.004647 0.0008614
10 2.419E-02 5.600E-02 -2.070E-03 -3.766E-02 1.210E-03 2.800E-03 0.0001035 0.001883
6     36          -13         13
5
0.001 -2.477E-03 2.267E-03 -5.258E-03 5.024E-03 0.0001238 1.133E-04 0.0002629 2.512E-04
0.01 -8.615E-03 4.852E-03 -1.690E-02 1.409E-02 0.0004307 2.426E-04 0.0008452 7.044E-04
0.1 -1.567E-02 -1.427E-02 -5.220E-02 2.334E-02 0.0007837 0.0007133 0.00261 1.167E-03
1 3.349E-02 -6.739E-03 -6.625E-02 -2.783E-02 1.675E-03 0.0003369 0.003313 0.001392
10 1.715E-03 1.115E-02 8.874E-04 -1.426E-02 8.573E-05 5.576E-04 4.437E-05 0.0007129
7     25          -9          -13
5
0.001 -4.672E-03 4.282E-03 8.065E-03 -7.706E-03 0.0002336 2.141E-04 4.032E-04 0.0003853
0.01 -1.552E-02 9.976E-03 2.542E-02 -2.193E-02 0.000776 4.988E-04 1.271E-03 0.001097
0.1 -3.485E-02 -8.976E-03 7.887E-02 -4.543E-02 0.001742 0.0004488 3.943E-03 0.002271
1 2.195E-02 -2.569E-02 1.508E-01 1.597E-02 1.098E-03 0.001285 7.542E-03 7.983E-04
10 1.017E-02 2.444E-02 1.429E-02 6.759E-02 5.083E-04 1.222E-03 7.146E-04 3.380E-03
8     26          -9          -9
5
0.001 -3.157E-03 2.874E-03 1.211E-02 -1.157E-02 0.0001578 1.437E-04 6.054E-04 0.0005783
0.01 -1.102E-02 6.083E-03 3.806E-02 -3.289E-02 0.0005508 3.041E-04 1.903E-03 0.001645
0.1 -2.467E-02 -2.287E-02 1.149E-01 -7.151E-02 0.001234 0.001144 5.743E-03 0.003576
1 7.695E-02 -9.297E-02 2.438E-01 -6.498E-02 3.847E-03 0.004648 1.219E-02 0.003249
10 2.364E-01 -5.792E-02 2.797E-01 1.404E-02 1.182E-02 0.002896 1.399E-02 7.019E-04
9     27          -9          -5
5
0.001 -3.498E-03 3.043E-03 6.137E-03 -5.805E-03 0.0001749 1.522E-04 3.069E-04 0.0002903
0.01 -1.191E-02 5.504E-03 1.919E-02 -1.616E-02 0.0005953 2.752E-04 9.596E-04 0.0008078
0.1 -2.206E-02 -2.979E-02 5.647E-02 -3.266E-02 0.001103 0.00149 2.824E-03 0.001633
1 9.590E-02 -9.658E-02 1.194E-01 -2.098E-02 4.795E-03 0.004829 5.968E-03 0.001049
10 2.511E-01 -5.539E-02 7.509E-02 6.051E-02 1.256E-02 0.002769 3.754E-03 3.025E-03
10    28          -9          5
5
0.001 -3.497E-03 3.042E-03 -6.049E-03 5.765E-03 0.0001749 1.521E-04 0.0003024 2.883E-04
0.01 -1.191E-02 5.504E-03 -1.919E-02 1.615E-02 0.0005953 2.752E-04 0.0009594 8.077E-04
0.1 -2.206E-02 -2.979E-02 -5.647E-02 3.266E-02 0.001103 0.00149 0.002824 1.633E-03
1 9.590E-02 -9.658E-02 -1.194E-01 2.098E-02 4.795E-03 0.004829 0.005968 1.049E-03
10 2.511E-01 -5.539E-02 -7.509E-02 -6.051E-02 1.256E-02 0.002769 0.003754 0.003025
11    29          -9          9
5
0.001 -3.156E-03 2.872E-03 -1.202E-02 1.153E-02 0.0001578 1.436E-04 0.000601 5.763E-04
0.01 -1.102E-02 6.082E-03 -3.806E-02 3.289E-02 0.0005508 3.041E-04 0.001903 1.644E-03
0.1 -2.467E-02 -2.287E-02 -1.149E-01 7.151E-02 0.001234 0.001144 0.005743 3.576E-03
1 7.695E-02 -9.297E-02 -2.438E-01 6.498E-02 3.847E-03 0.004648 0.01219 3.249E-03
10 2.364E-01 -5.792E-02 -2.797E-01 -1.404E-02 1.182E-02 0.002896 0.01399 0.0007019
12    30          -9          13
5
0.001 -4.670E-03 4.281E-03 -7.976E-03 7.665E-03 0.0002335 2.141E-04 0.0003988 3.832E-04
0.01 -1.552E-02 9.976E-03 -2.542E-02 2.193E-02 0.000776 4.988E-04 0.001271 1.096E-03
0.1 -3.485E-02 -8.976E-03 -7.887E-02 4.543E-02 0.001742 0.0004488 0.003943 2.271E-03
1 2.195E-02 -2.569E-02 -1.508E-01 -1.597E-02 1.098E-03 0.001285 0.007542 0.0007983
10 1.017E-02 2.444E-02 -1.429E-02 -6.759E-02 5.083E-04 1.222E-03 0.0007146 0.00338
13    19          -5          -13
5
