APP_RES_AND_PHS    36
    1    1     -13.000000     -13.000000
  5
0.001  6.9816E+02 -4.5863E+01  3.8787E+02 -4.6528E+01  2.1071E+03  1.3663E+02  4.8590E+03 -4.4326E+01 -1.0000E+00 -1.0000E+00  2.4295E+02  3.8783E+01  2.4295E+02  6.6211E+00 -1.0000E+00 -1.0000E+00
 0.01  7.3995E+02 -4.7009E+01  4.3565E+02 -4.8594E+01  1.7967E+03  1.3992E+02  4.5002E+03 -4.2893E+01 -1.0000E+00 -1.0000E+00  2.2501E+02  3.1097E+01  2.2501E+02  7.1945E+00 -1.0000E+00 -1.0000E+00
  0.1  9.2317E+02 -4.9567E+01  5.9743E+02 -5.0380E+01  1.3769E+03  1.3514E+02  4.2729E+03 -4.7058E+01 -1.0000E+00 -1.0000E+00  2.1364E+02  2.0953E+01  2.1364E+02  8.9260E+00 -1.0000E+00 -1.0000E+00
    1  9.7595E+02 -4.4585E+01  6.2799E+02 -4.4563E+01  1.4908E+03  1.3528E+02  4.5825E+03 -4.4659E+01 -1.0000E+00 -1.0000E+00  2.2912E+02  2.1399E+01  2.2912E+02  8.8411E+00 -1.0000E+00 -1.0000E+00
   10  9.9326E+02 -4.5839E+01  6.3890E+02 -4.5830E+01  1.5164E+03  1.3417E+02  4.6628E+03 -4.5828E+01 -1.0000E+00 -1.0000E+00  2.3314E+02  2.1402E+01  2.3314E+02  8.8439E+00 -1.0000E+00 -1.0000E+00
    2    2     -13.000000      -9.000000
  5
0.001  1.3877E+00  1.3531E+02  1.2204E+00 -4.3758E+01  7.3535E-01  1.3497E+02  2.9361E-01 -4.3250E+01 -1.0000E+00 -1.0000E+00  6.9385E-02  3.2593E+00  6.9385E-02  5.4142E+00 -1.0000E+00 -1.0000E+00
 0.01  1.3225E+00  1.3609E+02  1.0733E+00 -4.1240E+01  7.2218E-01  1.3515E+02  2.4709E-01 -3.9678E+01 -1.0000E+00 -1.0000E+00  6.6123E-02  3.5321E+00  6.6123E-02  5.2533E+00 -1.0000E+00 -1.0000E+00
  0.1  1.3741E+00  1.3113E+02  9.1340E-01 -4.6637E+01  8.0027E-01  1.3051E+02  1.8576E-01 -4.5296E+01 -1.0000E+00 -1.0000E+00  6.8705E-02  4.3138E+00  6.8705E-02  4.9250E+00 -1.0000E+00 -1.0000E+00
