TETRA
      5806
         0   -5.240000000e+005   -5.240000000e+005   -3.280500000e+005
         1    5.240000000e+005   -5.240000000e+005   -3.280500000e+005
         2    5.240000000e+005    5.240000000e+005   -3.280500000e+005
         3   -5.240000000e+005    5.240000000e+005   -3.280500000e+005
         4   -5.240000000e+005   -5.240000000e+005    5.280000000e+005
         5    5.240000000e+005   -5.240000000e+005    5.280000000e+005
         6    5.240000000e+005    5.240000000e+005    5.280000000e+005
         7   -5.240000000e+005    5.240000000e+005    5.280000000e+005
         8   -5.240000000e+005   -5.240000000e+005    0.000000000e+000
         9    5.240000000e+005   -5.240000000e+005    0.000000000e+000
        10    5.240000000e+005    5.240000000e+005    0.000000000e+000
        11   -5.240000000e+005    5.240000000e+005    0.000000000e+000
        12   -1.000000000e+004   -1.000000000e+004    1.000000000e+004
        13    1.000000000e+004   -1.000000000e+004    1.000000000e+004
        14    1.000000000e+004    1.000000000e+004    1.000000000e+004
        15   -1.000000000e+004    1.000000000e+004    1.000000000e+004
        16   -1.000000000e+004   -1.000000000e+004    2.000000000e+004
        17    1.000000000e+004   -1.000000000e+004    2.000000000e+004
        18    1.000000000e+004    1.000000000e+004    2.000000000e+004
        19   -1.000000000e+004    1.000000000e+004    2.000000000e+004
        20   -1.216600000e+004   -1.266600000e+004    0.000000000e+000
        21   -1.216600000e+004   -8.666000000e+003    0.000000000e+000
        22   -1.216600000e+004   -4.666000000e+003    0.000000000e+000
        23   -1.216600000e+004    5.333000000e+003    0.000000000e+000
        24   -1.216600000e+004    9.333000000e+003    0.000000000e+000
        25   -1.216600000e+004    1.333300000e+004    0.000000000e+000
        26   -8.166000000e+003   -1.266600000e+004    0.000000000e+000
        27   -8.166000000e+003   -8.666000000e+003    0.000000000e+000
        28   -8.166000000e+003   -4.666000000e+003    0.000000000e+000
        29   -8.166000000e+003    5.333000000e+003    0.000000000e+000
        30   -8.166000000e+003    9.333000000e+003    0.000000000e+000
        31   -8.166000000e+003    1.333300000e+004    0.000000000e+000
        32   -4.166000000e+003   -1.266600000e+004    0.000000000e+000
        33   -4.166000000e+003   -8.666000000e+003    0.000000000e+000
        34   -4.166000000e+003   -4.666000000e+003    0.000000000e+000
        35   -4.166000000e+003    5.333000000e+003    0.000000000e+000
        36   -4.166000000e+003    9.333000000e+003    0.000000000e+000
        37   -4.166000000e+003    1.333300000e+004    0.000000000e+000
        38    5.833000000e+003   -1.266600000e+004    0.000000000e+000
        39    5.833000000e+003   -8.666000000e+003    0.000000000e+000
        40    5.833000000e+003   -4.666000000e+003    0.000000000e+000
        41    5.833000000e+003    5.333000000e+003    0.000000000e+000
        42    5.833000000e+003    9.333000000e+003    0.000000000e+000
        43    5.833000000e+003    1.333300000e+004    0.000000000e+000
        44    9.833000000e+003   -1.266600000e+004    0.000000000e+000
        45    9.833000000e+003   -8.666000000e+003    0.000000000e+000
        46    9.833000000e+003   -4.666000000e+003    0.000000000e+000
        47    9.833000000e+003    5.333000000e+003    0.000000000e+000
        48    9.833000000e+003    9.333000000e+003    0.000000000e+000
        49    9.833000000e+003    1.333300000e+004    0.000000000e+000
        50    1.383300000e+004   -1.266600000e+004    0.000000000e+000
        51    1.383300000e+004   -8.666000000e+003    0.000000000e+000
        52    1.383300000e+004   -4.666000000e+003    0.000000000e+000
        53    1.383300000e+004    5.333000000e+003    0.000000000e+000
        54    1.383300000e+004    9.333000000e+003    0.000000000e+000
        55    1.383300000e+004    1.333300000e+004    0.000000000e+000
        56   -1.291600000e+004   -1.309901300e+004    0.000000000e+000
        57   -1.291600000e+004   -9.099013000e+003    0.000000000e+000
        58   -1.291600000e+004   -5.099013000e+003    0.000000000e+000
        59   -1.291600000e+004    4.899987000e+003    0.000000000e+000
        60   -1.291600000e+004    8.899987000e+003    0.000000000e+000
        61   -1.291600000e+004    1.289998700e+004    0.000000000e+000
        62   -8.916000000e+003   -1.309901300e+004    0.000000000e+000
        63   -8.916000000e+003   -9.099013000e+003    0.000000000e+000
        64   -8.916000000e+003   -5.099013000e+003    0.000000000e+000
        65   -8.916000000e+003    4.899987000e+003    0.000000000e+000
        66   -8.916000000e+003    8.899987000e+003    0.000000000e+000
        67   -8.916000000e+003    1.289998700e+004    0.000000000e+000
        68   -4.916000000e+003   -1.309901300e+004    0.000000000e+000
        69   -4.916000000e+003   -9.099013000e+003    0.000000000e+000
        70   -4.916000000e+003   -5.099013000e+003    0.000000000e+000
        71   -4.916000000e+003    4.899987000e+003    0.000000000e+000
        72   -4.916000000e+003    8.899987000e+003    0.000000000e+000
        73   -4.916000000e+003    1.289998700e+004    0.000000000e+000
        74    5.083000000e+003   -1.309901300e+004    0.000000000e+000
        75    5.083000000e+003   -9.099013000e+003    0.000000000e+000
        76    5.083000000e+003   -5.099013000e+003    0.000000000e+000
        77    5.083000000e+003    4.899987000e+003    0.000000000e+000
        78    5.083000000e+003    8.899987000e+003    0.000000000e+000
        79    5.083000000e+003    1.289998700e+004    0.000000000e+000
        80    9.083000000e+003   -1.309901300e+004    0.000000000e+000
        81    9.083000000e+003   -9.099013000e+003    0.000000000e+000
        82    9.083000000e+003   -5.099013000e+003    0.000000000e+000
        83    9.083000000e+003    4.899987000e+003    0.000000000e+000
        84    9.083000000e+003    8.899987000e+003    0.000000000e+000
        85    9.083000000e+003    1.289998700e+004    0.000000000e+000
        86    1.308300000e+004   -1.309901300e+004    0.000000000e+000
        87    1.308300000e+004   -9.099013000e+003    0.000000000e+000
        88    1.308300000e+004   -5.099013000e+003    0.000000000e+000
        89    1.308300000e+004    4.899987000e+003    0.000000000e+000
        90    1.308300000e+004    8.899987000e+003    0.000000000e+000
        91    1.308300000e+004    1.289998700e+004    0.000000000e+000
        92   -1.241600000e+004   -1.223298700e+004    0.000000000e+000
        93   -1.241600000e+004   -8.232987000e+003    0.000000000e+000
        94   -1.241600000e+004   -4.232987000e+003    0.000000000e+000
        95   -1.241600000e+004    5.766013000e+003    0.000000000e+000
        96   -1.241600000e+004    9.766013000e+003    0.000000000e+000
        97   -1.241600000e+004    1.376601300e+004    0.000000000e+000
        98   -8.416000000e+003   -1.223298700e+004    0.000000000e+000
        99   -8.416000000e+003   -8.232987000e+003    0.000000000e+000
       100   -8.416000000e+003   -4.232987000e+003    0.000000000e+000
       101   -8.416000000e+003    5.766013000e+003    0.000000000e+000
       102   -8.416000000e+003    9.766013000e+003    0.000000000e+000
       103   -8.416000000e+003    1.376601300e+004    0.000000000e+000
       104   -4.416000000e+003   -1.223298700e+004    0.000000000e+000
       105   -4.416000000e+003   -8.232987000e+003    0.000000000e+000
       106   -4.416000000e+003   -4.232987000e+003    0.000000000e+000
       107   -4.416000000e+003    5.766013000e+003    0.000000000e+000
       108   -4.416000000e+003    9.766013000e+003    0.000000000e+000
       109   -4.416000000e+003    1.376601300e+004    0.000000000e+000
       110    5.583000000e+003   -1.223298700e+004    0.000000000e+000
       111    5.583000000e+003   -8.232987000e+003    0.000000000e+000
       112    5.583000000e+003   -4.232987000e+003    0.000000000e+000
       113    5.583000000e+003    5.766013000e+003    0.000000000e+000
       114    5.583000000e+003    9.766013000e+003    0.000000000e+000
       115    5.583000000e+003    1.376601300e+004    0.000000000e+000
       116    9.583000000e+003   -1.223298700e+004    0.000000000e+000
       117    9.583000000e+003   -8.232987000e+003    0.000000000e+000
       118    9.583000000e+003   -4.232987000e+003    0.000000000e+000
       119    9.583000000e+003    5.766013000e+003    0.000000000e+000
       120    9.583000000e+003    9.766013000e+003    0.000000000e+000
       121    9.583000000e+003    1.376601300e+004    0.000000000e+000
       122    1.358300000e+004   -1.223298700e+004    0.000000000e+000
       123    1.358300000e+004   -8.232987000e+003    0.000000000e+000
       124    1.358300000e+004   -4.232987000e+003    0.000000000e+000
       125    1.358300000e+004    5.766013000e+003    0.000000000e+000
       126    1.358300000e+004    9.766013000e+003    0.000000000e+000
       127    1.358300000e+004    1.376601300e+004    0.000000000e+000
       128   -5.240000000e+005   -5.240000000e+005   -1.640250000e+005
       129   -5.240000000e+005   -5.240000000e+005    2.640000000e+005
       130   -5.240000000e+005    0.000000000e+000    5.280000000e+005
       131   -5.240000000e+005    5.240000000e+005    2.640000000e+005
       132   -5.240000000e+005    5.240000000e+005   -1.640250000e+005
       133   -5.240000000e+005    0.000000000e+000   -3.280500000e+005
       134   -5.240000000e+005    0.000000000e+000    0.000000000e+000
       135    5.240000000e+005    5.240000000e+005   -1.640250000e+005
       136    5.240000000e+005    5.240000000e+005    2.640000000e+005
       137    5.240000000e+005    0.000000000e+000    5.280000000e+005
       138    5.240000000e+005   -5.240000000e+005    2.640000000e+005
       139    5.240000000e+005   -5.240000000e+005   -1.640250000e+005
       140    5.240000000e+005    0.000000000e+000   -3.280500000e+005
       141    5.240000000e+005    0.000000000e+000    0.000000000e+000
       142    0.000000000e+000   -5.240000000e+005    5.280000000e+005
       143    0.000000000e+000   -5.240000000e+005   -3.280500000e+005
       144    0.000000000e+000   -5.240000000e+005    0.000000000e+000
       145    0.000000000e+000    5.240000000e+005    5.280000000e+005
       146    0.000000000e+000    5.240000000e+005   -3.280500000e+005
       147    0.000000000e+000    5.240000000e+005    0.000000000e+000
       148   -1.000000000e+004   -1.000000000e+004    1.500000000e+004
       149   -1.000000000e+004    0.000000000e+000    2.000000000e+004
       150   -1.000000000e+004    1.000000000e+004    1.500000000e+004
       151   -1.000000000e+004    0.000000000e+000    1.000000000e+004
       152    1.000000000e+004    1.000000000e+004    1.500000000e+004
       153    1.000000000e+004    0.000000000e+000    2.000000000e+004
       154    1.000000000e+004   -1.000000000e+004    1.500000000e+004
       155    1.000000000e+004    0.000000000e+000    1.000000000e+004
       156    0.000000000e+000   -1.000000000e+004    2.000000000e+004
       157    0.000000000e+000   -1.000000000e+004    1.000000000e+004
       158    0.000000000e+000    1.000000000e+004    2.000000000e+004
       159    0.000000000e+000    1.000000000e+004    1.000000000e+004
       160   -5.240000000e+005   -5.240000000e+005    3.960000000e+005
       161   -5.240000000e+005    2.620000000e+005    5.280000000e+005
       162   -5.240000000e+005    5.240000000e+005    1.320000000e+005
       163   -5.240000000e+005   -2.620000000e+005   -3.280500000e+005
       164   -5.240000000e+005    2.620000000e+005    0.000000000e+000
       165    5.240000000e+005    5.240000000e+005    3.960000000e+005
       166    5.240000000e+005   -2.620000000e+005    5.280000000e+005
       167    5.240000000e+005   -5.240000000e+005    1.320000000e+005
       168    5.240000000e+005    2.620000000e+005   -3.280500000e+005
       169    5.240000000e+005   -2.620000000e+005    0.000000000e+000
       170   -2.620000000e+005   -5.240000000e+005    5.280000000e+005
       171    2.620000000e+005   -5.240000000e+005   -3.280500000e+005
       172   -2.620000000e+005   -5.240000000e+005    0.000000000e+000
       173    2.620000000e+005    5.240000000e+005    5.280000000e+005
       174   -2.620000000e+005    5.240000000e+005   -3.280500000e+005
       175    2.620000000e+005    5.240000000e+005    0.000000000e+000
       176   -1.000000000e+004   -1.000000000e+004    1.750000000e+004
       177   -1.000000000e+004    5.000000000e+003    2.000000000e+004
       178   -1.000000000e+004    1.000000000e+004    1.250000000e+004
       179   -1.000000000e+004   -5.000000000e+003    1.000000000e+004
       180    1.000000000e+004    1.000000000e+004    1.750000000e+004
       181    1.000000000e+004   -5.000000000e+003    2.000000000e+004
       182    1.000000000e+004   -1.000000000e+004    1.250000000e+004
       183    1.000000000e+004    5.000000000e+003    1.000000000e+004
       184   -5.000000000e+003   -1.000000000e+004    2.000000000e+004
       185    5.000000000e+003   -1.000000000e+004    1.000000000e+004
       186    5.000000000e+003    1.000000000e+004    2.000000000e+004
       187   -5.000000000e+003    1.000000000e+004    1.000000000e+004
       188   -5.240000000e+005   -1.310000000e+005   -3.280500000e+005
       189   -5.240000000e+005   -3.930000000e+005   -3.280500000e+005
       190   -5.240000000e+005    1.310000000e+005    0.000000000e+000
       191   -5.240000000e+005    3.930000000e+005    0.000000000e+000
       192    5.240000000e+005   -3.930000000e+005    5.280000000e+005
       193    5.240000000e+005    3.930000000e+005   -3.280500000e+005
       194    5.240000000e+005   -1.310000000e+005    0.000000000e+000
       195    5.240000000e+005   -3.930000000e+005    0.000000000e+000
       196   -3.930000000e+005   -5.240000000e+005    5.280000000e+005
       197    3.930000000e+005   -5.240000000e+005   -3.280500000e+005
       198   -3.930000000e+005   -5.240000000e+005    0.000000000e+000
       199    3.930000000e+005    5.240000000e+005    5.280000000e+005
       200   -3.930000000e+005    5.240000000e+005   -3.280500000e+005
       201    3.930000000e+005    5.240000000e+005    0.000000000e+000
       202   -1.000000000e+004    7.500000000e+003    2.000000000e+004
       203   -1.000000000e+004   -7.500000000e+003    1.000000000e+004
       204    1.000000000e+004   -7.500000000e+003    2.000000000e+004
       205    1.000000000e+004    7.500000000e+003    1.000000000e+004
       206   -7.500000000e+003   -1.000000000e+004    2.000000000e+004
       207    7.500000000e+003   -1.000000000e+004    1.000000000e+004
       208    7.500000000e+003    1.000000000e+004    2.000000000e+004
       209   -7.500000000e+003    1.000000000e+004    1.000000000e+004
       210   -5.240000000e+005   -5.240000000e+005    1.320000000e+005
       211   -5.240000000e+005   -2.620000000e+005    5.280000000e+005
       212   -5.240000000e+005    5.240000000e+005    3.960000000e+005
       213   -5.240000000e+005    2.620000000e+005   -3.280500000e+005
       214   -5.240000000e+005   -2.620000000e+005    0.000000000e+000
       215    5.240000000e+005    5.240000000e+005    1.320000000e+005
       216    5.240000000e+005    2.620000000e+005    5.280000000e+005
       217    5.240000000e+005   -5.240000000e+005    3.960000000e+005
       218    5.240000000e+005   -2.620000000e+005   -3.280500000e+005
       219    5.240000000e+005    2.620000000e+005    0.000000000e+000
       220    2.620000000e+005   -5.240000000e+005    5.280000000e+005
       221   -2.620000000e+005   -5.240000000e+005   -3.280500000e+005
       222    2.620000000e+005   -5.240000000e+005    0.000000000e+000
       223   -2.620000000e+005    5.240000000e+005    5.280000000e+005
       224    2.620000000e+005    5.240000000e+005   -3.280500000e+005
       225   -2.620000000e+005    5.240000000e+005    0.000000000e+000
       226   -1.000000000e+004   -1.000000000e+004    1.250000000e+004
       227   -1.000000000e+004   -5.000000000e+003    2.000000000e+004
       228   -1.000000000e+004    1.000000000e+004    1.750000000e+004
       229   -1.000000000e+004    5.000000000e+003    1.000000000e+004
       230    1.000000000e+004    1.000000000e+004    1.250000000e+004
       231    1.000000000e+004    5.000000000e+003    2.000000000e+004
       232    1.000000000e+004   -1.000000000e+004    1.750000000e+004
       233    1.000000000e+004   -5.000000000e+003    1.000000000e+004
       234    5.000000000e+003   -1.000000000e+004    2.000000000e+004
       235   -5.000000000e+003   -1.000000000e+004    1.000000000e+004
       236   -5.000000000e+003    1.000000000e+004    2.000000000e+004
       237    5.000000000e+003    1.000000000e+004    1.000000000e+004
       238   -5.240000000e+005    3.930000000e+005    5.280000000e+005
       239   -5.240000000e+005    1.310000000e+005    5.280000000e+005
       240    5.240000000e+005   -1.310000000e+005    5.280000000e+005
       241    5.240000000e+005    1.310000000e+005   -3.280500000e+005
       242   -1.310000000e+005   -5.240000000e+005    5.280000000e+005
       243    1.310000000e+005   -5.240000000e+005   -3.280500000e+005
       244   -1.310000000e+005   -5.240000000e+005    0.000000000e+000
       245    1.310000000e+005    5.240000000e+005    5.280000000e+005
       246   -1.310000000e+005    5.240000000e+005   -3.280500000e+005
       247    1.310000000e+005    5.240000000e+005    0.000000000e+000
       248   -1.000000000e+004    2.500000000e+003    2.000000000e+004
       249   -1.000000000e+004   -2.500000000e+003    1.000000000e+004
       250    1.000000000e+004   -2.500000000e+003    2.000000000e+004
       251    1.000000000e+004    2.500000000e+003    1.000000000e+004
       252   -2.500000000e+003   -1.000000000e+004    2.000000000e+004
       253    2.500000000e+003   -1.000000000e+004    1.000000000e+004
       254    2.500000000e+003    1.000000000e+004    2.000000000e+004
       255   -2.500000000e+003    1.000000000e+004    1.000000000e+004
       256   -1.310000000e+005   -5.240000000e+005   -3.280500000e+005
       257   -3.930000000e+005   -5.240000000e+005   -3.280500000e+005
       258    1.310000000e+005   -5.240000000e+005    5.280000000e+005
       259    5.240000000e+005    1.310000000e+005    0.000000000e+000
       260    5.240000000e+005   -1.310000000e+005   -3.280500000e+005
       261    5.240000000e+005   -3.930000000e+005   -3.280500000e+005
       262    5.240000000e+005    1.310000000e+005    5.280000000e+005
       263    5.240000000e+005    3.930000000e+005    5.280000000e+005
       264   -5.240000000e+005   -1.310000000e+005    0.000000000e+000
       265   -5.240000000e+005    1.310000000e+005   -3.280500000e+005
       266   -5.240000000e+005    3.930000000e+005   -3.280500000e+005
       267   -5.240000000e+005   -1.310000000e+005    5.280000000e+005
       268   -5.240000000e+005   -3.930000000e+005    5.280000000e+005
       269    3.930000000e+005   -5.240000000e+005    0.000000000e+000
       270    1.310000000e+005   -5.240000000e+005    0.000000000e+000
       271   -1.310000000e+005    5.240000000e+005    5.280000000e+005
       272    3.930000000e+005    5.240000000e+005   -3.280500000e+005
       273    1.310000000e+005    5.240000000e+005   -3.280500000e+005
       274   -3.930000000e+005    5.240000000e+005    0.000000000e+000
       275   -1.310000000e+005    5.240000000e+005    0.000000000e+000
       276   -1.000000000e+004   -7.500000000e+003    2.000000000e+004
       277   -1.000000000e+004   -2.500000000e+003    2.000000000e+004
       278   -1.000000000e+004    7.500000000e+003    1.000000000e+004
       279   -1.000000000e+004    2.500000000e+003    1.000000000e+004
       280    1.000000000e+004    7.500000000e+003    2.000000000e+004
       281    1.000000000e+004    2.500000000e+003    2.000000000e+004
       282    1.000000000e+004   -7.500000000e+003    1.000000000e+004
       283    1.000000000e+004   -2.500000000e+003    1.000000000e+004
       284    2.500000000e+003   -1.000000000e+004    2.000000000e+004
