MT 1
99 99 0.0 0.0
0
NMT2_APP_RES_AND_PHS  7
1     99           0.0          0.0          0.0          15.0         0.0          0.0          10.0         0.0
5
    1   1.2417E-02  -9.2942E+01   1.4186E+02  -5.1890E+01   1.3777E+02   1.2832E+02   3.6966E-02   1.0115E+02   7.0928E+00  -1.0000E+00   7.0928E+00   2.8660E+00   7.0928E+00   2.9510E+00   7.0928E+00  -1.0000E+00
   10   1.2948E-01  -1.1657E+02   2.4599E+02  -6.2528E+01   2.3627E+02   1.1457E+02   8.1423E-02   1.6352E+02   1.2300E+01  -1.0000E+00   1.2300E+01   2.8660E+00   1.2300E+01   2.9840E+00   1.2300E+01  -1.0000E+00
5     99           20.0         20.0         10.0         20.0         20.0         20.0         20.0         10.0
5
0.001   9.2621E-01   1.4228E+02   9.3289E+01  -4.4444E+01   9.2394E+01   1.3575E+02   1.0230E+00  -3.8936E+01   4.6644E+00  -1.0000E+00   4.6644E+00   2.8660E+00   4.6644E+00   2.8938E+00   4.6644E+00  -1.0000E+00
 0.01   5.3907E-01   1.5997E+02   8.6820E+01  -4.4257E+01   8.4695E+01   1.3614E+02   6.4047E-01  -2.4097E+01   4.3410E+00  -1.0000E+00   4.3410E+00   2.8660E+00   4.3410E+00   2.9379E+00   4.3410E+00  -1.0000E+00
  0.1   1.2799E-01  -1.3755E+02   1.0145E+02  -5.2201E+01   9.6689E+01   1.2848E+02   1.1690E-01   2.1992E+01   5.0723E+00  -1.0000E+00   5.0723E+00   2.8660E+00   5.0723E+00   3.0071E+00   5.0723E+00  -1.0000E+00
    1   3.1153E-02  -2.9711E+01   1.3809E+02  -4.7259E+01   1.2766E+02   1.3151E+02   1.1950E-03  -1.3642E+02   6.9045E+00  -1.0000E+00   6.9045E+00   2.8660E+00   6.9045E+00   3.1004E+00   6.9045E+00  -1.0000E+00
   10   1.7989E-01   4.9412E+01   1.4159E+02  -5.3544E+01   1.4748E+02   1.2412E+02   2.4632E-01  -8.7235E+01   7.3740E+00  -1.0000E+00   7.3740E+00   2.9854E+00   7.3740E+00   2.8660E+00   7.3740E+00  -1.0000E+00
6     99           15.0         -15.0        20.0         0.0          15.0         -15.0        5.0          -5.0
5
0.001   9.2046E-01  -3.8064E+01   8.5189E+01  -4.4518E+01   7.4005E+01   1.3514E+02   1.0969E-01   1.4238E+02   4.2595E+00  -1.0000E+00   4.2595E+00   2.8660E+00   4.2595E+00   3.2996E+00   4.2595E+00  -1.0000E+00
 0.01   5.3713E-01  -1.7781E+01   7.9494E+01  -4.4190E+01   7.1245E+01   1.3460E+02   6.3679E-02   1.6373E+02   3.9747E+00  -1.0000E+00   3.9747E+00   2.8660E+00   3.9747E+00   3.1982E+00   3.9747E+00  -1.0000E+00
  0.1   5.4743E-02   6.0764E+01   9.2263E+01  -5.3777E+01   9.1275E+01   1.2577E+02   7.6575E-03  -1.0476E+02   4.6132E+00  -1.0000E+00   4.6132E+00   2.8660E+00   4.6132E+00   2.8970E+00   4.6132E+00  -1.0000E+00
    1   4.9428E-02  -9.0117E+01   1.4164E+02  -5.2297E+01   1.3353E+02   1.2887E+02   3.4855E-02   6.8497E+01   7.0821E+00  -1.0000E+00   7.0821E+00   2.8660E+00   7.0821E+00   3.0403E+00   7.0821E+00  -1.0000E+00
   10   8.6904E-01  -1.1608E+02   2.5310E+02  -6.3727E+01   2.1699E+02   1.1833E+02   6.6939E-01   4.9980E+01   1.2655E+01  -1.0000E+00   1.2655E+01   2.8660E+00   1.2655E+01   3.3434E+00   1.2655E+01  -1.0000E+00
7     99           -20.0        20.0         -10.0        20.0         -20.0        20.0         -20.0        10.0
5
0.001   1.0286E+00  -3.9597E+01   9.2507E+01  -4.4392E+01   9.1817E+01   1.3561E+02   1.0030E+00   1.4012E+02   4.6253E+00  -1.0000E+00   4.6253E+00   2.8660E+00   4.6253E+00   2.8875E+00   4.6253E+00  -1.0000E+00
 0.01   6.4782E-01  -2.3969E+01   8.5769E+01  -4.4365E+01   8.5040E+01   1.3591E+02   6.3328E-01   1.5170E+02   4.2884E+00  -1.0000E+00   4.2884E+00   2.8660E+00   4.2884E+00   2.8906E+00   4.2884E+00  -1.0000E+00
  0.1   9.3244E-02   9.9173E+00   1.0219E+02  -5.2508E+01   9.8828E+01   1.2824E+02   1.4005E-01   1.5077E+02   5.1095E+00  -1.0000E+00   5.1095E+00   2.8660E+00   5.1095E+00   2.9636E+00   5.1095E+00  -1.0000E+00
    1   4.0061E-02  -7.3054E+01   1.3515E+02  -4.7232E+01   1.2951E+02   1.3336E+02   3.0547E-01   1.4562E+02   6.7577E+00  -1.0000E+00   6.7577E+00   2.8660E+00   6.7577E+00   2.9909E+00   6.7577E+00  -1.0000E+00
   10   5.2903E-01  -1.2063E+02   1.6831E+02  -5.5735E+01   1.2689E+02   1.2848E+02   3.5456E-03  -1.1253E+02   8.4154E+00  -1.0000E+00   8.4154E+00   2.8660E+00   8.4154E+00   3.8026E+00   8.4154E+00  -1.0000E+00
END
