MT 1
99 99 0.0 0.0
0
NMT2  7
1     99           0.0          0.0          0.0          15.0         0.0          0.0          10.0         0.0
5
   0.001  1.3057E-06 -1.1411E-06  3.8978E-04 -4.1695E-04 -4.6106E-04  4.7414E-04 -7.6649E-07  7.0612E-07  3.0720E-05  3.0720E-05  3.0720E-05  3.0720E-05  3.0720E-05  3.0720E-05  3.0720E-05  3.0720E-05
    0.01  3.0853E-06 -2.9122E-07  1.2432E-03 -1.4667E-03 -1.4459E-03  1.5619E-03 -1.3585E-06  4.3788E-07  1.0115E-04  1.0115E-04  1.0115E-04  1.0115E-04  1.0115E-04  1.0115E-04  1.0115E-04  1.0115E-04
     0.1 -1.2634E-05 -1.6351E-05  3.9625E-03 -6.8626E-03 -4.3313E-03  6.8217E-03  8.6408E-06  2.3784E-05  4.0011E-04  4.0011E-04  4.0011E-04  4.0011E-04  4.0011E-04  4.0011E-04  4.0011E-04  4.0011E-04
       1 -1.6070E-05 -3.1270E-04  2.0655E-02 -2.6333E-02 -2.0612E-02  2.6062E-02 -5.0785E-05  2.8906E-04  1.6674E-03  1.6674E-03  1.6674E-03  1.6674E-03  1.6674E-03  1.6674E-03  1.6674E-03  1.6674E-03
      10 -1.4299E-03 -2.8598E-03  6.4291E-02 -1.2365E-01 -6.1383E-02  1.2238E-01  3.1657E-03  1.3328E-03  6.9067E-03  6.9067E-03  6.9067E-03  6.9067E-03  6.9067E-03  6.9067E-03  6.9067E-03  6.9067E-03
2     99           0.0          0.0          0.0          15.0         0.0          0.0          -8.0         0.0
5
   0.001  8.0255E-07 -6.8772E-07  3.6463E-04 -3.9637E-04 -4.6106E-04  4.7414E-04 -7.6649E-07  7.0612E-07  2.9841E-05  2.9841E-05  2.9841E-05  2.9841E-05  2.9841E-05  2.9841E-05  2.9841E-05  2.9841E-05
    0.01  2.1544E-06  1.9217E-06  1.1706E-03 -1.4304E-03 -1.4459E-03  1.5619E-03 -1.3585E-06  4.3788E-07  9.9174E-05  9.9174E-05  9.9174E-05  9.9174E-05  9.9174E-05  9.9174E-05  9.9174E-05  9.9174E-05
     0.1 -1.3724E-05  2.5227E-06  3.8344E-03 -6.8559E-03 -4.3313E-03  6.8217E-03  8.6408E-06  2.3784E-05  3.9836E-04  3.9836E-04  3.9836E-04  3.9836E-04  3.9836E-04  3.9836E-04  3.9836E-04  3.9836E-04
       1 -3.8483E-05 -1.1272E-04  2.0628E-02 -2.6194E-02 -2.0612E-02  2.6062E-02 -5.0785E-05  2.8906E-04  1.6642E-03  1.6642E-03  1.6642E-03  1.6642E-03  1.6642E-03  1.6642E-03  1.6642E-03  1.6642E-03
      10 -3.2771E-03 -2.0479E-03  6.2630E-02 -1.2433E-01 -6.1383E-02  1.2238E-01  3.1657E-03  1.3328E-03  6.9029E-03  6.9029E-03  6.9029E-03  6.9029E-03  6.9029E-03  6.9029E-03  6.9029E-03  6.9029E-03
3     99           0.0          0.0          -8.0         0.0          0.0          0.0          -15.0        -15.0
5
