MT    36
    1    1     -12.666000     -12.666000
  4
0.001 -2.9966E-05  2.2295E-05  1.9295E-04 -1.9307E-04 -4.8560E-05  4.8673E-05  8.4344E-06 -6.4420E-06  6.8496E-06  6.8496E-06  6.8496E-06  6.8496E-06  6.8496E-06  6.8496E-06  6.8496E-06  6.8496E-06
 0.01 -8.4804E-05  1.9900E-05  6.0507E-04 -6.0711E-04 -1.5217E-04  1.5381E-04  2.3942E-05 -7.1212E-06  2.1532E-05  2.1532E-05  2.1532E-05  2.1532E-05  2.1532E-05  2.1532E-05  2.1532E-05  2.1532E-05
  0.1 -5.7693E-05 -1.0437E-04  1.8204E-03 -2.2294E-03 -4.5764E-04  5.7281E-04  2.0021E-05  1.8458E-05  7.2633E-05  7.2633E-05  7.2633E-05  7.2633E-05  7.2633E-05  7.2633E-05  7.2633E-05  7.2633E-05
    1  3.5436E-05 -3.8072E-04  6.4794E-03 -8.0249E-03 -1.6368E-03  2.1674E-03  3.1156E-05  5.9836E-05  2.6464E-04  2.6464E-04  2.6464E-04  2.6464E-04  2.6464E-04  2.6464E-04  2.6464E-04  2.6464E-04
    2    2     -12.666000      -8.666000
  4
0.001 -1.8244E-05  1.3415E-05  1.1540E-04 -1.1535E-04 -9.3391E-05  9.6641E-05  1.6944E-05 -1.2518E-05  7.4041E-06  7.4041E-06  7.4041E-06  7.4041E-06  7.4041E-06  7.4041E-06  7.4041E-06  7.4041E-06
 0.01 -5.1800E-05  1.0873E-05  3.6034E-04 -3.6150E-04 -2.9517E-04  3.2496E-04  4.8208E-05 -1.0218E-05  2.3668E-05  2.3668E-05  2.3668E-05  2.3668E-05  2.3668E-05  2.3668E-05  2.3668E-05  2.3668E-05
  0.1 -4.5030E-05 -9.1548E-05  1.0435E-03 -1.3867E-03 -9.3271E-04  1.3361E-03  4.8638E-05  8.8598E-05  8.4083E-05  8.4083E-05  8.4083E-05  8.4083E-05  8.4083E-05  8.4083E-05  8.4083E-05  8.4083E-05
    1 -2.6351E-05 -5.4450E-04  3.8437E-03 -5.5745E-03 -3.5361E-03  5.4723E-03  6.4221E-05  6.5578E-04  3.3210E-04  3.3210E-04  3.3210E-04  3.3210E-04  3.3210E-04  3.3210E-04  3.3210E-04  3.3210E-04
    3    3     -12.666000      -4.666000
  4
0.001 -7.3874E-05  4.5939E-05  9.4116E-04 -9.3909E-04 -1.6225E-04  1.7386E-04  2.1051E-05 -1.5768E-05  2.8115E-05  2.8115E-05  2.8115E-05  2.8115E-05  2.8115E-05  2.8115E-05  2.8115E-05  2.8115E-05
 0.01 -2.0475E-04 -3.4234E-05  2.9299E-03 -2.9288E-03 -5.1877E-04  6.2124E-04  5.9749E-05 -1.5294E-05  9.1555E-05  9.1555E-05  9.1555E-05  9.1555E-05  9.1555E-05  9.1555E-05  9.1555E-05  9.1555E-05
  0.1 -9.5052E-05 -1.0297E-03  8.2946E-03 -1.1483E-02 -1.7356E-03  2.7570E-03  5.3861E-05  8.5499E-05  3.3966E-04  3.3966E-04  3.3966E-04  3.3966E-04  3.3966E-04  3.3966E-04  3.3966E-04  3.3966E-04
    1 -8.6629E-05 -8.0171E-03  3.1960E-02 -4.8368E-02 -7.0582E-03  1.1536E-02 -1.0531E-04  3.6475E-04  1.4000E-03  1.4000E-03  1.4000E-03  1.4000E-03  1.4000E-03  1.4000E-03  1.4000E-03  1.4000E-03
    4    4     -12.666000       5.333000
  4
0.001  6.2405E-06 -4.8324E-06  5.5719E-05 -5.5035E-05 -6.2584E-05  6.6272E-05 -5.6954E-06  4.3679E-06  4.2246E-06  4.2246E-06  4.2246E-06  4.2246E-06  4.2246E-06  4.2246E-06  4.2246E-06  4.2246E-06
 0.01  1.7690E-05 -5.2014E-06  1.7318E-04 -1.6801E-04 -2.0019E-04  2.3124E-04 -1.5582E-05  4.7679E-06  1.3583E-05  1.3583E-05  1.3583E-05  1.3583E-05  1.3583E-05  1.3583E-05  1.3583E-05  1.3583E-05
  0.1  1.0371E-05  9.3435E-06  4.8795E-04 -6.3052E-04 -6.7484E-04  9.7948E-04 -4.1419E-06  3.9590E-06  4.8691E-05  4.8691E-05  4.8691E-05  4.8691E-05  4.8691E-05  4.8691E-05  4.8691E-05  4.8691E-05
