   MT   64
    1    1     -17.000000     -17.000000
    3
   1.000000e-03   6.729215e-05  -1.521354e-05   6.357883e-04  -6.500038e-04  -6.406781e-04   6.568923e-04   6.059235e-05  -3.816930e-05   2.706212e-05   2.706212e-05   2.706212e-05   2.706212e-05   2.691431e-05   2.691431e-05   2.691431e-05   2.691431e-05
   1.000000e-02  -3.655955e-05  -9.048558e-05   1.938325e-03  -1.906812e-03  -2.094189e-03   2.245410e-03   5.539747e-05   1.620443e-04   8.539146e-05   8.539146e-05   8.539146e-05   8.539146e-05   8.697674e-05   8.697674e-05   8.697674e-05   8.697674e-05
   1.000000e-01  -8.089644e-05   2.731196e-04   6.569144e-03  -6.852682e-03  -6.747883e-03   6.707652e-03   1.602096e-04   7.947681e-04   2.789330e-04   2.789330e-04   2.789330e-04   2.789330e-04   2.899888e-04   2.899888e-04   2.899888e-04   2.899888e-04
    2    2     -17.000000     -13.000000
    3
   1.000000e-03   5.983696e-05  -4.601310e-05   6.218034e-04  -6.683369e-04  -6.758833e-04   6.067941e-04   5.877030e-05  -6.370304e-05   2.761733e-05   2.761733e-05   2.761733e-05   2.761733e-05   2.714431e-05   2.714431e-05   2.714431e-05   2.714431e-05
   1.000000e-02   9.696653e-05  -1.503754e-04   1.978073e-03  -2.157392e-03  -1.921487e-03   1.987274e-03   1.064821e-04   2.083435e-06   8.689700e-05   8.689700e-05   8.689700e-05   8.689700e-05   8.729995e-05   8.729995e-05   8.729995e-05   8.729995e-05
   1.000000e-01   1.181348e-04  -1.296574e-04   6.351284e-03  -7.437520e-03  -6.458055e-03   7.248130e-03  -9.879797e-06   6.759379e-04   2.823959e-04   2.823959e-04   2.823959e-04   2.823959e-04   2.864593e-04   2.864593e-04   2.864593e-04   2.864593e-04
    3    3     -17.000000      -9.000000
    3
   1.000000e-03   5.798434e-05   4.372170e-05   6.201900e-04  -6.305403e-04  -6.775327e-04   6.405939e-04   2.991971e-05  -1.081825e-04   2.773851e-05   2.773851e-05   2.773851e-05   2.773851e-05   2.743817e-05   2.743817e-05   2.743817e-05   2.743817e-05
   1.000000e-02   7.724794e-05   7.420917e-06   2.004696e-03  -2.043418e-03  -2.099066e-03   2.208986e-03   1.920231e-04   2.522189e-05   8.671017e-05   8.671017e-05   8.671017e-05   8.671017e-05   8.820122e-05   8.820122e-05   8.820122e-05   8.820122e-05
   1.000000e-01   1.474831e-04  -5.797923e-05   6.279063e-03  -7.383600e-03  -6.497026e-03   6.914094e-03  -4.428251e-04  -1.356361e-04   2.767147e-04   2.767147e-04   2.767147e-04   2.767147e-04   2.893411e-04   2.893411e-04   2.893411e-04   2.893411e-04
    4    4     -17.000000      -5.000000
    3
   1.000000e-03  -2.198576e-05  -1.655598e-05   6.208675e-04  -6.530118e-04  -6.095824e-04   6.299943e-04   7.297582e-06  -4.034695e-05   2.814672e-05   2.814672e-05   2.814672e-05   2.814672e-05   2.762769e-05   2.762769e-05   2.762769e-05   2.762769e-05
   1.000000e-02  -7.479793e-06  -4.474855e-05   2.161659e-03  -2.075361e-03  -2.009550e-03   2.298576e-03   1.497798e-04   2.122981e-05   8.759730e-05   8.759730e-05   8.759730e-05   8.759730e-05   8.868496e-05   8.868496e-05   8.868496e-05   8.868496e-05
   1.000000e-01  -3.119916e-04   1.354667e-04   5.892109e-03  -6.696579e-03  -6.691294e-03   6.848048e-03  -2.729265e-05   2.682828e-04   2.776990e-04   2.776990e-04   2.776990e-04   2.776990e-04   2.900719e-04   2.900719e-04   2.900719e-04   2.900719e-04
    5    5     -17.000000       5.000000
    3
   1.000000e-03  -3.664131e-05  -3.208686e-05   6.950345e-04  -6.343301e-04  -6.252535e-04   7.085852e-04  -3.110103e-05   2.228775e-05   2.830109e-05   2.830109e-05   2.830109e-05   2.830109e-05   2.774570e-05   2.774570e-05   2.774570e-05   2.774570e-05
