MT,
     StaID,        Freq[Hz],     Re(Zxx)_Cal,     Im(Zxx)_Cal,     Re(Zxy)_Cal,     Im(Zxy)_Cal,     Re(Zyx)_Cal,     Im(Zyx)_Cal,     Re(Zyy)_Cal,     Im(Zyy)_Cal,     Re(Zxx)_Res,     Im(Zxx)_Res,     Re(Zxy)_Res,     Im(Zxy)_Res,     Re(Zyx)_Res,     Im(Zyx)_Res,     Re(Zyy)_Res,     Im(Zyy)_Res,     Re(Zxx)_Obs,     Im(Zxx)_Obs,     Re(Zxy)_Obs,     Im(Zxy)_Obs,     Re(Zyx)_Obs,     Im(Zyx)_Obs,     Re(Zyy)_Obs,     Im(Zyy)_Obs,      Re(Zxx)_SD,      Im(Zxx)_SD,      Re(Zxy)_SD,      Im(Zxy)_SD,      Re(Zyx)_SD,      Im(Zyx)_SD,      Re(Zyy)_SD,      Im(Zyy)_SD,
         3,    1.000000e-01,   -6.852598e-05,   -6.172720e-04,    5.330855e-03,   -7.436531e-03,   -4.797779e-03,    7.609048e-03,    1.245405e-04,    2.552528e-04,    1.577042e-02,   -1.046107e-01,    5.340911e-02,    5.051426e-02,   -8.418117e-03,    4.042710e-02,    5.390351e-02,   -4.122214e-02,   -6.136700e-05,   -6.647600e-04,    5.355100e-03,   -7.413600e-03,   -4.801600e-03,    7.627400e-03,    1.490100e-04,    2.365400e-04,    4.539500e-04,    4.539500e-04,    4.539500e-04,    4.539500e-04,    4.539500e-04,    4.539500e-04,    4.539500e-04,    4.539500e-04,
         3,    1.000000e+00,   -6.007516e-05,   -5.036788e-03,    2.075186e-02,   -3.116401e-02,   -1.949448e-02,    3.209054e-02,   -3.725103e-04,    1.015501e-03,    2.215892e-03,   -7.440119e-02,   -6.298967e-02,   -3.366453e-02,   -1.738026e-02,   -9.328251e-02,    4.337038e-02,   -3.421059e-03,   -5.592900e-05,   -5.176000e-03,    2.063400e-02,   -3.122700e-02,   -1.952700e-02,    3.191600e-02,   -2.913600e-04,    1.009100e-03,    1.871100e-03,    1.871100e-03,    1.871100e-03,    1.871100e-03,    1.871100e-03,    1.871100e-03,    1.871100e-03,    1.871100e-03,
         4,    1.000000e-03,    6.401113e-05,   -4.972258e-05,    6.148832e-04,   -6.099094e-04,   -4.576051e-04,    4.865864e-04,   -4.270347e-05,    3.233795e-05,    1.365842e-01,   -1.017046e-01,    8.302171e-02,   -1.443357e-02,   -6.199874e-02,    1.267716e-02,    2.213893e-02,   -6.185830e-03,    6.922100e-05,   -5.360200e-05,    6.180500e-04,   -6.104600e-04,   -4.599700e-04,    4.870700e-04,   -4.185900e-05,    3.210200e-05,    3.814400e-05,    3.814400e-05,    3.814400e-05,    3.814400e-05,    3.814400e-05,    3.814400e-05,    3.814400e-05,    3.814400e-05,
         4,    1.000000e-02,    1.845869e-04,   -6.134005e-05,    1.919059e-03,   -1.867770e-03,   -1.469182e-03,    1.697824e-03,   -1.192577e-04,    3.474155e-05,    9.485576e-02,    2.972153e-02,    1.582813e-02,    3.400217e-02,   -1.726636e-02,    1.366642e-02,    3.863127e-02,    2.449839e-03,    1.962200e-04,   -5.769500e-05,    1.921000e-03,   -1.863600e-03,   -1.471300e-03,    1.699500e-03,   -1.145200e-04,    3.504200e-05,    1.226400e-04,    1.226400e-04,    1.226400e-04,    1.226400e-04,    1.226400e-04,    1.226400e-04,    1.226400e-04,    1.226400e-04,
         4,    1.000000e-01,    1.153426e-04,    4.979717e-05,    5.395644e-03,   -7.025345e-03,   -4.951164e-03,    7.182549e-03,   -1.359767e-05,    1.693241e-05,   -6.882768e-04,    1.224731e-01,    3.811446e-02,    7.152682e-02,   -1.964410e-02,    3.696425e-02,   -3.831251e-02,    2.767007e-02,    1.150400e-04,    1.036400e-04,    5.412400e-03,   -6.993900e-03,   -4.959800e-03,    7.198800e-03,   -3.044100e-05,    2.909700e-05,    4.396300e-04,    4.396300e-04,    4.396300e-04,    4.396300e-04,    4.396300e-04,    4.396300e-04,    4.396300e-04,    4.396300e-04,
         4,    1.000000e+00,   -7.274474e-05,   -8.275637e-04,    2.039382e-02,   -2.697580e-02,   -2.060165e-02,    2.637670e-02,    1.954772e-04,    1.449809e-03,   -3.127547e-02,    5.849040e-02,   -3.444282e-02,   -2.870984e-02,    4.208494e-02,   -7.129871e-02,   -2.545102e-02,   -6.915305e-03,   -1.252500e-04,   -7.293700e-04,    2.033600e-02,   -2.702400e-02,   -2.053100e-02,    2.625700e-02,    1.527500e-04,    1.438200e-03,    1.678800e-03,    1.678800e-03,    1.678800e-03,    1.678800e-03,    1.678800e-03,    1.678800e-03,    1.678800e-03,    1.678800e-03,
         5,    1.000000e-03,    9.579179e-05,   -7.559246e-05,    5.856404e-04,   -5.897309e-04,   -5.338094e-04,    5.518879e-04,   -7.049491e-05,    5.182220e-05,    7.211344e-02,   -5.348896e-02,    6.417979e-02,    7.712249e-04,   -7.269705e-02,   -1.967152e-04,   -1.900604e-03,    1.051027e-02,    9.867900e-05,   -7.773400e-05,    5.882100e-04,   -5.897000e-04,   -5.367200e-04,    5.518800e-04,   -7.057100e-05,    5.224300e-05,    4.003700e-05,    4.003700e-05,    4.003700e-05,    4.003700e-05,    4.003700e-05,    4.003700e-05,    4.003700e-05,    4.003700e-05,
         5,    1.000000e-02,    2.765152e-04,   -1.022597e-04,    1.839971e-03,   -1.864325e-03,   -1.698651e-03,    1.829848e-03,   -1.968488e-04,    4.120780e-05,    4.114659e-02,    3.896118e-02,   -5.257230e-03,    3.151982e-02,    1.214133e-02,   -1.916529e-02,    1.259713e-02,   -4.336386e-03,    2.817700e-04,   -9.728400e-05,    1.839300e-03,   -1.860300e-03,   -1.697100e-03,    1.827400e-03,   -1.952400e-04,    4.065400e-05,    1.277100e-04,    1.277100e-04,    1.277100e-04,    1.277100e-04,    1.277100e-04,    1.277100e-04,    1.277100e-04,    1.277100e-04,
         5,    1.000000e-01,    2.210872e-04,    2.103724e-05,    5.393709e-03,   -7.179877e-03,   -5.316037e-03,    7.308574e-03,   -7.802018e-05,   -1.837402e-04,   -1.809768e-02,    8.373474e-02,    5.921684e-02,    5.696818e-02,   -8.999451e-02,   -2.079719e-02,   -1.135673e-02,   -3.726746e-03,    2.129300e-04,    5.877900e-05,    5.420400e-03,   -7.154200e-03,   -5.356600e-03,    7.299200e-03,   -8.313900e-05,   -1.854200e-04,    4.507300e-04,    4.507300e-04,    4.507300e-04,    4.507300e-04,    4.507300e-04,    4.507300e-04,    4.507300e-04,    4.507300e-04,
         5,    1.000000e+00,    6.577398e-05,   -1.340616e-03,    2.031629e-02,   -2.757635e-02,   -2.037453e-02,    2.796215e-02,   -9.302456e-06,   -3.632548e-04,   -1.265189e-02,   -3.452733e-02,   -8.891155e-03,   -1.142566e-02,    8.112596e-02,    1.560974e-02,   -2.758564e-02,    3.981890e-04,    4.401400e-05,   -1.400000e-03,    2.030100e-02,   -2.759600e-02,   -2.023500e-02,    2.798900e-02,   -5.674700e-05,   -3.625700e-04,    1.719900e-03,    1.719900e-03,    1.719900e-03,    1.719900e-03,    1.719900e-03,    1.719900e-03,    1.719900e-03,    1.719900e-03,
         6,    1.000000e-03,    1.000148e-04,   -7.563631e-05,    5.985788e-04,   -6.050859e-04,   -6.170831e-04,    6.209760e-04,   -9.608272e-05,    7.143396e-05,    1.056460e-02,   -2.674960e-02,   -1.436105e-02,    5.536749e-02,   -2.452644e-02,   -4.307061e-02,   -1.184168e-02,    2.457624e-02,    1.004700e-04,   -7.678900e-05,    5.979600e-04,   -6.027000e-04,   -6.181400e-04,    6.191200e-04,   -9.659300e-05,    7.249300e-05,    4.309200e-05,    4.309200e-05,    4.309200e-05,    4.309200e-05,    4.309200e-05,    4.309200e-05,    4.309200e-05,    4.309200e-05,
         6,    1.000000e-02,    2.868627e-04,   -7.302799e-05,    1.888550e-03,   -1.928792e-03,   -1.950961e-03,    1.950619e-03,   -2.686649e-04,    6.452564e-05,    1.086998e-02,    3.677910e-04,   -9.454651e-02,    1.538900e-02,    8.506663e-02,   -3.177891e-02,   -1.291382e-02,    7.272151e-03,    2.883400e-04,   -7.297800e-05,    1.875700e-03,   -1.926700e-03,   -1.939400e-03,    1.946300e-03,   -2.704200e-04,    6.551400e-05,    1.359100e-04,    1.359100e-04,    1.359100e-04,    1.359100e-04,    1.359100e-04,    1.359100e-04,    1.359100e-04,    1.359100e-04,
         6,    1.000000e-01,    1.740209e-04,    2.939142e-04,    5.606091e-03,   -7.317681e-03,   -5.711563e-03,    7.178758e-03,   -1.562380e-04,   -2.261503e-04,    4.836720e-03,    9.301029e-03,    2.058781e-01,   -1.365025e-02,   -2.003212e-01,    1.218713e-02,   -1.602761e-03,   -2.222695e-02,    1.762600e-04,    2.982200e-04,    5.701400e-03,   -7.324000e-03,   -5.804300e-03,    7.184400e-03,   -1.569800e-04,   -2.364400e-04,    4.629400e-04,    4.629400e-04,    4.629400e-04,    4.629400e-04,    4.629400e-04,    4.629400e-04,    4.629400e-04,    4.629400e-04,
         6,    1.000000e+00,   -2.528017e-04,    5.775052e-04,    2.050410e-02,   -2.793938e-02,   -2.033927e-02,    2.713817e-02,   -2.477479e-04,   -6.200117e-04,    3.654214e-02,   -1.482585e-02,   -7.633645e-03,   -3.241743e-02,    2.288807e-02,    3.312515e-02,   -2.688395e-02,   -1.239115e-02,   -1.901100e-04,    5.520700e-04,    2.049100e-02,   -2.799500e-02,   -2.030000e-02,    2.719500e-02,   -2.938700e-04,   -6.412700e-04,    1.715600e-03,    1.715600e-03,    1.715600e-03,    1.715600e-03,    1.715600e-03,    1.715600e-03,    1.715600e-03,    1.715600e-03,
         7,    1.000000e-03,   -8.613842e-05,    6.709578e-05,    5.112215e-04,   -5.300188e-04,   -6.030816e-04,    6.052058e-04,    9.379755e-05,   -7.248503e-05,    6.808994e-02,   -6.364436e-02,    5.080149e-02,    3.240606e-03,   -7.042952e-02,   -1.197561e-02,    8.666463e-02,   -3.020094e-02,   -8.343300e-05,    6.456700e-05,    5.132400e-04,   -5.298900e-04,   -6.058800e-04,    6.047300e-04,    9.724100e-05,   -7.368500e-05,    3.973300e-05,    3.973300e-05,    3.973300e-05,    3.973300e-05,    3.973300e-05,    3.973300e-05,    3.973300e-05,    3.973300e-05,
         7,    1.000000e-02,   -2.462649e-04,    7.952033e-05,    1.625695e-03,   -1.770522e-03,   -1.892975e-03,    1.895131e-03,    2.671840e-04,   -7.860408e-05,    6.684735e-02,    6.417964e-03,   -7.059595e-03,   -9.291741e-03,    2.110229e-02,   -2.311538e-02,    7.119409e-02,    2.266190e-02,   -2.377900e-04,    8.033400e-05,    1.624800e-03,   -1.771700e-03,   -1.890300e-03,    1.892200e-03,    2.762100e-04,   -7.573100e-05,    1.267800e-04,    1.267800e-04,    1.267800e-04,    1.267800e-04,    1.267800e-04,    1.267800e-04,    1.267800e-04,    1.267800e-04,
         7,    1.000000e-01,   -2.242852e-04,   -1.671665e-04,    5.131062e-03,   -7.137825e-03,   -5.422941e-03,    7.263252e-03,    2.390429e-04,    2.397786e-04,   -4.921023e-02,    7.171138e-02,    1.235303e-01,    4.080771e-03,   -9.674276e-02,   -6.742915e-02,    4.935718e-03,    1.198259e-01,   -2.462900e-04,   -1.351000e-04,    5.186300e-03,   -7.136000e-03,   -5.466200e-03,    7.233100e-03,    2.412500e-04,    2.933600e-04,    4.471600e-04,    4.471600e-04,    4.471600e-04,    4.471600e-04,    4.471600e-04,    4.471600e-04,    4.471600e-04,    4.471600e-04,
         7,    1.000000e+00,   -3.055207e-04,   -3.151076e-04,    2.017832e-02,   -2.661978e-02,   -2.006292e-02,    2.939554e-02,    3.702786e-04,    1.283592e-03,   -6.763333e-02,    4.216720e-02,   -6.297637e-02,    5.277746e-02,    1.216248e-02,   -2.060021e-03,   -3.411549e-02,    2.913268e-02,   -4.218500e-04,   -2.425800e-04,    2.007000e-02,   -2.652900e-02,   -2.004200e-02,    2.939200e-02,    3.116000e-04,    1.333700e-03,    1.720000e-03,    1.720000e-03,    1.720000e-03,    1.720000e-03,    1.720000e-03,    1.720000e-03,    1.720000e-03,    1.720000e-03,
         8,    1.000000e-03,   -7.477630e-05,    5.747161e-05,    4.947942e-04,   -5.119054e-04,   -4.970725e-04,    5.164357e-04,    6.103892e-05,   -4.654312e-05,   -1.383885e-03,   -3.974862e-02,    1.132020e-01,   -3.827139e-02,   -1.274515e-01,    3.575756e-02,   -2.587114e-03,    3.313630e-02,   -7.482600e-05,    5.604400e-05,    4.988600e-04,   -5.132800e-04,   -5.016500e-04,    5.177200e-04,    6.094600e-05,   -4.535300e-05,    3.591600e-05,    3.591600e-05,    3.591600e-05,    3.591600e-05,    3.591600e-05,    3.591600e-05,    3.591600e-05,    3.591600e-05,
         8,    1.000000e-02,   -2.145032e-04,    6.091755e-05,    1.565687e-03,   -1.702930e-03,   -1.575796e-03,    1.729887e-03,    1.725245e-04,   -4.372034e-05,    3.326098e-02,   -4.248648e-02,    7.224345e-02,    3.203023e-02,   -6.100239e-02,   -3.423753e-02,   -2.073390e-02,    3.559759e-02,   -2.106300e-04,    5.597000e-05,    1.574100e-03,   -1.699200e-03,   -1.582900e-03,    1.725900e-03,    1.701100e-04,   -3.957500e-05,    1.164500e-04,    1.164500e-04,    1.164500e-04,    1.164500e-04,    1.164500e-04,    1.164500e-04,    1.164500e-04,    1.164500e-04,
         8,    1.000000e-01,   -1.789336e-04,   -2.336620e-04,    4.876475e-03,   -7.058495e-03,   -4.938722e-03,    7.242709e-03,    1.152662e-04,    1.727586e-04,   -4.740119e-03,   -2.121272e-02,   -7.545383e-02,    6.021332e-02,    8.228121e-02,   -4.449397e-02,   -1.984207e-02,    1.327571e-02,   -1.809800e-04,   -2.428200e-04,    4.843900e-03,   -7.032500e-03,   -4.903200e-03,    7.223500e-03,    1.067000e-04,    1.784900e-04,    4.317200e-04,    4.317200e-04,    4.317200e-04,    4.317200e-04,    4.317200e-04,    4.317200e-04,    4.317200e-04,    4.317200e-04,
         8,    1.000000e+00,    8.897169e-05,   -9.038425e-04,    2.005909e-02,   -2.710716e-02,   -2.048510e-02,    2.852487e-02,    1.234539e-04,    6.390433e-04,   -4.376357e-02,    5.632094e-02,    6.981048e-02,    9.323994e-02,   -4.768136e-02,   -7.793470e-02,    4.406248e-02,   -5.908674e-02,    1.379900e-05,   -8.071000e-04,    2.017900e-02,   -2.694700e-02,   -2.056700e-02,    2.839100e-02,    1.991400e-04,    5.375500e-04,    1.717700e-03,    1.717700e-03,    1.717700e-03,    1.717700e-03,    1.717700e-03,    1.717700e-03,    1.717700e-03,    1.717700e-03,
         9,    1.000000e-03,   -4.653530e-05,    3.715624e-05,    4.746465e-04,   -4.940870e-04,   -4.009070e-04,    4.352449e-04,    3.659824e-05,   -2.870408e-05,   -1.425784e-02,   -2.543798e-02,    9.512243e-02,   -2.925468e-02,   -4.798793e-03,   -2.084915e-02,   -2.437179e-02,    3.383659e-02,   -4.699000e-05,    3.634500e-05,    4.776800e-04,   -4.950200e-04,   -4.010600e-04,    4.345800e-04,    3.582100e-05,   -2.762500e-05,    3.189100e-05,    3.189100e-05,    3.189100e-05,    3.189100e-05,    3.189100e-05,    3.189100e-05,    3.189100e-05,    3.189100e-05,
         9,    1.000000e-02,   -1.330548e-04,    5.209355e-05,    1.501067e-03,   -1.661281e-03,   -1.287453e-03,    1.574277e-03,    1.023010e-04,   -3.493752e-05,    1.551139e-02,   -2.037451e-02,    6.311210e-02,    4.575582e-02,   -1.730910e-02,   -2.790524e-02,   -2.852451e-02,    7.016462e-03,   -1.314000e-04,    4.992000e-05,    1.507800e-03,   -1.656400e-03,   -1.289300e-03,    1.571300e-03,    9.925800e-05,   -3.418900e-05,    1.066800e-04,    1.066800e-04,    1.066800e-04,    1.066800e-04,    1.066800e-04,    1.066800e-04,    1.066800e-04,    1.066800e-04,
         9,    1.000000e-01,   -9.674657e-05,   -1.014170e-05,    4.714718e-03,   -7.118175e-03,   -4.476171e-03,    7.164827e-03,    3.358427e-05,   -4.820797e-06,   -2.715122e-02,   -2.082067e-02,   -1.593618e-01,   -1.728865e-02,    2.491762e-01,    1.321114e-01,    1.597840e-02,   -1.932166e-02,   -1.082500e-04,   -1.896300e-05,    4.647200e-03,   -7.125500e-03,   -4.370600e-03,    7.220800e-03,    4.035400e-05,   -1.300700e-05,    4.236800e-04,    4.236800e-04,    4.236800e-04,    4.236800e-04,    4.236800e-04,    4.236800e-04,    4.236800e-04,    4.236800e-04,
         9,    1.000000e+00,    2.851688e-04,    1.163723e-03,    2.045933e-02,   -2.772869e-02,   -2.033591e-02,    2.775739e-02,   -1.367848e-04,   -1.295989e-03,   -4.917548e-02,   -1.876761e-04,    5.782754e-02,    7.060297e-02,   -1.984744e-01,   -6.578552e-02,    7.200907e-02,    8.116218e-03,    2.004100e-04,    1.163400e-03,    2.055900e-02,   -2.760700e-02,   -2.067800e-02,    2.764400e-02,   -1.267000e-05,   -1.282000e-03,    1.723600e-03,    1.723600e-03,    1.723600e-03,    1.723600e-03,    1.723600e-03,    1.723600e-03,    1.723600e-03,    1.723600e-03,
        10,    1.000000e-03,    5.518647e-05,   -4.321620e-05,    4.794183e-04,   -4.952214e-04,   -4.228830e-04,    4.526169e-04,   -4.588010e-05,    3.599253e-05,    5.182475e-02,   -3.284674e-02,    1.396308e-01,   -6.304308e-02,   -4.379255e-02,    8.323929e-03,    2.865035e-02,   -1.945978e-02,    5.688700e-05,   -4.429400e-05,    4.840000e-04,   -4.972900e-04,   -4.243200e-04,    4.528900e-04,   -4.494000e-05,    3.535400e-05,    3.281300e-05,    3.281300e-05,    3.281300e-05,    3.281300e-05,    3.281300e-05,    3.281300e-05,    3.281300e-05,    3.281300e-05,
        10,    1.000000e-02,    1.616603e-04,   -5.398001e-05,    1.513721e-03,   -1.643219e-03,   -1.355487e-03,    1.595976e-03,   -1.302408e-04,    4.938801e-05,   -2.865841e-03,    2.720736e-02,    1.023157e-01,    5.282046e-02,   -4.167549e-02,   -1.271195e-02,    6.400807e-02,   -1.170120e-02,    1.613500e-04,   -5.103400e-05,    1.524800e-03,   -1.637500e-03,   -1.360000e-03,    1.594600e-03,   -1.233100e-04,    4.812100e-05,    1.082800e-04,    1.082800e-04,    1.082800e-04,    1.082800e-04,    1.082800e-04,    1.082800e-04,    1.082800e-04,    1.082800e-04,
        10,    1.000000e-01,    9.640218e-05,    6.714905e-05,    4.744737e-03,   -6.881088e-03,   -4.611074e-03,    7.005791e-03,   -5.928639e-05,    6.567352e-05,    3.469500e-02,    4.116294e-02,   -1.866596e-01,    1.699818e-02,    1.977783e-01,    8.491451e-02,   -4.499427e-02,    3.202512e-02,    1.108700e-04,    8.431400e-05,    4.666900e-03,   -6.874000e-03,   -4.528600e-03,    7.041200e-03,   -7.804900e-05,    7.902800e-05,    4.170000e-04,    4.170000e-04,    4.170000e-04,    4.170000e-04,    4.170000e-04,    4.170000e-04,    4.170000e-04,    4.170000e-04,
        10,    1.000000e+00,   -3.881678e-04,   -8.518684e-04,    2.042178e-02,   -2.520344e-02,   -2.019413e-02,    2.597492e-02,    1.721871e-04,    1.776241e-03,    3.287688e-02,    3.146296e-02,    4.666544e-02,    7.925227e-02,   -1.529847e-01,   -8.444027e-02,   -4.701595e-02,    2.281198e-02,   -3.344700e-04,   -8.004800e-04,    2.049800e-02,   -2.507400e-02,   -2.044400e-02,    2.583700e-02,    9.539600e-05,    1.813500e-03,    1.633300e-03,    1.633300e-03,    1.633300e-03,    1.633300e-03,    1.633300e-03,    1.633300e-03,    1.633300e-03,    1.633300e-03,
        11,    1.000000e-03,    7.086542e-05,   -5.450883e-05,    4.962578e-04,   -5.128368e-04,   -5.148986e-04,    5.297942e-04,   -6.882758e-05,    5.205043e-05,   -1.518296e-03,    4.652833e-03,    1.091025e-01,   -3.762108e-02,   -1.211338e-01,    3.687127e-02,   -2.907986e-02,    1.576898e-02,    7.081000e-05,   -5.433900e-05,    5.002400e-04,   -5.142100e-04,   -5.193200e-04,    5.311400e-04,   -6.988900e-05,    5.262600e-05,    3.650000e-05,    3.650000e-05,    3.650000e-05,    3.650000e-05,    3.650000e-05,    3.650000e-05,    3.650000e-05,    3.650000e-05,
