MT,
     StaID,        Freq[Hz],     Re(Zxx)_Cal,     Im(Zxx)_Cal,     Re(Zxy)_Cal,     Im(Zxy)_Cal,     Re(Zyx)_Cal,     Im(Zyx)_Cal,     Re(Zyy)_Cal,     Im(Zyy)_Cal,     Re(Zxx)_Res,     Im(Zxx)_Res,     Re(Zxy)_Res,     Im(Zxy)_Res,     Re(Zyx)_Res,     Im(Zyx)_Res,     Re(Zyy)_Res,     Im(Zyy)_Res,     Re(Zxx)_Obs,     Im(Zxx)_Obs,     Re(Zxy)_Obs,     Im(Zxy)_Obs,     Re(Zyx)_Obs,     Im(Zyx)_Obs,     Re(Zyy)_Obs,     Im(Zyy)_Obs,      Re(Zxx)_SD,      Im(Zxx)_SD,      Re(Zxy)_SD,      Im(Zxy)_SD,      Re(Zyx)_SD,      Im(Zyx)_SD,      Re(Zyy)_SD,      Im(Zyy)_SD,
         3,    1.000000e-01,   -6.064046e-05,   -6.063754e-04,    5.388264e-03,   -7.442689e-03,   -4.890953e-03,    7.610082e-03,    1.107909e-04,    2.562750e-04,   -1.600488e-03,   -1.286145e-01,   -7.305734e-02,    6.407994e-02,    1.968345e-01,    3.815001e-02,    8.419231e-02,   -4.347405e-02,   -6.136700e-05,   -6.647600e-04,    5.355100e-03,   -7.413600e-03,   -4.801600e-03,    7.627400e-03,    1.490100e-04,    2.365400e-04,    4.539500e-04,    4.539500e-04,    4.539500e-04,    4.539500e-04,    4.539500e-04,    4.539500e-04,    4.539500e-04,    4.539500e-04,
         3,    1.000000e+00,   -8.207723e-05,   -5.038003e-03,    2.070397e-02,   -3.116517e-02,   -1.946126e-02,    3.207175e-02,   -3.905720e-04,    1.027251e-03,    1.397479e-02,   -7.375205e-02,   -3.739442e-02,   -3.304241e-02,   -3.513325e-02,   -8.323947e-02,    5.302333e-02,   -9.700639e-03,   -5.592900e-05,   -5.176000e-03,    2.063400e-02,   -3.122700e-02,   -1.952700e-02,    3.191600e-02,   -2.913600e-04,    1.009100e-03,    1.871100e-03,    1.871100e-03,    1.871100e-03,    1.871100e-03,    1.871100e-03,    1.871100e-03,    1.871100e-03,    1.871100e-03,
         4,    1.000000e-03,    6.054156e-05,   -4.909307e-05,    5.991319e-04,   -6.151472e-04,   -4.511711e-04,    4.955401e-04,   -4.123448e-05,    3.221620e-05,    2.275441e-01,   -1.182081e-01,    4.959643e-01,    1.228808e-01,   -2.306751e-01,   -2.220571e-01,   -1.637260e-02,   -2.993881e-03,    6.922100e-05,   -5.360200e-05,    6.180500e-04,   -6.104600e-04,   -4.599700e-04,    4.870700e-04,   -4.185900e-05,    3.210200e-05,    3.814400e-05,    3.814400e-05,    3.814400e-05,    3.814400e-05,    3.814400e-05,    3.814400e-05,    3.814400e-05,    3.814400e-05,
         4,    1.000000e-02,    1.757852e-04,   -5.841097e-05,    1.910019e-03,   -1.884437e-03,   -1.479203e-03,    1.722023e-03,   -1.143337e-04,    3.215875e-05,    1.666239e-01,    5.837996e-03,    8.953756e-02,    1.699076e-01,    6.443915e-02,   -1.836501e-01,   -1.518747e-03,    2.350983e-02,    1.962200e-04,   -5.769500e-05,    1.921000e-03,   -1.863600e-03,   -1.471300e-03,    1.699500e-03,   -1.145200e-04,    3.504200e-05,    1.226400e-04,    1.226400e-04,    1.226400e-04,    1.226400e-04,    1.226400e-04,    1.226400e-04,    1.226400e-04,    1.226400e-04,
         4,    1.000000e-01,    1.066399e-04,    4.041244e-05,    5.450255e-03,   -7.030363e-03,   -5.038584e-03,    7.178445e-03,   -6.601146e-06,    1.840815e-05,    1.910725e-02,    1.438199e-01,   -8.610710e-02,    8.294097e-02,    1.792063e-01,    4.630044e-02,   -5.422709e-02,    2.431329e-02,    1.150400e-04,    1.036400e-04,    5.412400e-03,   -6.993900e-03,   -4.959800e-03,    7.198800e-03,   -3.044100e-05,    2.909700e-05,    4.396300e-04,    4.396300e-04,    4.396300e-04,    4.396300e-04,    4.396300e-04,    4.396300e-04,    4.396300e-04,    4.396300e-04,
         4,    1.000000e+00,   -6.720954e-05,   -8.271660e-04,    2.035231e-02,   -2.696445e-02,   -2.056847e-02,    2.637606e-02,    2.124743e-04,    1.447453e-03,   -3.457259e-02,    5.825350e-02,   -9.716678e-03,   -3.547414e-02,    2.231860e-02,   -7.091901e-02,   -3.557560e-02,   -5.511425e-03,   -1.252500e-04,   -7.293700e-04,    2.033600e-02,   -2.702400e-02,   -2.053100e-02,    2.625700e-02,    1.527500e-04,    1.438200e-03,    1.678800e-03,    1.678800e-03,    1.678800e-03,    1.678800e-03,    1.678800e-03,    1.678800e-03,    1.678800e-03,    1.678800e-03,
         5,    1.000000e-03,    9.049824e-05,   -7.402074e-05,    5.714427e-04,   -5.954223e-04,   -5.234201e-04,    5.591300e-04,   -6.754023e-05,    5.109713e-05,    2.043299e-01,   -9.274583e-02,    4.187946e-01,    1.429260e-01,   -3.321897e-01,   -1.810824e-01,   -7.569929e-02,    2.862017e-02,    9.867900e-05,   -7.773400e-05,    5.882100e-04,   -5.897000e-04,   -5.367200e-04,    5.518800e-04,   -7.057100e-05,    5.224300e-05,    4.003700e-05,    4.003700e-05,    4.003700e-05,    4.003700e-05,    4.003700e-05,    4.003700e-05,    4.003700e-05,    4.003700e-05,
         5,    1.000000e-02,    2.631882e-04,   -9.712916e-05,    1.833525e-03,   -1.881158e-03,   -1.698886e-03,    1.848510e-03,   -1.879431e-04,    3.761995e-05,    1.455001e-01,   -1.212458e-03,    4.522297e-02,    1.633235e-01,    1.398155e-02,   -1.652938e-01,   -5.713676e-02,    2.375736e-02,    2.817700e-04,   -9.728400e-05,    1.839300e-03,   -1.860300e-03,   -1.697100e-03,    1.827400e-03,   -1.952400e-04,    4.065400e-05,    1.277100e-04,    1.277100e-04,    1.277100e-04,    1.277100e-04,    1.277100e-04,    1.277100e-04,    1.277100e-04,    1.277100e-04,
         5,    1.000000e-01,    2.026370e-04,    8.125317e-06,    5.450733e-03,   -7.184390e-03,   -5.385875e-03,    7.302826e-03,   -6.669038e-05,   -1.735914e-04,    2.283630e-02,    1.123814e-01,   -6.729764e-02,    6.697988e-02,    6.494922e-02,   -8.044952e-03,   -3.649329e-02,   -2.624315e-02,    2.129300e-04,    5.877900e-05,    5.420400e-03,   -7.154200e-03,   -5.356600e-03,    7.299200e-03,   -8.313900e-05,   -1.854200e-04,    4.507300e-04,    4.507300e-04,    4.507300e-04,    4.507300e-04,    4.507300e-04,    4.507300e-04,    4.507300e-04,    4.507300e-04,
         5,    1.000000e+00,    7.949616e-05,   -1.354124e-03,    2.031805e-02,   -2.758028e-02,   -2.034545e-02,    2.795460e-02,   -1.067246e-05,   -3.688242e-04,   -2.063036e-02,   -2.667390e-02,   -9.913000e-03,   -9.141541e-03,    6.422026e-02,    2.000128e-02,   -2.678908e-02,    3.636379e-03,    4.401400e-05,   -1.400000e-03,    2.030100e-02,   -2.759600e-02,   -2.023500e-02,    2.798900e-02,   -5.674700e-05,   -3.625700e-04,    1.719900e-03,    1.719900e-03,    1.719900e-03,    1.719900e-03,    1.719900e-03,    1.719900e-03,    1.719900e-03,    1.719900e-03,
         6,    1.000000e-03,    9.517270e-05,   -7.443779e-05,    5.841651e-04,   -6.105595e-04,   -6.027840e-04,    6.264240e-04,   -9.201730e-05,    7.027463e-05,    1.229300e-01,   -5.456268e-02,    3.201263e-01,    1.823880e-01,   -3.563527e-01,   -1.694979e-01,   -1.061845e-01,    5.147994e-02,    1.004700e-04,   -7.678900e-05,    5.979600e-04,   -6.027000e-04,   -6.181400e-04,    6.191200e-04,   -9.659300e-05,    7.249300e-05,    4.309200e-05,    4.309200e-05,    4.309200e-05,    4.309200e-05,    4.309200e-05,    4.309200e-05,    4.309200e-05,    4.309200e-05,
         6,    1.000000e-02,    2.745761e-04,   -6.805151e-05,    1.880744e-03,   -1.942586e-03,   -1.940558e-03,    1.961566e-03,   -2.563598e-04,    5.974824e-05,    1.012719e-01,   -3.624819e-02,   -3.711585e-02,    1.168881e-01,    8.523458e-03,   -1.123225e-01,   -1.034523e-01,    4.242336e-02,    2.883400e-04,   -7.297800e-05,    1.875700e-03,   -1.926700e-03,   -1.939400e-03,    1.946300e-03,   -2.704200e-04,    6.551400e-05,    1.359100e-04,    1.359100e-04,    1.359100e-04,    1.359100e-04,    1.359100e-04,    1.359100e-04,    1.359100e-04,    1.359100e-04,
         6,    1.000000e-01,    1.562856e-04,    2.791258e-04,    5.658493e-03,   -7.312119e-03,   -5.755083e-03,    7.174237e-03,   -1.405940e-04,   -2.078782e-04,    4.314676e-02,    4.124554e-02,    9.268331e-02,   -2.566508e-02,   -1.063138e-01,    2.195400e-02,   -3.539553e-02,   -6.169656e-02,    1.762600e-04,    2.982200e-04,    5.701400e-03,   -7.324000e-03,   -5.804300e-03,    7.184400e-03,   -1.569800e-04,   -2.364400e-04,    4.629400e-04,    4.629400e-04,    4.629400e-04,    4.629400e-04,    4.629400e-04,    4.629400e-04,    4.629400e-04,    4.629400e-04,
         6,    1.000000e+00,   -2.488663e-04,    5.842036e-04,    2.049463e-02,   -2.795045e-02,   -2.033006e-02,    2.715697e-02,   -2.618044e-04,   -6.329751e-04,    3.424824e-02,   -1.873024e-02,   -2.113909e-03,   -2.596732e-02,    1.752129e-02,    2.216747e-02,   -1.869059e-02,   -4.834996e-03,   -1.901100e-04,    5.520700e-04,    2.049100e-02,   -2.799500e-02,   -2.030000e-02,    2.719500e-02,   -2.938700e-04,   -6.412700e-04,    1.715600e-03,    1.715600e-03,    1.715600e-03,    1.715600e-03,    1.715600e-03,    1.715600e-03,    1.715600e-03,    1.715600e-03,
         7,    1.000000e-03,   -8.146360e-05,    6.435232e-05,    5.009209e-04,   -5.375084e-04,   -5.883555e-04,    6.104678e-04,    8.728523e-05,   -6.875318e-05,   -4.956587e-02,    5.403142e-03,    3.100471e-01,    1.917395e-01,   -4.410561e-01,   -1.444099e-01,    2.505668e-01,   -1.241240e-01,   -8.343300e-05,    6.456700e-05,    5.132400e-04,   -5.298900e-04,   -6.058800e-04,    6.047300e-04,    9.724100e-05,   -7.368500e-05,    3.973300e-05,    3.973300e-05,    3.973300e-05,    3.973300e-05,    3.973300e-05,    3.973300e-05,    3.973300e-05,    3.973300e-05,
         7,    1.000000e-02,   -2.358395e-04,    7.500318e-05,    1.629231e-03,   -1.792437e-03,   -1.883375e-03,    1.911197e-03,    2.531759e-04,   -7.457322e-05,   -1.538485e-02,    4.204779e-02,   -3.495084e-02,    1.635664e-01,   -5.462426e-02,   -1.498388e-01,    1.816855e-01,   -9.132207e-03,   -2.377900e-04,    8.033400e-05,    1.624800e-03,   -1.771700e-03,   -1.890300e-03,    1.892200e-03,    2.762100e-04,   -7.573100e-05,    1.267800e-04,    1.267800e-04,    1.267800e-04,    1.267800e-04,    1.267800e-04,    1.267800e-04,    1.267800e-04,    1.267800e-04,
         7,    1.000000e-01,   -2.055386e-04,   -1.604995e-04,    5.213360e-03,   -7.134070e-03,   -5.474969e-03,    7.270405e-03,    2.212278e-04,    2.233499e-04,   -9.113389e-02,    5.680189e-02,   -6.051421e-02,   -4.315655e-03,    1.960931e-02,   -8.342741e-02,    4.477626e-02,    1.565661e-01,   -2.462900e-04,   -1.351000e-04,    5.186300e-03,   -7.136000e-03,   -5.466200e-03,    7.233100e-03,    2.412500e-04,    2.933600e-04,    4.471600e-04,    4.471600e-04,    4.471600e-04,    4.471600e-04,    4.471600e-04,    4.471600e-04,    4.471600e-04,    4.471600e-04,
         7,    1.000000e+00,   -3.018707e-04,   -3.193100e-04,    2.014389e-02,   -2.659392e-02,   -2.006413e-02,    2.940027e-02,    3.857410e-04,    1.268537e-03,   -6.975541e-02,    4.461046e-02,   -4.295713e-02,    3.774494e-02,    1.286756e-02,   -4.805872e-03,   -4.310524e-02,    3.788551e-02,   -4.218500e-04,   -2.425800e-04,    2.007000e-02,   -2.652900e-02,   -2.004200e-02,    2.939200e-02,    3.116000e-04,    1.333700e-03,    1.720000e-03,    1.720000e-03,    1.720000e-03,    1.720000e-03,    1.720000e-03,    1.720000e-03,    1.720000e-03,    1.720000e-03,
         8,    1.000000e-03,   -6.991908e-05,    5.459528e-05,    4.851801e-04,   -5.197749e-04,   -4.882641e-04,    5.244593e-04,    5.670674e-05,   -4.403851e-05,   -1.366222e-01,    4.033647e-02,    3.808870e-01,    1.808347e-01,   -3.727003e-01,   -1.876402e-01,    1.180326e-01,   -3.659909e-02,   -7.482600e-05,    5.604400e-05,    4.988600e-04,   -5.132800e-04,   -5.016500e-04,    5.177200e-04,    6.094600e-05,   -4.535300e-05,    3.591600e-05,    3.591600e-05,    3.591600e-05,    3.591600e-05,    3.591600e-05,    3.591600e-05,    3.591600e-05,    3.591600e-05,
         8,    1.000000e-02,   -2.039681e-04,    5.745445e-05,    1.571453e-03,   -1.727955e-03,   -1.580994e-03,    1.754273e-03,    1.640336e-04,   -4.141299e-05,   -5.720842e-02,   -1.274751e-02,    2.273277e-02,    2.469321e-01,   -1.636481e-02,   -2.436479e-01,    5.217992e-02,    1.578355e-02,   -2.106300e-04,    5.597000e-05,    1.574100e-03,   -1.699200e-03,   -1.582900e-03,    1.725900e-03,    1.701100e-04,   -3.957500e-05,    1.164500e-04,    1.164500e-04,    1.164500e-04,    1.164500e-04,    1.164500e-04,    1.164500e-04,    1.164500e-04,    1.164500e-04,
         8,    1.000000e-01,   -1.634895e-04,   -2.282201e-04,    4.962333e-03,   -7.068051e-03,   -5.020649e-03,    7.249920e-03,    1.028100e-04,    1.670110e-04,   -4.051342e-02,   -3.381805e-02,   -2.743294e-01,    8.234764e-02,    2.720483e-01,   -6.119786e-02,    9.010557e-03,    2.658907e-02,   -1.809800e-04,   -2.428200e-04,    4.843900e-03,   -7.032500e-03,   -4.903200e-03,    7.223500e-03,    1.067000e-04,    1.784900e-04,    4.317200e-04,    4.317200e-04,    4.317200e-04,    4.317200e-04,    4.317200e-04,    4.317200e-04,    4.317200e-04,    4.317200e-04,
         8,    1.000000e+00,    8.837465e-05,   -8.935655e-04,    2.006880e-02,   -2.705603e-02,   -2.048389e-02,    2.847943e-02,    1.195011e-04,    6.288518e-04,   -4.341599e-02,    5.033793e-02,    6.415716e-02,    6.347373e-02,   -4.838263e-02,   -5.148360e-02,    4.636367e-02,   -5.315350e-02,    1.379900e-05,   -8.071000e-04,    2.017900e-02,   -2.694700e-02,   -2.056700e-02,    2.839100e-02,    1.991400e-04,    5.375500e-04,    1.717700e-03,    1.717700e-03,    1.717700e-03,    1.717700e-03,    1.717700e-03,    1.717700e-03,    1.717700e-03,    1.717700e-03,
         9,    1.000000e-03,   -4.324911e-05,    3.499955e-05,    4.664414e-04,   -5.027314e-04,   -3.978785e-04,    4.458586e-04,    3.422122e-05,   -2.727694e-05,   -1.173023e-01,    4.218900e-02,    3.524065e-01,    2.418061e-01,   -9.976098e-02,   -3.536611e-01,    5.016410e-02,   -1.091404e-02,   -4.699000e-05,    3.634500e-05,    4.776800e-04,   -4.950200e-04,   -4.010600e-04,    4.345800e-04,    3.582100e-05,   -2.762500e-05,    3.189100e-05,    3.189100e-05,    3.189100e-05,    3.189100e-05,    3.189100e-05,    3.189100e-05,    3.189100e-05,    3.189100e-05,
         9,    1.000000e-02,   -1.260767e-04,    5.001785e-05,    1.510583e-03,   -1.688587e-03,   -1.306381e-03,    1.604679e-03,    9.830862e-05,   -3.338537e-05,   -4.989962e-02,   -9.172612e-04,   -2.608945e-02,    3.017187e-01,    1.601172e-01,   -3.128880e-01,    8.899315e-03,   -7.533101e-03,   -1.314000e-04,    4.992000e-05,    1.507800e-03,   -1.656400e-03,   -1.289300e-03,    1.571300e-03,    9.925800e-05,   -3.418900e-05,    1.066800e-04,    1.066800e-04,    1.066800e-04,    1.066800e-04,    1.066800e-04,    1.066800e-04,    1.066800e-04,    1.066800e-04,
         9,    1.000000e-01,   -8.665488e-05,   -5.129603e-06,    4.805980e-03,   -7.129683e-03,   -4.578312e-03,    7.173497e-03,    2.514991e-05,   -2.284227e-06,   -5.097035e-02,   -3.265058e-02,   -3.747645e-01,    9.873424e-03,    4.902563e-01,    1.116490e-01,    3.588579e-02,   -2.530866e-02,   -1.082500e-04,   -1.896300e-05,    4.647200e-03,   -7.125500e-03,   -4.370600e-03,    7.220800e-03,    4.035400e-05,   -1.300700e-05,    4.236800e-04,    4.236800e-04,    4.236800e-04,    4.236800e-04,    4.236800e-04,    4.236800e-04,    4.236800e-04,    4.236800e-04,
         9,    1.000000e+00,    2.771541e-04,    1.185447e-03,    2.043515e-02,   -2.768030e-02,   -2.032905e-02,    2.771760e-02,   -1.543286e-04,   -1.281248e-03,   -4.452546e-02,   -1.279110e-02,    7.185657e-02,    4.252456e-02,   -2.024534e-01,   -4.269936e-02,    8.218766e-02,   -4.363864e-04,    2.004100e-04,    1.163400e-03,    2.055900e-02,   -2.760700e-02,   -2.067800e-02,    2.764400e-02,   -1.267000e-05,   -1.282000e-03,    1.723600e-03,    1.723600e-03,    1.723600e-03,    1.723600e-03,    1.723600e-03,    1.723600e-03,    1.723600e-03,    1.723600e-03,
        10,    1.000000e-03,    5.195888e-05,   -4.242109e-05,    4.710524e-04,   -5.037305e-04,   -4.186741e-04,    4.627916e-04,   -4.418750e-05,    3.571641e-05,    1.501879e-01,   -5.707825e-02,    3.945874e-01,    1.962799e-01,   -1.720626e-01,   -3.017580e-01,   -2.293294e-02,   -1.104465e-02,    5.688700e-05,   -4.429400e-05,    4.840000e-04,   -4.972900e-04,   -4.243200e-04,    4.528900e-04,   -4.494000e-05,    3.535400e-05,    3.281300e-05,    3.281300e-05,    3.281300e-05,    3.281300e-05,    3.281300e-05,    3.281300e-05,    3.281300e-05,    3.281300e-05,
        10,    1.000000e-02,    1.534195e-04,   -5.110637e-05,    1.522279e-03,   -1.670077e-03,   -1.371502e-03,    1.624641e-03,   -1.249944e-04,    4.633870e-05,    7.324081e-02,    6.683400e-04,    2.327976e-02,    3.008575e-01,    1.062246e-01,   -2.774395e-01,    1.555602e-02,    1.646013e-02,    1.613500e-04,   -5.103400e-05,    1.524800e-03,   -1.637500e-03,   -1.360000e-03,    1.594600e-03,   -1.233100e-04,    4.812100e-05,    1.082800e-04,    1.082800e-04,    1.082800e-04,    1.082800e-04,    1.082800e-04,    1.082800e-04,    1.082800e-04,    1.082800e-04,
        10,    1.000000e-01,    8.696496e-05,    6.152881e-05,    4.834493e-03,   -6.894846e-03,   -4.708716e-03,    7.012410e-03,   -4.973432e-05,    6.201467e-05,    5.732624e-02,    5.464075e-02,   -4.019010e-01,    4.999120e-02,    4.319322e-01,    6.904109e-02,   -6.790091e-02,    4.079935e-02,    1.108700e-04,    8.431400e-05,    4.666900e-03,   -6.874000e-03,   -4.528600e-03,    7.041200e-03,   -7.804900e-05,    7.902800e-05,    4.170000e-04,    4.170000e-04,    4.170000e-04,    4.170000e-04,    4.170000e-04,    4.170000e-04,    4.170000e-04,    4.170000e-04,
        10,    1.000000e+00,   -3.829209e-04,   -8.669280e-04,    2.040093e-02,   -2.515963e-02,   -2.018600e-02,    2.593991e-02,    1.952535e-04,    1.776442e-03,    2.966441e-02,    4.068327e-02,    5.942936e-02,    5.242930e-02,   -1.579624e-01,   -6.300542e-02,   -6.113847e-02,    2.268919e-02,   -3.344700e-04,   -8.004800e-04,    2.049800e-02,   -2.507400e-02,   -2.044400e-02,    2.583700e-02,    9.539600e-05,    1.813500e-03,    1.633300e-03,    1.633300e-03,    1.633300e-03,    1.633300e-03,    1.633300e-03,    1.633300e-03,    1.633300e-03,    1.633300e-03,
        11,    1.000000e-03,    6.679786e-05,   -5.335667e-05,    4.870361e-04,   -5.207869e-04,   -5.052961e-04,    5.375326e-04,   -6.565157e-05,    5.116346e-05,    1.099217e-01,   -2.691311e-02,    3.617493e-01,    1.801894e-01,   -3.842157e-01,   -1.751401e-01,   -1.160939e-01,    4.006966e-02,    7.081000e-05,   -5.433900e-05,    5.002400e-04,   -5.142100e-04,   -5.193200e-04,    5.311400e-04,   -6.988900e-05,    5.262600e-05,    3.650000e-05,    3.650000e-05,    3.650000e-05,    3.650000e-05,    3.650000e-05,    3.650000e-05,    3.650000e-05,    3.650000e-05,
