MT,
     StaID,        Freq[Hz],     Re(Zxx)_Cal,     Im(Zxx)_Cal,     Re(Zxy)_Cal,     Im(Zxy)_Cal,     Re(Zyx)_Cal,     Im(Zyx)_Cal,     Re(Zyy)_Cal,     Im(Zyy)_Cal,     Re(Zxx)_Res,     Im(Zxx)_Res,     Re(Zxy)_Res,     Im(Zxy)_Res,     Re(Zyx)_Res,     Im(Zyx)_Res,     Re(Zyy)_Res,     Im(Zyy)_Res,     Re(Zxx)_Obs,     Im(Zxx)_Obs,     Re(Zxy)_Obs,     Im(Zxy)_Obs,     Re(Zyx)_Obs,     Im(Zyx)_Obs,     Re(Zyy)_Obs,     Im(Zyy)_Obs,      Re(Zxx)_SD,      Im(Zxx)_SD,      Re(Zxy)_SD,      Im(Zxy)_SD,      Re(Zyx)_SD,      Im(Zyx)_SD,      Re(Zyy)_SD,      Im(Zyy)_SD,
         1,    1.000000e-03,   -9.203553e-05,    6.806601e-05,    6.053409e-04,   -6.053354e-04,   -6.046252e-04,    6.058905e-04,    1.056851e-04,   -7.963646e-05,   -4.625971e-02,    4.400608e-02,    6.807899e-04,   -9.683110e-03,   -3.450391e-04,    3.725759e-03,   -1.553461e-02,   -1.344349e-02,   -9.401600e-05,    6.995000e-05,    6.053700e-04,   -6.057500e-04,   -6.046400e-04,    6.060500e-04,    1.050200e-04,   -8.021200e-05,    4.281200e-05,    4.281200e-05,    4.281200e-05,    4.281200e-05,    4.281200e-05,    4.281200e-05,    4.281200e-05,    4.281200e-05,
         1,    1.000000e-02,   -2.595566e-04,    6.166035e-05,    1.906223e-03,   -1.910204e-03,   -1.903382e-03,    1.918169e-03,    2.971222e-04,   -8.601696e-05,   -4.839783e-02,    5.763457e-03,   -5.812667e-02,    4.015668e-02,    6.450970e-02,   -2.280520e-02,    7.339995e-03,   -1.970603e-02,   -2.660700e-04,    6.243600e-05,    1.898400e-03,   -1.904800e-03,   -1.894700e-03,    1.915100e-03,    2.981100e-04,   -8.866900e-05,    1.345800e-04,    1.345800e-04,    1.345800e-04,    1.345800e-04,    1.345800e-04,    1.345800e-04,    1.345800e-04,    1.345800e-04,
         1,    1.000000e-01,   -1.845301e-04,   -3.047686e-04,    5.623759e-03,   -6.990822e-03,   -5.609611e-03,    7.126517e-03,    2.350306e-04,    2.297182e-04,    7.753959e-03,   -4.998329e-02,    1.932696e-01,   -8.322404e-03,   -1.953595e-01,    1.273823e-02,    3.140968e-02,    2.462159e-04,   -1.810100e-04,   -3.274600e-04,    5.711500e-03,   -6.994600e-03,   -5.698300e-03,    7.132300e-03,    2.492900e-04,    2.298300e-04,    4.539800e-04,    4.539800e-04,    4.539800e-04,    4.539800e-04,    4.539800e-04,    4.539800e-04,    4.539800e-04,    4.539800e-04,
         1,    1.000000e+00,    1.600601e-04,   -1.211321e-03,    2.039890e-02,   -2.510658e-02,   -2.043736e-02,    2.692270e-02,    2.694861e-04,    7.569966e-04,   -2.955089e-02,    1.016911e-02,   -4.226136e-02,   -4.317817e-02,    3.407499e-02,    3.887310e-02,    7.161228e-02,   -7.228436e-03,    1.111800e-04,   -1.194500e-03,    2.032900e-02,   -2.517800e-02,   -2.038100e-02,    2.698700e-02,    3.879400e-04,    7.450400e-04,    1.654100e-03,    1.654100e-03,    1.654100e-03,    1.654100e-03,    1.654100e-03,    1.654100e-03,    1.654100e-03,    1.654100e-03,
         2,    1.000000e-03,   -9.008298e-05,    6.660803e-05,    5.986933e-04,   -5.988105e-04,   -5.250184e-04,    5.440055e-04,    9.664636e-05,   -7.074433e-05,   -1.256414e-01,    8.322882e-02,    7.558047e-02,   -6.619194e-02,   -5.927532e-02,    4.342020e-02,   -2.385284e-02,    1.252568e-03,   -9.513100e-05,    6.995200e-05,    6.017300e-04,   -6.014700e-04,   -5.274000e-04,    5.457500e-04,    9.568800e-05,   -7.069400e-05,    4.017800e-05,    4.017800e-05,    4.017800e-05,    4.017800e-05,    4.017800e-05,    4.017800e-05,    4.017800e-05,    4.017800e-05,
         2,    1.000000e-02,   -2.582117e-04,    6.047630e-05,    1.874609e-03,   -1.892800e-03,   -1.665501e-03,    1.838476e-03,    2.752380e-04,   -5.705125e-05,   -9.256613e-02,   -2.943472e-02,    3.340765e-02,    6.073157e-02,   -1.089244e-02,   -2.628823e-02,   -2.334314e-02,   -5.059139e-03,   -2.701000e-04,    5.669600e-05,    1.878900e-03,   -1.885000e-03,   -1.666900e-03,    1.835100e-03,    2.722400e-04,   -5.770100e-05,    1.284300e-04,    1.284300e-04,    1.284300e-04,    1.284300e-04,    1.284300e-04,    1.284300e-04,    1.284300e-04,    1.284300e-04,
         2,    1.000000e-01,   -2.370289e-04,   -4.183449e-04,    5.417881e-03,   -7.269312e-03,   -5.236060e-03,    7.555085e-03,    2.501070e-04,    5.103259e-04,    4.884984e-03,   -1.293425e-01,    5.132646e-02,    8.418772e-02,   -6.825012e-02,   -2.122671e-02,    5.383446e-02,   -2.190776e-02,   -2.348000e-04,   -4.773600e-04,    5.441300e-03,   -7.230900e-03,   -5.267200e-03,    7.545400e-03,    2.746700e-04,    5.003300e-04,    4.562700e-04,    4.562700e-04,    4.562700e-04,    4.562700e-04,    4.562700e-04,    4.562700e-04,    4.562700e-04,    4.562700e-04,
         2,    1.000000e+00,   -1.709783e-04,   -2.828718e-03,    2.011437e-02,   -2.899773e-02,   -2.006482e-02,    3.094803e-02,    2.819451e-04,    3.769769e-03,    1.863290e-02,   -5.816462e-03,   -4.015761e-02,   -3.843797e-02,    5.317122e-02,   -2.498792e-02,    4.479491e-02,   -3.688404e-02,   -1.374000e-04,   -2.839200e-03,    2.004200e-02,   -2.906700e-02,   -1.996900e-02,    3.090300e-02,    3.626700e-04,    3.703300e-03,    1.802100e-03,    1.802100e-03,    1.802100e-03,    1.802100e-03,    1.802100e-03,    1.802100e-03,    1.802100e-03,    1.802100e-03,
         3,    1.000000e-03,   -4.290813e-05,    2.644845e-05,    6.047543e-04,   -6.033539e-04,   -4.484525e-04,    4.803271e-04,    5.935715e-05,   -4.378277e-05,   -1.273718e-01,    8.544608e-02,    7.653388e-02,   -7.814134e-02,   -1.137805e-02,    1.764210e-02,   -2.978512e-02,    4.225630e-03,   -4.769400e-05,    2.965900e-05,    6.076300e-04,   -6.062900e-04,   -4.488800e-04,    4.809900e-04,    5.823800e-05,   -4.362400e-05,    3.757400e-05,    3.757400e-05,    3.757400e-05,    3.757400e-05,    3.757400e-05,    3.757400e-05,    3.757400e-05,    3.757400e-05,
         3,    1.000000e-02,   -1.201768e-04,   -1.929854e-05,    1.886544e-03,   -1.897711e-03,   -1.434959e-03,    1.721272e-03,    1.687266e-04,   -4.068607e-05,   -9.817874e-02,   -2.291160e-02,    4.131922e-02,    5.566304e-02,   -1.972567e-03,   -2.102390e-02,   -2.800416e-02,   -1.329627e-02,   -1.321900e-04,   -2.210200e-05,    1.891600e-03,   -1.890900e-03,   -1.435200e-03,    1.718700e-03,    1.653000e-04,   -4.231300e-05,    1.223600e-04,    1.223600e-04,    1.223600e-04,    1.223600e-04,    1.223600e-04,    1.223600e-04,    1.223600e-04,    1.223600e-04,
