MT,
     StaID,        Freq[Hz],     Re(Zxx)_Cal,     Im(Zxx)_Cal,     Re(Zxy)_Cal,     Im(Zxy)_Cal,     Re(Zyx)_Cal,     Im(Zyx)_Cal,     Re(Zyy)_Cal,     Im(Zyy)_Cal,     Re(Zxx)_Res,     Im(Zxx)_Res,     Re(Zxy)_Res,     Im(Zxy)_Res,     Re(Zyx)_Res,     Im(Zyx)_Res,     Re(Zyy)_Res,     Im(Zyy)_Res,     Re(Zxx)_Obs,     Im(Zxx)_Obs,     Re(Zxy)_Obs,     Im(Zxy)_Obs,     Re(Zyx)_Obs,     Im(Zyx)_Obs,     Re(Zyy)_Obs,     Im(Zyy)_Obs,      Re(Zxx)_SD,      Im(Zxx)_SD,      Re(Zxy)_SD,      Im(Zxy)_SD,      Re(Zyx)_SD,      Im(Zyx)_SD,      Re(Zyy)_SD,      Im(Zyy)_SD,
         5,    1.000000e+00,    1.026493e-04,   -1.385069e-03,    2.026319e-02,   -2.758858e-02,   -2.024455e-02,    2.793419e-02,   -1.840812e-05,   -3.791083e-04,   -3.409225e-02,   -8.681037e-03,    2.198104e-02,   -4.313021e-03,    5.553932e-03,    3.187016e-02,   -2.229134e-02,    9.615845e-03,    4.401400e-05,   -1.400000e-03,    2.030100e-02,   -2.759600e-02,   -2.023500e-02,    2.798900e-02,   -5.674700e-05,   -3.625700e-04,    1.719900e-03,    1.719900e-03,    1.719900e-03,    1.719900e-03,    1.719900e-03,    1.719900e-03,    1.719900e-03,    1.719900e-03,
         6,    1.000000e-03,    7.574533e-05,   -6.012100e-05,    5.542061e-04,   -6.080178e-04,   -5.690029e-04,    6.202637e-04,   -7.132032e-05,    5.575907e-05,    5.737648e-01,   -3.868002e-01,    1.015361e+00,    1.234062e-01,   -1.140283e+00,   -2.654188e-02,   -5.864819e-01,    3.883303e-01,    1.004700e-04,   -7.678900e-05,    5.979600e-04,   -6.027000e-04,   -6.181400e-04,    6.191200e-04,   -9.659300e-05,    7.249300e-05,    4.309200e-05,    4.309200e-05,    4.309200e-05,    4.309200e-05,    4.309200e-05,    4.309200e-05,    4.309200e-05,    4.309200e-05,
         6,    1.000000e-02,    2.276258e-04,   -4.731383e-05,    1.891082e-03,   -1.994990e-03,   -1.938061e-03,    2.004009e-03,   -2.092172e-04,    4.182333e-05,    4.467239e-01,   -1.888321e-01,   -1.131758e-01,    5.024681e-01,   -9.854633e-03,   -4.246135e-01,   -4.503186e-01,    1.743114e-01,    2.883400e-04,   -7.297800e-05,    1.875700e-03,   -1.926700e-03,   -1.939400e-03,    1.946300e-03,   -2.704200e-04,    6.551400e-05,    1.359100e-04,    1.359100e-04,    1.359100e-04,    1.359100e-04,    1.359100e-04,    1.359100e-04,    1.359100e-04,    1.359100e-04,
         6,    1.000000e-01,    9.453473e-05,    2.294529e-04,    5.863307e-03,   -7.290336e-03,   -5.934210e-03,    7.158996e-03,   -8.654021e-05,   -1.584924e-04,    1.765353e-01,    1.485443e-01,   -3.497363e-01,   -7.271876e-02,    2.806197e-01,    5.487428e-02,   -1.521575e-01,   -1.683751e-01,    1.762600e-04,    2.982200e-04,    5.701400e-03,   -7.324000e-03,   -5.804300e-03,    7.184400e-03,   -1.569800e-04,   -2.364400e-04,    4.629400e-04,    4.629400e-04,    4.629400e-04,    4.629400e-04,    4.629400e-04,    4.629400e-04,    4.629400e-04,    4.629400e-04,
         6,    1.000000e+00,   -2.194295e-04,    5.767109e-04,    2.044386e-02,   -2.796629e-02,   -2.028740e-02,    2.719061e-02,   -2.941147e-04,   -6.436452e-04,    1.708991e-02,   -1.436284e-02,    2.747671e-02,   -1.673583e-02,   -7.342701e-03,    2.556905e-03,    1.426575e-04,    1.384472e-03,   -1.901100e-04,    5.520700e-04,    2.049100e-02,   -2.799500e-02,   -2.030000e-02,    2.719500e-02,   -2.938700e-04,   -6.412700e-04,    1.715600e-03,    1.715600e-03,    1.715600e-03,    1.715600e-03,    1.715600e-03,    1.715600e-03,    1.715600e-03,    1.715600e-03,
         7,    1.000000e-03,   -6.364375e-05,    5.165401e-05,    4.870891e-04,   -5.481826e-04,   -5.558776e-04,    6.072577e-04,    6.481930e-05,   -5.257504e-05,   -4.980558e-01,    3.249941e-01,    6.581661e-01,    4.603875e-01,   -1.258461e+00,   -6.361632e-02,    8.159893e-01,   -5.312955e-01,   -8.343300e-05,    6.456700e-05,    5.132400e-04,   -5.298900e-04,   -6.058800e-04,    6.047300e-04,    9.724100e-05,   -7.368500e-05,    3.973300e-05,    3.973300e-05,    3.973300e-05,    3.973300e-05,    3.973300e-05,    3.973300e-05,    3.973300e-05,    3.973300e-05,
         7,    1.000000e-02,   -1.936216e-04,    5.726633e-05,    1.683175e-03,   -1.874441e-03,   -1.890398e-03,    1.967904e-03,    2.000854e-04,   -5.643119e-05,   -3.483866e-01,    1.819504e-01,   -4.604446e-01,    8.103908e-01,    7.707800e-04,   -5.971250e-01,    6.004463e-01,   -1.522307e-01,   -2.377900e-04,    8.033400e-05,    1.624800e-03,   -1.771700e-03,   -1.890300e-03,    1.892200e-03,    2.762100e-04,   -7.573100e-05,    1.267800e-04,    1.267800e-04,    1.267800e-04,    1.267800e-04,    1.267800e-04,    1.267800e-04,    1.267800e-04,    1.267800e-04,
         7,    1.000000e-01,   -1.437975e-04,   -1.295143e-04,    5.526323e-03,   -7.114814e-03,   -5.698813e-03,    7.279421e-03,    1.586589e-04,    1.853879e-04,   -2.292077e-01,   -1.249143e-02,   -7.604059e-01,   -4.737978e-02,    5.202015e-01,   -1.035884e-01,    1.847014e-01,    2.414618e-01,   -2.462900e-04,   -1.351000e-04,    5.186300e-03,   -7.136000e-03,   -5.466200e-03,    7.233100e-03,    2.412500e-04,    2.933600e-04,    4.471600e-04,    4.471600e-04,    4.471600e-04,    4.471600e-04,    4.471600e-04,    4.471600e-04,    4.471600e-04,    4.471600e-04,
         7,    1.000000e+00,   -3.270249e-04,   -3.013588e-04,    2.003261e-02,   -2.652158e-02,   -2.001160e-02,    2.940145e-02,    4.009038e-04,    1.248858e-03,   -5.513085e-02,    3.417375e-02,    2.174077e-02,   -4.313154e-03,   -1.767563e-02,   -5.496154e-03,   -5.192082e-02,    4.932698e-02,   -4.218500e-04,   -2.425800e-04,    2.007000e-02,   -2.652900e-02,   -2.004200e-02,    2.939200e-02,    3.116000e-04,    1.333700e-03,    1.720000e-03,    1.720000e-03,    1.720000e-03,    1.720000e-03,    1.720000e-03,    1.720000e-03,    1.720000e-03,    1.720000e-03,
         8,    1.000000e-03,   -5.292795e-05,    4.253256e-05,    4.749355e-04,   -5.342281e-04,   -4.782996e-04,    5.389350e-04,    4.205798e-05,   -3.373955e-05,   -6.097019e-01,    3.761955e-01,    6.661248e-01,    5.832528e-01,   -6.501403e-01,   -5.906840e-01,    5.258944e-01,   -3.233503e-01,   -7.482600e-05,    5.604400e-05,    4.988600e-04,   -5.132800e-04,   -5.016500e-04,    5.177200e-04,    6.094600e-05,   -4.535300e-05,    3.591600e-05,    3.591600e-05,    3.591600e-05,    3.591600e-05,    3.591600e-05,    3.591600e-05,    3.591600e-05,    3.591600e-05,
         8,    1.000000e-02,   -1.629504e-04,    4.262743e-05,    1.637051e-03,   -1.821804e-03,   -1.646634e-03,    1.844478e-03,    1.300973e-04,   -3.212095e-05,   -4.094429e-01,    1.145777e-01,   -5.405876e-01,    1.052845e+00,    5.473110e-01,   -1.018274e+00,    3.436044e-01,   -6.401071e-02,   -2.106300e-04,    5.597000e-05,    1.574100e-03,   -1.699200e-03,   -1.582900e-03,    1.725900e-03,    1.701100e-04,   -3.957500e-05,    1.164500e-04,    1.164500e-04,    1.164500e-04,    1.164500e-04,    1.164500e-04,    1.164500e-04,    1.164500e-04,    1.164500e-04,
         8,    1.000000e-01,   -1.168715e-04,   -1.976972e-04,    5.312105e-03,   -7.078875e-03,   -5.356007e-03,    7.254822e-03,    7.016306e-05,    1.391750e-04,   -1.484955e-01,   -1.045188e-01,   -1.084511e+00,    1.074180e-01,    1.048844e+00,   -7.255252e-02,    8.463111e-02,    9.106602e-02,   -1.809800e-04,   -2.428200e-04,    4.843900e-03,   -7.032500e-03,   -4.903200e-03,    7.223500e-03,    1.067000e-04,    1.784900e-04,    4.317200e-04,    4.317200e-04,    4.317200e-04,    4.317200e-04,    4.317200e-04,    4.317200e-04,    4.317200e-04,    4.317200e-04,
         8,    1.000000e+00,    6.013947e-05,   -8.707684e-04,    2.002017e-02,   -2.691131e-02,   -2.041593e-02,    2.835411e-02,    1.336576e-04,    6.097073e-04,   -2.697821e-02,    3.706610e-02,    9.246749e-02,   -2.077500e-02,   -8.794957e-02,    2.147372e-02,    3.812215e-02,   -4.200807e-02,    1.379900e-05,   -8.071000e-04,    2.017900e-02,   -2.694700e-02,   -2.056700e-02,    2.839100e-02,    1.991400e-04,    5.375500e-04,    1.717700e-03,    1.717700e-03,    1.717700e-03,    1.717700e-03,    1.717700e-03,    1.717700e-03,    1.717700e-03,    1.717700e-03,
         9,    1.000000e-03,   -3.223434e-05,    2.728779e-05,    4.612066e-04,   -5.215215e-04,   -4.094449e-04,    4.770250e-04,    2.631017e-05,   -2.184003e-05,   -4.626904e-01,    2.840053e-01,    5.165539e-01,    8.310014e-01,    2.629253e-01,   -1.330938e+00,    2.982292e-01,   -1.813982e-01,   -4.699000e-05,    3.634500e-05,    4.776800e-04,   -4.950200e-04,   -4.010600e-04,    4.345800e-04,    3.582100e-05,   -2.762500e-05,    3.189100e-05,    3.189100e-05,    3.189100e-05,    3.189100e-05,    3.189100e-05,    3.189100e-05,    3.189100e-05,    3.189100e-05,
         9,    1.000000e-02,   -9.946315e-05,    4.161803e-05,    1.590318e-03,   -1.792052e-03,   -1.427592e-03,    1.724510e-03,    8.057857e-05,   -2.892833e-05,   -2.993705e-01,    7.782120e-02,   -7.735114e-01,    1.271583e+00,    1.296322e+00,   -1.436164e+00,    1.750978e-01,   -4.931262e-02,   -1.314000e-04,    4.992000e-05,    1.507800e-03,   -1.656400e-03,   -1.289300e-03,    1.571300e-03,    9.925800e-05,   -3.418900e-05,    1.066800e-04,    1.066800e-04,    1.066800e-04,    1.066800e-04,    1.066800e-04,    1.066800e-04,    1.066800e-04,    1.066800e-04,
         9,    1.000000e-01,   -6.146625e-05,    2.099330e-05,    5.185298e-03,   -7.144725e-03,   -5.005438e-03,    7.187333e-03,    1.132608e-05,   -1.837553e-05,   -1.104224e-01,   -9.430772e-02,   -1.270056e+00,    4.537630e-02,    1.498390e+00,    7.899064e-02,    6.851378e-02,    1.267120e-02,   -1.082500e-04,   -1.896300e-05,    4.647200e-03,   -7.125500e-03,   -4.370600e-03,    7.220800e-03,    4.035400e-05,   -1.300700e-05,    4.236800e-04,    4.236800e-04,    4.236800e-04,    4.236800e-04,    4.236800e-04,    4.236800e-04,    4.236800e-04,    4.236800e-04,
         9,    1.000000e+00,    2.338689e-04,    1.198081e-03,    2.031020e-02,   -2.754917e-02,   -2.028353e-02,    2.760049e-02,   -1.450075e-04,   -1.244505e-03,   -1.941224e-02,   -2.012128e-02,    1.443510e-01,   -3.355336e-02,   -2.288630e-01,    2.524320e-02,    7.677972e-02,   -2.175390e-02,    2.004100e-04,    1.163400e-03,    2.055900e-02,   -2.760700e-02,   -2.067800e-02,    2.764400e-02,   -1.267000e-05,   -1.282000e-03,    1.723600e-03,    1.723600e-03,    1.723600e-03,    1.723600e-03,    1.723600e-03,    1.723600e-03,    1.723600e-03,    1.723600e-03,
        10,    1.000000e-03,    4.025972e-05,   -3.363265e-05,    4.648636e-04,   -5.218570e-04,   -4.257893e-04,    4.901241e-04,   -3.486976e-05,    2.914423e-05,    5.067284e-01,   -3.249124e-01,    5.831957e-01,    7.486978e-01,    4.477707e-02,   -1.134737e+00,   -3.068978e-01,    1.892471e-01,    5.688700e-05,   -4.429400e-05,    4.840000e-04,   -4.972900e-04,   -4.243200e-04,    4.528900e-04,   -4.494000e-05,    3.535400e-05,    3.281300e-05,    3.281300e-05,    3.281300e-05,    3.281300e-05,    3.281300e-05,    3.281300e-05,    3.281300e-05,    3.281300e-05,
        10,    1.000000e-02,    1.233779e-04,   -3.960748e-05,    1.599664e-03,   -1.771909e-03,   -1.480093e-03,    1.736488e-03,   -1.031613e-04,    3.804971e-05,    3.506840e-01,   -1.055275e-01,   -6.913918e-01,    1.241309e+00,    1.109094e+00,   -1.310379e+00,   -1.860798e-01,    9.301154e-02,    1.613500e-04,   -5.103400e-05,    1.524800e-03,   -1.637500e-03,   -1.360000e-03,    1.594600e-03,   -1.233100e-04,    4.812100e-05,    1.082800e-04,    1.082800e-04,    1.082800e-04,    1.082800e-04,    1.082800e-04,    1.082800e-04,    1.082800e-04,    1.082800e-04,
        10,    1.000000e-01,    5.900453e-05,    3.664318e-05,    5.206402e-03,   -6.913061e-03,   -5.110677e-03,    7.016717e-03,   -2.978805e-05,    7.552580e-05,    1.243776e-01,    1.143185e-01,   -1.293769e+00,    9.367120e-02,    1.395868e+00,    5.871251e-02,   -1.157337e-01,    8.398557e-03,    1.108700e-04,    8.431400e-05,    4.666900e-03,   -6.874000e-03,   -4.528600e-03,    7.041200e-03,   -7.804900e-05,    7.902800e-05,    4.170000e-04,    4.170000e-04,    4.170000e-04,    4.170000e-04,    4.170000e-04,    4.170000e-04,    4.170000e-04,    4.170000e-04,
        10,    1.000000e+00,   -3.605386e-04,   -8.531517e-04,    2.027516e-02,   -2.503898e-02,   -2.012535e-02,    2.583194e-02,    2.007587e-04,    1.773808e-03,    1.596071e-02,    3.224866e-02,    1.364341e-01,   -2.144198e-02,   -1.950984e-01,    3.098065e-03,   -6.450908e-02,    2.430163e-02,   -3.344700e-04,   -8.004800e-04,    2.049800e-02,   -2.507400e-02,   -2.044400e-02,    2.583700e-02,    9.539600e-05,    1.813500e-03,    1.633300e-03,    1.633300e-03,    1.633300e-03,    1.633300e-03,    1.633300e-03,    1.633300e-03,    1.633300e-03,    1.633300e-03,
        11,    1.000000e-03,    5.208865e-05,   -4.252874e-05,    4.776425e-04,   -5.354517e-04,   -4.919556e-04,    5.488205e-04,   -5.036229e-05,    4.046315e-05,    5.129136e-01,   -3.235687e-01,    6.191101e-01,    5.819657e-01,   -7.497088e-01,   -4.843963e-01,   -5.349783e-01,    3.332289e-01,    7.081000e-05,   -5.433900e-05,    5.002400e-04,   -5.142100e-04,   -5.193200e-04,    5.311400e-04,   -6.988900e-05,    5.262600e-05,    3.650000e-05,    3.650000e-05,    3.650000e-05,    3.650000e-05,    3.650000e-05,    3.650000e-05,    3.650000e-05,    3.650000e-05,
