MT,
     StaID,        Freq[Hz],     Re(Zxx)_Cal,     Im(Zxx)_Cal,     Re(Zxy)_Cal,     Im(Zxy)_Cal,     Re(Zyx)_Cal,     Im(Zyx)_Cal,     Re(Zyy)_Cal,     Im(Zyy)_Cal,     Re(Zxx)_Res,     Im(Zxx)_Res,     Re(Zxy)_Res,     Im(Zxy)_Res,     Re(Zyx)_Res,     Im(Zyx)_Res,     Re(Zyy)_Res,     Im(Zyy)_Res,     Re(Zxx)_Obs,     Im(Zxx)_Obs,     Re(Zxy)_Obs,     Im(Zxy)_Obs,     Re(Zyx)_Obs,     Im(Zyx)_Obs,     Re(Zyy)_Obs,     Im(Zyy)_Obs,      Re(Zxx)_SD,      Im(Zxx)_SD,      Re(Zxy)_SD,      Im(Zxy)_SD,      Re(Zyx)_SD,      Im(Zyx)_SD,      Re(Zyy)_SD,      Im(Zyy)_SD,
         3,    1.000000e-01,   -1.142925e-05,   -5.252428e-04,    6.336882e-03,   -7.459267e-03,   -6.301690e-03,    7.436979e-03,    2.217031e-06,    1.151343e-04,   -1.100072e-01,   -3.073405e-01,   -2.162753e+00,    1.005995e-01,    3.304527e+00,    4.194763e-01,    3.233681e-01,    2.674429e-01,   -6.136700e-05,   -6.647600e-04,    5.355100e-03,   -7.413600e-03,   -4.801600e-03,    7.627400e-03,    1.490100e-04,    2.365400e-04,    4.539500e-04,    4.539500e-04,    4.539500e-04,    4.539500e-04,    4.539500e-04,    4.539500e-04,    4.539500e-04,    4.539500e-04,
         3,    1.000000e+00,   -4.323230e-05,   -5.234898e-03,    2.032091e-02,   -3.114986e-02,   -1.907232e-02,    3.174714e-02,   -2.616580e-04,    1.028420e-03,   -6.785686e-03,    3.147778e-02,    1.673319e-01,   -4.122666e-02,   -2.430033e-01,    9.024381e-02,   -1.587406e-02,   -1.032549e-02,   -5.592900e-05,   -5.176000e-03,    2.063400e-02,   -3.122700e-02,   -1.952700e-02,    3.191600e-02,   -2.913600e-04,    1.009100e-03,    1.871100e-03,    1.871100e-03,    1.871100e-03,    1.871100e-03,    1.871100e-03,    1.871100e-03,    1.871100e-03,    1.871100e-03,
         4,    1.000000e-03,    1.009029e-06,   -2.272397e-06,    6.305496e-04,   -6.387066e-04,   -6.299788e-04,    6.378345e-04,   -4.551740e-07,    1.628367e-06,    1.788275e+00,   -1.345680e+00,   -3.276954e-01,    7.405246e-01,    4.457026e+00,   -3.952508e+00,   -1.085461e+00,    7.989103e-01,    6.922100e-05,   -5.360200e-05,    6.180500e-04,   -6.104600e-04,   -4.599700e-04,    4.870700e-04,   -4.185900e-05,    3.210200e-05,    3.814400e-05,    3.814400e-05,    3.814400e-05,    3.814400e-05,    3.814400e-05,    3.814400e-05,    3.814400e-05,    3.814400e-05,
         4,    1.000000e-02,    5.451986e-06,   -7.218736e-06,    2.001319e-03,   -2.071486e-03,   -2.001738e-03,    2.062432e-03,    1.780618e-08,    1.137208e-05,    1.555512e+00,   -4.115808e-01,   -6.549153e-01,    1.695089e+00,    4.325160e+00,   -2.959330e+00,   -9.339351e-01,    1.930033e-01,    1.962200e-04,   -5.769500e-05,    1.921000e-03,   -1.863600e-03,   -1.471300e-03,    1.699500e-03,   -1.145200e-04,    3.504200e-05,    1.226400e-04,    1.226400e-04,    1.226400e-04,    1.226400e-04,    1.226400e-04,    1.226400e-04,    1.226400e-04,    1.226400e-04,
         4,    1.000000e-01,   -4.415947e-06,   -6.198748e-05,    6.333852e-03,   -7.040915e-03,   -6.338319e-03,    6.949522e-03,    4.358599e-06,    1.399153e-04,    2.717193e-01,    3.767429e-01,   -2.095971e+00,    1.069416e-01,    3.135633e+00,    5.670179e-01,   -7.915656e-02,   -2.520718e-01,    1.150400e-04,    1.036400e-04,    5.412400e-03,   -6.993900e-03,   -4.959800e-03,    7.198800e-03,   -3.044100e-05,    2.909700e-05,    4.396300e-04,    4.396300e-04,    4.396300e-04,    4.396300e-04,    4.396300e-04,    4.396300e-04,    4.396300e-04,    4.396300e-04,
         4,    1.000000e+00,   -1.238873e-04,   -6.869641e-04,    2.004544e-02,   -2.697240e-02,   -2.013481e-02,    2.620265e-02,    1.683175e-04,    1.408279e-03,   -8.116857e-04,   -2.525964e-02,    1.730764e-01,   -3.073380e-02,   -2.359951e-01,    3.237501e-02,   -9.273015e-03,    1.782309e-02,   -1.252500e-04,   -7.293700e-04,    2.033600e-02,   -2.702400e-02,   -2.053100e-02,    2.625700e-02,    1.527500e-04,    1.438200e-03,    1.678800e-03,    1.678800e-03,    1.678800e-03,    1.678800e-03,    1.678800e-03,    1.678800e-03,    1.678800e-03,    1.678800e-03,
         5,    1.000000e-03,    1.082146e-06,   -3.433193e-06,    6.305250e-04,   -6.394449e-04,   -6.299831e-04,    6.398097e-04,   -5.109433e-07,    2.735725e-07,    2.437667e+00,   -1.855804e+00,   -1.056897e+00,    1.242474e+00,    2.329423e+00,   -2.196210e+00,   -1.749883e+00,    1.298035e+00,    9.867900e-05,   -7.773400e-05,    5.882100e-04,   -5.897000e-04,   -5.367200e-04,    5.518800e-04,   -7.057100e-05,    5.224300e-05,    4.003700e-05,    4.003700e-05,    4.003700e-05,    4.003700e-05,    4.003700e-05,    4.003700e-05,    4.003700e-05,    4.003700e-05,
         5,    1.000000e-02,    6.699903e-06,   -1.688618e-05,    2.000992e-03,   -2.079613e-03,   -2.002114e-03,    2.081694e-03,   -3.587658e-07,   -2.950088e-06,    2.153865e+00,   -6.295342e-01,   -1.266084e+00,    1.717270e+00,    2.388332e+00,   -1.991186e+00,   -1.525967e+00,    3.414305e-01,    2.817700e-04,   -9.728400e-05,    1.839300e-03,   -1.860300e-03,   -1.697100e-03,    1.827400e-03,   -1.952400e-04,    4.065400e-05,    1.277100e-04,    1.277100e-04,    1.277100e-04,    1.277100e-04,    1.277100e-04,    1.277100e-04,    1.277100e-04,    1.277100e-04,
         5,    1.000000e-01,    5.295366e-06,   -1.455174e-04,    6.341869e-03,   -7.124557e-03,   -6.344930e-03,    7.136163e-03,   -8.291667e-06,   -1.049273e-05,    4.606630e-01,    4.532566e-01,   -2.044392e+00,   -6.576665e-02,    2.192731e+00,    3.617187e-01,   -1.660580e-01,   -3.880977e-01,    2.129300e-04,    5.877900e-05,    5.420400e-03,   -7.154200e-03,   -5.356600e-03,    7.299200e-03,   -8.313900e-05,   -1.854200e-04,    4.507300e-04,    4.507300e-04,    4.507300e-04,    4.507300e-04,    4.507300e-04,    4.507300e-04,    4.507300e-04,    4.507300e-04,
         5,    1.000000e+00,    7.317081e-05,   -1.388226e-03,    2.003265e-02,   -2.754806e-02,   -1.997620e-02,    2.796820e-02,   -4.316494e-05,   -3.994518e-04,   -1.695262e-02,   -6.845585e-03,    1.560270e-01,   -2.787358e-02,   -1.504711e-01,    1.209271e-02,   -7.897008e-03,    2.144416e-02,    4.401400e-05,   -1.400000e-03,    2.030100e-02,   -2.759600e-02,   -2.023500e-02,    2.798900e-02,   -5.674700e-05,   -3.625700e-04,    1.719900e-03,    1.719900e-03,    1.719900e-03,    1.719900e-03,    1.719900e-03,    1.719900e-03,    1.719900e-03,    1.719900e-03,
         6,    1.000000e-03,    1.140606e-06,   -1.438778e-06,    6.305117e-04,   -6.405075e-04,   -6.299903e-04,    6.398917e-04,   -5.583231e-07,    2.787586e-07,    2.305054e+00,   -1.748590e+00,   -7.553998e-01,    8.773667e-01,    2.750011e-01,   -4.820324e-01,   -2.228596e+00,    1.675815e+00,    1.004700e-04,   -7.678900e-05,    5.979600e-04,   -6.027000e-04,   -6.181400e-04,    6.191200e-04,   -9.659300e-05,    7.249300e-05,    4.309200e-05,    4.309200e-05,    4.309200e-05,    4.309200e-05,    4.309200e-05,    4.309200e-05,    4.309200e-05,    4.309200e-05,
         6,    1.000000e-02,    7.436187e-06,    4.536757e-06,    2.000963e-03,   -2.090854e-03,   -2.002911e-03,    2.081947e-03,   -4.922758e-07,   -3.435786e-06,    2.066837e+00,   -5.703389e-01,   -9.216639e-01,    1.207811e+00,    4.673003e-01,   -9.980647e-01,   -1.986077e+00,    5.073195e-01,    2.883400e-04,   -7.297800e-05,    1.875700e-03,   -1.926700e-03,   -1.939400e-03,    1.946300e-03,   -2.704200e-04,    6.551400e-05,    1.359100e-04,    1.359100e-04,    1.359100e-04,    1.359100e-04,    1.359100e-04,    1.359100e-04,    1.359100e-04,    1.359100e-04,
         6,    1.000000e-01,    4.569863e-07,    7.174355e-05,    6.363255e-03,   -7.230628e-03,   -6.370728e-03,    7.121183e-03,   -1.582197e-05,   -1.708218e-05,    3.797533e-01,    4.892134e-01,   -1.429679e+00,   -2.016929e-01,    1.223545e+00,    1.365559e-01,   -3.049165e-01,   -4.738364e-01,    1.762600e-04,    2.982200e-04,    5.701400e-03,   -7.324000e-03,   -5.804300e-03,    7.184400e-03,   -1.569800e-04,   -2.364400e-04,    4.629400e-04,    4.629400e-04,    4.629400e-04,    4.629400e-04,    4.629400e-04,    4.629400e-04,    4.629400e-04,    4.629400e-04,
         6,    1.000000e+00,   -1.776721e-04,    5.794133e-04,    2.034117e-02,   -2.801067e-02,   -2.017717e-02,    2.720974e-02,   -2.973555e-04,   -6.677264e-04,   -7.249868e-03,   -1.593805e-02,    8.733566e-02,    9.134572e-03,   -7.159844e-02,   -8.589700e-03,    2.031655e-03,    1.542109e-02,   -1.901100e-04,    5.520700e-04,    2.049100e-02,   -2.799500e-02,   -2.030000e-02,    2.719500e-02,   -2.938700e-04,   -6.412700e-04,    1.715600e-03,    1.715600e-03,    1.715600e-03,    1.715600e-03,    1.715600e-03,    1.715600e-03,    1.715600e-03,    1.715600e-03,
         7,    1.000000e-03,    6.724205e-07,   -3.050206e-07,    6.305535e-04,   -6.383945e-04,   -6.297635e-04,    6.399749e-04,   -2.122247e-07,    9.805826e-07,   -2.116765e+00,    1.632699e+00,   -2.952547e+00,    2.730841e+00,    6.010998e-01,   -8.870440e-01,    2.452702e+00,   -1.879183e+00,   -8.343300e-05,    6.456700e-05,    5.132400e-04,   -5.298900e-04,   -6.058800e-04,    6.047300e-04,    9.724100e-05,   -7.368500e-05,    3.973300e-05,    3.973300e-05,    3.973300e-05,    3.973300e-05,    3.973300e-05,    3.973300e-05,    3.973300e-05,    3.973300e-05,
         7,    1.000000e-02,    8.064684e-07,    4.043394e-06,    2.002006e-03,   -2.066668e-03,   -1.998246e-03,    2.090183e-03,   -3.386573e-07,    7.532769e-06,   -1.881972e+00,    6.017558e-01,   -2.975277e+00,    2.326616e+00,    8.514422e-01,   -1.561624e+00,    2.181327e+00,   -6.567579e-01,   -2.377900e-04,    8.033400e-05,    1.624800e-03,   -1.771700e-03,   -1.890300e-03,    1.892200e-03,    2.762100e-04,   -7.573100e-05,    1.267800e-04,    1.267800e-04,    1.267800e-04,    1.267800e-04,    1.267800e-04,    1.267800e-04,    1.267800e-04,    1.267800e-04,
         7,    1.000000e-01,   -3.237597e-05,    1.632625e-05,    6.330926e-03,   -6.978733e-03,   -6.325724e-03,    7.246827e-03,    2.661005e-05,    9.346901e-05,   -4.783836e-01,   -3.386400e-01,   -2.559768e+00,   -3.517028e-01,    1.922183e+00,   -3.069764e-02,    4.800070e-01,    4.470234e-01,   -2.462900e-04,   -1.351000e-04,    5.186300e-03,   -7.136000e-03,   -5.466200e-03,    7.233100e-03,    2.412500e-04,    2.933600e-04,    4.471600e-04,    4.471600e-04,    4.471600e-04,    4.471600e-04,    4.471600e-04,    4.471600e-04,    4.471600e-04,    4.471600e-04,
         7,    1.000000e+00,   -4.659029e-04,   -2.216066e-04,    1.974912e-02,   -2.645333e-02,   -1.978579e-02,    2.932376e-02,    3.417979e-04,    1.337832e-03,    2.561213e-02,   -1.219383e-02,    1.865588e-01,   -4.399341e-02,   -1.489578e-01,    3.967552e-02,   -1.755693e-02,   -2.402450e-03,   -4.218500e-04,   -2.425800e-04,    2.007000e-02,   -2.652900e-02,   -2.004200e-02,    2.939200e-02,    3.116000e-04,    1.333700e-03,    1.720000e-03,    1.720000e-03,    1.720000e-03,    1.720000e-03,    1.720000e-03,    1.720000e-03,    1.720000e-03,    1.720000e-03,
         8,    1.000000e-03,    7.624747e-07,   -1.690147e-06,    6.305500e-04,   -6.382640e-04,   -6.297986e-04,    6.390558e-04,   -2.588182e-07,    4.389509e-07,   -2.104591e+00,    1.607477e+00,   -3.666612e+00,    3.479897e+00,    3.568008e+00,   -3.378321e+00,    1.704110e+00,   -1.274974e+00,   -7.482600e-05,    5.604400e-05,    4.988600e-04,   -5.132800e-04,   -5.016500e-04,    5.177200e-04,    6.094600e-05,   -4.535300e-05,    3.591600e-05,    3.591600e-05,    3.591600e-05,    3.591600e-05,    3.591600e-05,    3.591600e-05,    3.591600e-05,    3.591600e-05,
         8,    1.000000e-02,    2.273854e-06,   -7.645700e-06,    2.001766e-03,   -2.065657e-03,   -1.998721e-03,    2.079917e-03,   -2.646620e-07,    1.701356e-06,   -1.828286e+00,    5.462920e-01,   -3.672533e+00,    3.146908e+00,    3.570813e+00,   -3.040077e+00,    1.463071e+00,   -3.544556e-01,   -2.106300e-04,    5.597000e-05,    1.574100e-03,   -1.699200e-03,   -1.582900e-03,    1.725900e-03,    1.701100e-04,   -3.957500e-05,    1.164500e-04,    1.164500e-04,    1.164500e-04,    1.164500e-04,    1.164500e-04,    1.164500e-04,    1.164500e-04,    1.164500e-04,
         8,    1.000000e-01,   -1.177139e-05,   -8.280556e-05,    6.319470e-03,   -6.977273e-03,   -6.328569e-03,    7.144746e-03,    1.708685e-05,    3.447223e-05,   -3.919406e-01,   -3.706440e-01,   -3.417888e+00,   -1.279238e-01,    3.301606e+00,    1.824194e-01,    2.075724e-01,    3.335907e-01,   -1.809800e-04,   -2.428200e-04,    4.843900e-03,   -7.032500e-03,   -4.903200e-03,    7.223500e-03,    1.067000e-04,    1.784900e-04,    4.317200e-04,    4.317200e-04,    4.317200e-04,    4.317200e-04,    4.317200e-04,    4.317200e-04,    4.317200e-04,    4.317200e-04,
         8,    1.000000e+00,   -7.878918e-06,   -8.203510e-04,    1.970890e-02,   -2.673230e-02,   -2.010872e-02,    2.822547e-02,    1.895347e-04,    5.570238e-04,    1.262032e-02,    7.714365e-03,    2.736803e-01,   -1.249940e-01,   -2.667997e-01,    9.636587e-02,    5.591940e-03,   -1.133714e-02,    1.379900e-05,   -8.071000e-04,    2.017900e-02,   -2.694700e-02,   -2.056700e-02,    2.839100e-02,    1.991400e-04,    5.375500e-04,    1.717700e-03,    1.717700e-03,    1.717700e-03,    1.717700e-03,    1.717700e-03,    1.717700e-03,    1.717700e-03,    1.717700e-03,
         9,    1.000000e-03,    8.226873e-07,   -1.111823e-07,    6.305590e-04,   -6.390778e-04,   -6.298273e-04,    6.381384e-04,   -3.227767e-07,   -1.030520e-06,   -1.499253e+00,    1.143150e+00,   -4.793797e+00,    4.517194e+00,    7.173413e+00,   -6.382943e+00,    1.133354e+00,   -8.339180e-01,   -4.699000e-05,    3.634500e-05,    4.776800e-04,   -4.950200e-04,   -4.010600e-04,    4.345800e-04,    3.582100e-05,   -2.762500e-05,    3.189100e-05,    3.189100e-05,    3.189100e-05,    3.189100e-05,    3.189100e-05,    3.189100e-05,    3.189100e-05,    3.189100e-05,
         9,    1.000000e-02,    3.139177e-06,    9.680669e-06,    2.001879e-03,   -2.073784e-03,   -1.999059e-03,    2.069678e-03,   -3.065616e-07,   -1.377467e-05,   -1.261147e+00,    3.771966e-01,   -4.631415e+00,    3.912488e+00,    6.653163e+00,   -4.671707e+00,    9.333011e-01,   -1.913604e-01,   -1.314000e-04,    4.992000e-05,    1.507800e-03,   -1.656400e-03,   -1.289300e-03,    1.571300e-03,    9.925800e-05,   -3.418900e-05,    1.066800e-04,    1.066800e-04,    1.066800e-04,    1.066800e-04,    1.066800e-04,    1.066800e-04,    1.066800e-04,    1.066800e-04,
         9,    1.000000e-01,   -2.864773e-06,    9.734430e-05,    6.324552e-03,   -7.057967e-03,   -6.320591e-03,    7.048274e-03,    5.784971e-06,   -1.212250e-04,   -2.487378e-01,   -2.745168e-01,   -3.959006e+00,   -1.593951e-01,    4.602509e+00,    4.072078e-01,    8.159231e-02,    2.554239e-01,   -1.082500e-04,   -1.896300e-05,    4.647200e-03,   -7.125500e-03,   -4.370600e-03,    7.220800e-03,    4.035400e-05,   -1.300700e-05,    4.236800e-04,    4.236800e-04,    4.236800e-04,    4.236800e-04,    4.236800e-04,    4.236800e-04,    4.236800e-04,    4.236800e-04,
         9,    1.000000e+00,    1.933912e-04,    1.125349e-03,    1.999606e-02,   -2.740767e-02,   -2.002422e-02,    2.740884e-02,   -3.059019e-05,   -1.230765e-03,    4.072199e-03,    2.207655e-02,    3.266077e-01,   -1.156495e-01,   -3.793091e-01,    1.364352e-01,    1.039695e-02,   -2.972532e-02,    2.004100e-04,    1.163400e-03,    2.055900e-02,   -2.760700e-02,   -2.067800e-02,    2.764400e-02,   -1.267000e-05,   -1.282000e-03,    1.723600e-03,    1.723600e-03,    1.723600e-03,    1.723600e-03,    1.723600e-03,    1.723600e-03,    1.723600e-03,    1.723600e-03,
        10,    1.000000e-03,    9.700227e-07,   -2.019855e-06,    6.305400e-04,   -6.364472e-04,   -6.298918e-04,    6.366943e-04,   -4.615493e-07,    2.103662e-06,    1.704110e+00,   -1.288335e+00,   -4.465914e+00,    4.240917e+00,    6.264951e+00,   -5.601570e+00,   -1.355513e+00,    1.013328e+00,    5.688700e-05,   -4.429400e-05,    4.840000e-04,   -4.972900e-04,   -4.243200e-04,    4.528900e-04,   -4.494000e-05,    3.535400e-05,    3.281300e-05,    3.281300e-05,    3.281300e-05,    3.281300e-05,    3.281300e-05,    3.281300e-05,    3.281300e-05,    3.281300e-05,
        10,    1.000000e-02,    4.937244e-06,   -5.523589e-06,    2.001342e-03,   -2.048542e-03,   -2.000518e-03,    2.052773e-03,   -2.412428e-07,    1.597667e-05,    1.444521e+00,   -4.203030e-01,   -4.401015e+00,    3.796104e+00,    5.915388e+00,   -4.231370e+00,   -1.136579e+00,    2.968630e-01,    1.613500e-04,   -5.103400e-05,    1.524800e-03,   -1.637500e-03,   -1.360000e-03,    1.594600e-03,   -1.233100e-04,    4.812100e-05,    1.082800e-04,    1.082800e-04,    1.082800e-04,    1.082800e-04,    1.082800e-04,    1.082800e-04,    1.082800e-04,    1.082800e-04,
        10,    1.000000e-01,   -1.137001e-05,   -5.251565e-05,    6.325225e-03,   -6.815667e-03,   -6.323749e-03,    6.869086e-03,    1.300837e-06,    1.812160e-04,    2.931415e-01,    3.281286e-01,   -3.976798e+00,   -1.398865e-01,    4.304913e+00,    4.127431e-01,   -1.902874e-01,   -2.450552e-01,    1.108700e-04,    8.431400e-05,    4.666900e-03,   -6.874000e-03,   -4.528600e-03,    7.041200e-03,   -7.804900e-05,    7.902800e-05,    4.170000e-04,    4.170000e-04,    4.170000e-04,    4.170000e-04,    4.170000e-04,    4.170000e-04,    4.170000e-04,    4.170000e-04,
        10,    1.000000e+00,   -3.245742e-04,   -7.507495e-04,    1.994035e-02,   -2.488632e-02,   -1.985807e-02,    2.564033e-02,    8.946789e-05,    1.790144e-03,   -6.058772e-03,   -3.044787e-02,    3.414251e-01,   -1.149088e-01,   -3.587402e-01,    1.204122e-01,    3.629530e-03,    1.430012e-02,   -3.344700e-04,   -8.004800e-04,    2.049800e-02,   -2.507400e-02,   -2.044400e-02,    2.583700e-02,    9.539600e-05,    1.813500e-03,    1.633300e-03,    1.633300e-03,    1.633300e-03,    1.633300e-03,    1.633300e-03,    1.633300e-03,    1.633300e-03,    1.633300e-03,
        11,    1.000000e-03,    1.044826e-06,   -1.957336e-06,    6.305172e-04,   -6.364911e-04,   -6.299207e-04,    6.371427e-04,   -5.155111e-07,    1.014992e-06,    1.911375e+00,   -1.435114e+00,   -3.569239e+00,    3.350167e+00,    3.030155e+00,   -2.904183e+00,   -1.900644e+00,    1.414000e+00,    7.081000e-05,   -5.433900e-05,    5.002400e-04,   -5.142100e-04,   -5.193200e-04,    5.311400e-04,   -6.988900e-05,    5.262600e-05,    3.650000e-05,    3.650000e-05,    3.650000e-05,    3.650000e-05,    3.650000e-05,    3.650000e-05,    3.650000e-05,    3.650000e-05,
