APP_RES_AND_PHS    36
    1    1     -12.666000     -12.666000
  4
0.001  4.3813E+00 -1.7165E+02  6.7860E+03 -4.5163E+01  6.4066E+02  1.3117E+02  5.9929E+03  1.3443E+02 -1.0000E+00 -1.0000E+00  3.3930E+02  2.8660E+00  3.3930E+02  3.1979E+01 -1.0000E+00 -1.0000E+00
 0.01  2.8602E+01 -1.0261E+02  6.7768E+03 -4.5483E+01  8.7345E+02  1.2603E+02  6.2026E+03  1.3345E+02 -1.0000E+00 -1.0000E+00  3.3884E+02  2.8660E+00  3.3884E+02  2.2826E+01 -1.0000E+00 -1.0000E+00
  0.1  1.5993E+02 -6.6921E+01  7.8356E+03 -5.1025E+01  1.6350E+03  1.2387E+02  7.6758E+03  1.2829E+02 -1.0000E+00 -1.0000E+00  3.9178E+02  2.8660E+00  3.9178E+02  1.3864E+01 -1.0000E+00 -1.0000E+00
    1  2.5329E+02 -5.9998E+01  1.0082E+04 -5.1247E+01  2.3765E+03  1.2479E+02  9.9263E+03  1.2832E+02 -1.0000E+00 -1.0000E+00  5.0410E+02  2.8660E+00  5.0410E+02  1.2247E+01 -1.0000E+00 -1.0000E+00
    2    2     -12.666000      -8.666000
  4
0.001  2.3749E-01  1.3441E+02  4.6082E-02 -4.2083E+01  4.7666E+00  1.3395E+02  4.9829E-02 -3.1738E+01 -1.0000E+00 -1.0000E+00  2.3833E-01 -1.0000E+00  2.3833E-01  2.8660E+00 -1.0000E+00 -1.0000E+00
 0.01  2.4521E-01  1.3324E+02  3.5386E-02 -3.6024E+01  5.1187E+00  1.3206E+02  2.7753E-02  1.1720E+01 -1.0000E+00 -1.0000E+00  2.5593E-01 -1.0000E+00  2.5593E-01  2.8660E+00 -1.0000E+00 -1.0000E+00
  0.1  3.1707E-01  1.2571E+02  1.9638E-02 -3.9806E+01  7.1362E+00  1.2477E+02  6.2633E-02  8.9897E+01 -1.0000E+00 -1.0000E+00  3.5681E-01 -1.0000E+00  3.5681E-01  2.8660E+00 -1.0000E+00 -1.0000E+00
    1  4.9732E-01  1.2358E+02  1.9280E-02 -3.5714E+01  1.1449E+01  1.2274E+02  2.2744E-01  9.7103E+01 -1.0000E+00 -1.0000E+00  5.7245E-01 -1.0000E+00  5.7245E-01  2.8660E+00 -1.0000E+00 -1.0000E+00
    3    3     -12.666000      -4.666000
  4
0.001  3.2095E+02  1.3874E+02  1.1205E+04 -4.4842E+01  6.0699E+02  1.3497E+02  2.6606E+03 -4.4564E+01 -1.0000E+00 -1.0000E+00  5.6027E+02  2.8660E+00  5.6027E+02  6.7372E+01 -1.0000E+00 -1.0000E+00
 0.01  2.3548E+02  1.4675E+02  1.0792E+04 -4.4731E+01  5.9893E+02  1.3478E+02  2.5029E+03 -4.3961E+01 -1.0000E+00 -1.0000E+00  5.3961E+02  2.8660E+00  5.3961E+02  6.4285E+01 -1.0000E+00 -1.0000E+00
  0.1  1.0384E+02  1.5125E+02  1.2387E+04 -5.3930E+01  7.0413E+02  1.2723E+02  2.7156E+03 -5.3226E+01 -1.0000E+00 -1.0000E+00  6.1934E+02  2.8660E+00  6.1934E+02  6.1591E+01 -1.0000E+00 -1.0000E+00
    1  1.2294E+02 -1.6567E+02  2.0658E+04 -5.6478E+01  9.6958E+02  1.3067E+02  4.4675E+03 -5.6266E+01 -1.0000E+00 -1.0000E+00  1.0329E+03  2.8660E+00  1.0329E+03 -1.0000E+00 -1.0000E+00 -1.0000E+00
    4    4     -12.666000       5.333000
  4
0.001  5.5505E-01 -2.2654E+01  3.7465E+02 -4.4682E+01  1.1678E+03  1.3368E+02  2.2382E+02  1.3659E+02 -1.0000E+00 -1.0000E+00  5.8388E+01  8.9658E+00  5.8388E+01  2.8660E+00 -1.0000E+00 -1.0000E+00
