MT,
     StaID,        Freq[Hz],     Re(Zxx)_Cal,     Im(Zxx)_Cal,     Re(Zxy)_Cal,     Im(Zxy)_Cal,     Re(Zyx)_Cal,     Im(Zyx)_Cal,     Re(Zyy)_Cal,     Im(Zyy)_Cal,     Re(Zxx)_Res,     Im(Zxx)_Res,     Re(Zxy)_Res,     Im(Zxy)_Res,     Re(Zyx)_Res,     Im(Zyx)_Res,     Re(Zyy)_Res,     Im(Zyy)_Res,     Re(Zxx)_Obs,     Im(Zxx)_Obs,     Re(Zxy)_Obs,     Im(Zxy)_Obs,     Re(Zyx)_Obs,     Im(Zyx)_Obs,     Re(Zyy)_Obs,     Im(Zyy)_Obs,      Re(Zxx)_SD,      Im(Zxx)_SD,      Re(Zxy)_SD,      Im(Zxy)_SD,      Re(Zyx)_SD,      Im(Zyx)_SD,      Re(Zyy)_SD,      Im(Zyy)_SD,
         1,    1.000000e-03,   -1.035855e-04,    9.347828e-05,    6.110618e-04,   -6.048788e-04,   -6.110617e-04,    6.048788e-04,    1.035855e-04,   -9.347828e-05,   -8.318172e-01,   -2.843211e+00,   -3.956478e-01,   -2.638434e-01,   -3.956469e-01,   -2.638432e-01,   -8.318186e-01,   -2.843210e+00,   -9.563080e-05,    7.278420e-05,    5.992080e-04,   -5.970030e-04,   -5.992080e-04,    5.970030e-04,    9.563080e-05,   -7.278420e-05,   -9.563080e-06,    7.278420e-06,    2.996040e-05,   -2.985015e-05,   -2.996040e-05,    2.985015e-05,    9.563080e-06,   -7.278420e-06,
         1,    1.000000e-02,   -2.976243e-04,    6.768837e-05,    1.930095e-03,   -1.819487e-03,   -1.930095e-03,    1.819487e-03,    2.976243e-04,   -6.768835e-05,   -1.003966e+00,    1.201453e+00,   -4.989061e-01,    3.199761e-01,   -4.989061e-01,    3.199761e-01,   -1.003966e+00,    1.201454e+00,   -2.704700e-04,    7.693130e-05,    1.883120e-03,   -1.849070e-03,   -1.883120e-03,    1.849070e-03,    2.704700e-04,   -7.693130e-05,   -2.704700e-05,    7.693130e-06,    9.415600e-05,   -9.245350e-05,   -9.415600e-05,    9.245350e-05,    2.704700e-05,   -7.693130e-06,
         1,    1.000000e-01,   -1.609115e-04,   -2.382351e-04,    5.712307e-03,   -6.221893e-03,   -5.712307e-03,    6.221893e-03,    1.609115e-04,    2.382351e-04,    8.215244e-01,   -1.025066e+00,    8.986705e-02,    5.463701e-01,    8.986712e-02,    5.463700e-01,    8.215254e-01,   -1.025066e+00,   -1.753140e-04,   -2.160850e-04,    5.738090e-03,   -6.396640e-03,   -5.738090e-03,    6.396640e-03,    1.753140e-04,    2.160850e-04,   -1.753140e-05,   -2.160850e-05,    2.869045e-04,   -3.198320e-04,   -2.869045e-04,    3.198320e-04,    1.753140e-05,    2.160850e-05,
         1,    1.000000e+00,    1.657568e-05,    1.946081e-05,    1.975516e-02,   -1.978256e-02,   -1.975516e-02,    1.978256e-02,   -1.657569e-05,   -1.946080e-05,    1.347012e-01,    2.230592e-01,    2.177404e-01,   -6.996257e-02,    2.177405e-01,   -6.996253e-02,    1.346928e-01,    2.230599e-01,    1.680200e-05,    1.990480e-05,    1.997260e-02,   -1.971360e-02,   -1.997260e-02,    1.971360e-02,   -1.680200e-05,   -1.990480e-05,    1.680200e-06,    1.990480e-06,    9.986300e-04,   -9.856800e-04,   -9.986300e-04,    9.856800e-04,   -1.680200e-06,   -1.990480e-06,
         1,    1.000000e+01,    4.564827e-05,   -2.622373e-05,    6.144255e-02,   -6.259770e-02,   -6.144255e-02,    6.259770e-02,   -4.564827e-05,    2.622372e-05,   -4.567844e-09,    2.619079e-09,    2.973397e-01,    5.011932e-01,    2.973397e-01,    5.011932e-01,    4.567845e-09,   -2.619078e-09,   -2.561040e-08,   -3.555770e-08,    6.236980e-02,   -6.420670e-02,   -6.236980e-02,    6.420670e-02,    2.561040e-08,    3.555770e-08,    9.999000e+03,    9.999000e+03,    3.118490e-03,   -3.210335e-03,   -3.118490e-03,    3.210335e-03,    9.999000e+03,    9.999000e+03,
         2,    1.000000e-03,   -9.422698e-05,    8.667639e-05,    6.110248e-04,   -6.020136e-04,   -5.185103e-04,    5.346891e-04,    8.050289e-05,   -7.334756e-05,   -2.771735e-01,   -2.364554e+00,   -1.579505e-01,   -8.372160e-02,    2.965415e-01,    9.985110e-02,   -2.091198e-01,   -2.213235e+00,   -9.168570e-05,    7.010070e-05,    6.062370e-04,   -5.995040e-04,   -5.263140e-04,    5.373720e-04,    7.885390e-05,   -6.005580e-05,   -9.168570e-06,    7.010070e-06,    3.031185e-05,   -2.997520e-05,   -2.631570e-05,    2.686860e-05,    7.885390e-06,   -6.005580e-06,
         2,    1.000000e-02,   -2.714191e-04,    6.662651e-05,    1.920598e-03,   -1.796958e-03,   -1.670553e-03,    1.733036e-03,    2.322113e-04,   -5.639260e-05,   -4.535895e-01,    1.387495e+00,   -2.430350e-01,    3.005127e-01,   -2.016945e-02,    1.589571e-01,   -4.326201e-01,    1.196483e+00,   -2.596420e-04,    7.736020e-05,    1.897540e-03,   -1.824370e-03,   -1.668870e-03,    1.746920e-03,    2.225820e-04,   -6.405690e-05,   -2.596420e-05,    7.736020e-06,    9.487700e-05,   -9.121850e-05,   -8.344350e-05,    8.734600e-05,    2.225820e-05,   -6.405690e-06,
         2,    1.000000e-01,   -1.751751e-04,   -2.050523e-04,    5.618586e-03,   -6.214566e-03,   -5.396601e-03,    6.420123e-03,    1.416233e-04,    1.765122e-04,    7.656766e-01,    4.445973e-02,   -8.441845e-02,    3.962783e-01,   -6.510921e-02,    2.568606e-01,    7.360690e-01,    3.718359e-02,   -1.897000e-04,   -2.059680e-04,    5.594970e-03,   -6.340190e-03,   -5.379090e-03,    6.503650e-03,    1.528760e-04,    1.771710e-04,   -1.897000e-05,   -2.059680e-05,    2.797485e-04,   -3.170095e-04,   -2.689545e-04,    3.251825e-04,    1.528760e-05,    1.771710e-05,
         2,    1.000000e+00,    2.071448e-05,    2.028638e-05,    1.977721e-02,   -2.009796e-02,   -2.010884e-02,    2.045124e-02,   -1.692805e-05,   -1.660069e-05,    3.419530e-01,    4.661667e-01,    2.670861e-01,   -3.725818e-01,   -1.825253e-02,   -7.449917e-01,   -4.905968e-01,    4.705392e-03,    2.144790e-05,    2.127830e-05,    2.004490e-02,   -1.973040e-02,   -2.009050e-02,    1.971680e-02,   -1.613640e-05,   -1.660850e-05,    2.144790e-06,    2.127830e-06,    1.002245e-03,   -9.865200e-04,   -1.004525e-03,    9.858400e-04,   -1.613640e-06,   -1.660850e-06,
         2,    1.000000e+01,   -2.185565e-05,    7.110031e-06,    6.214719e-02,   -6.413017e-02,   -6.291354e-02,    6.436602e-02,    1.504114e-05,    1.010881e-06,    2.181809e-09,   -7.160817e-10,    7.122484e-02,    2.380650e-02,   -1.746182e-01,   -4.965863e-02,   -1.501265e-09,   -9.779228e-11,   -3.974550e-08,   -5.006970e-08,    6.236930e-02,   -6.420660e-02,   -6.236900e-02,    6.420660e-02,    2.999470e-08,    3.305630e-08,    9.999000e+03,    9.999000e+03,    3.118465e-03,   -3.210330e-03,   -3.118450e-03,    3.210330e-03,    9.999000e+03,    9.999000e+03,
