MT,
     StaID,        Freq[Hz],     Re(Zxx)_Cal,     Im(Zxx)_Cal,     Re(Zxy)_Cal,     Im(Zxy)_Cal,     Re(Zyx)_Cal,     Im(Zyx)_Cal,     Re(Zyy)_Cal,     Im(Zyy)_Cal,     Re(Zxx)_Res,     Im(Zxx)_Res,     Re(Zxy)_Res,     Im(Zxy)_Res,     Re(Zyx)_Res,     Im(Zyx)_Res,     Re(Zyy)_Res,     Im(Zyy)_Res,     Re(Zxx)_Obs,     Im(Zxx)_Obs,     Re(Zxy)_Obs,     Im(Zxy)_Obs,     Re(Zyx)_Obs,     Im(Zyx)_Obs,     Re(Zyy)_Obs,     Im(Zyy)_Obs,      Re(Zxx)_SD,      Im(Zxx)_SD,      Re(Zxy)_SD,      Im(Zxy)_SD,      Re(Zyx)_SD,      Im(Zyx)_SD,      Re(Zyy)_SD,      Im(Zyy)_SD,
         3,    1.000000e-03,   -6.248790e-05,    4.965631e-05,    6.184332e-04,   -6.035684e-04,   -4.547045e-04,    4.786691e-04,    5.057222e-05,   -3.973594e-05,   -2.810003e-02,   -4.077711e-01,   -2.638090e-01,   -1.011921e-01,    5.342519e-03,    2.474429e-02,   -9.980981e-01,   -1.366247e+00,   -6.231280e-05,    4.771080e-05,    6.103820e-04,   -6.005300e-04,   -4.548260e-04,    4.792620e-04,    4.598270e-05,   -3.495960e-05,   -6.231280e-06,    4.771080e-06,    3.051910e-05,   -3.002650e-05,   -2.274130e-05,    2.396310e-05,    4.598270e-06,   -3.495960e-06,
         3,    1.000000e-02,   -1.720948e-04,    4.924310e-05,    1.923409e-03,   -1.793206e-03,   -1.474405e-03,    1.623321e-03,    1.408024e-04,   -3.762753e-05,    2.430094e-01,    7.954586e-01,   -1.937982e-01,    1.282574e-01,   -1.994039e-01,    3.240932e-01,   -8.777250e-01,   -2.491311e-01,   -1.763810e-04,    5.349870e-05,    1.904950e-03,   -1.804780e-03,   -1.459850e-03,    1.650060e-03,    1.294410e-04,   -3.671290e-05,   -1.763810e-05,    5.349870e-06,    9.524750e-05,   -9.023900e-05,   -7.299250e-05,    8.250300e-05,    1.294410e-05,   -3.671290e-06,
         3,    1.000000e-01,   -1.286840e-04,   -1.316748e-04,    5.584546e-03,   -6.217334e-03,   -5.013054e-03,    6.224145e-03,    8.772096e-05,    1.142876e-04,    5.177905e-01,    5.820075e-01,   -3.515480e-01,    2.624932e-01,    1.138722e-01,    1.166635e+00,    5.016148e-02,   -1.004956e+00,   -1.357110e-04,   -1.398120e-04,    5.488080e-03,   -6.300020e-03,   -5.041760e-03,    6.609700e-03,    8.816320e-05,    1.038510e-04,   -1.357110e-05,   -1.398120e-05,    2.744040e-04,   -3.150010e-04,   -2.520880e-04,    3.304850e-04,    8.816320e-06,    1.038510e-05,
         3,    1.000000e+00,    1.525025e-05,    1.530683e-05,    1.992422e-02,   -2.000136e-02,   -1.933656e-02,    2.005625e-02,   -8.958810e-06,   -1.044280e-05,    1.820315e-01,    4.081097e-01,    1.752987e-01,   -2.634640e-01,    8.579229e-01,   -3.437106e-01,   -5.856179e-01,   -6.113111e-01,    1.553300e-05,    1.595810e-05,    2.010040e-02,   -1.974130e-02,   -2.020320e-02,    1.971740e-02,   -8.463190e-06,   -9.841200e-06,    1.553300e-06,    1.595810e-06,    1.005020e-03,   -9.870650e-04,   -1.010160e-03,    9.858700e-04,   -8.463190e-07,   -9.841200e-07,
         3,    1.000000e+01,    1.346073e-05,   -1.199917e-05,    6.157716e-02,   -6.346925e-02,   -6.137630e-02,    6.389331e-02,   -3.478761e-05,    3.679164e-05,   -1.346775e-09,    1.197563e-09,    2.539542e-01,    2.296794e-01,    3.181726e-01,    9.758934e-02,    3.479411e-09,   -3.678389e-09,   -5.674810e-09,   -2.473650e-08,    6.236910e-02,   -6.420660e-02,   -6.236850e-02,    6.420660e-02,    3.021640e-09,    1.141960e-08,    9.999000e+03,    9.999000e+03,    3.118455e-03,   -3.210330e-03,   -3.118425e-03,    3.210330e-03,    9.999000e+03,    9.999000e+03,
         4,    1.000000e-03,    5.921509e-05,   -4.328980e-05,    6.146246e-04,   -6.015098e-04,   -4.517767e-04,    4.807571e-04,   -4.468336e-05,    3.351471e-05,    4.971226e-01,    9.266248e-01,   -1.390151e-01,   -3.263157e-02,    1.340844e-01,   -6.239005e-02,    2.825725e-01,    4.133040e-01,    6.231280e-05,   -4.771080e-05,    6.103820e-04,   -6.005300e-04,   -4.548260e-04,    4.792620e-04,   -4.598270e-05,    3.495960e-05,    6.231280e-06,   -4.771080e-06,    3.051910e-05,   -3.002650e-05,   -2.274130e-05,    2.396310e-05,   -4.598270e-06,    3.495960e-06,
         4,    1.000000e-02,    1.719079e-04,   -5.274795e-05,    1.915206e-03,   -1.796715e-03,   -1.474677e-03,    1.657511e-03,   -1.292273e-04,    3.878292e-05,    2.536052e-01,    1.403302e-01,   -1.076757e-01,    8.937695e-02,   -2.031363e-01,   -9.030725e-02,    1.650560e-02,   -5.638408e-01,    1.763810e-04,   -5.349870e-05,    1.904950e-03,   -1.804780e-03,   -1.459850e-03,    1.650060e-03,   -1.294410e-04,    3.671290e-05,    1.763810e-05,   -5.349870e-06,    9.524750e-05,   -9.023900e-05,   -7.299250e-05,    8.250300e-05,   -1.294410e-05,    3.671290e-06,
         4,    1.000000e-01,    1.289852e-04,    1.314771e-04,    5.603802e-03,   -6.310347e-03,   -5.152267e-03,    6.391933e-03,   -8.811877e-05,   -1.033545e-04,    4.955992e-01,    5.961515e-01,   -4.217228e-01,   -3.278256e-02,   -4.383680e-01,    6.589306e-01,    5.039975e-03,    4.781147e-02,    1.357110e-04,    1.398120e-04,    5.488080e-03,   -6.300020e-03,   -5.041760e-03,    6.609700e-03,   -8.816320e-05,   -1.038510e-04,    1.357110e-05,    1.398120e-05,    2.744040e-04,   -3.150010e-04,   -2.520880e-04,    3.304850e-04,   -8.816320e-06,   -1.038510e-05,
         4,    1.000000e+00,   -1.578520e-05,   -1.563317e-05,    2.010678e-02,   -1.994917e-02,   -1.975018e-02,    2.006709e-02,    8.966288e-06,    9.998409e-06,   -1.623642e-01,    2.036141e-01,   -6.351211e-03,   -2.105937e-01,    4.484640e-01,   -3.546976e-01,   -5.944540e-01,   -1.597457e-01,   -1.553300e-05,   -1.595810e-05,    2.010040e-02,   -1.974130e-02,   -2.020320e-02,    1.971740e-02,    8.463190e-06,    9.841200e-06,   -1.553300e-06,   -1.595810e-06,    1.005020e-03,   -9.870650e-04,   -1.010160e-03,    9.858700e-04,    8.463190e-07,    9.841200e-07,
         4,    1.000000e+01,   -2.775639e-06,    5.537796e-06,    6.164313e-02,   -6.356509e-02,   -6.164844e-02,    6.358620e-02,    2.078099e-05,   -2.352255e-05,    2.781592e-10,   -5.513611e-10,    2.327995e-01,    1.998275e-01,    2.309052e-01,    1.932511e-01,   -2.078609e-09,    2.351348e-09,    5.674810e-09,    2.473650e-08,    6.236910e-02,   -6.420660e-02,   -6.236850e-02,    6.420660e-02,   -3.021640e-09,   -1.141960e-08,    9.999000e+03,    9.999000e+03,    3.118455e-03,   -3.210330e-03,   -3.118425e-03,    3.210330e-03,    9.999000e+03,    9.999000e+03,
         5,    1.000000e-03,    8.886836e-05,   -6.580643e-05,    6.088981e-04,   -5.987695e-04,   -5.216498e-04,    5.336601e-04,   -8.232933e-05,    6.219817e-05,    3.072822e-01,    6.125856e-01,   -8.779044e-02,    2.450350e-02,    1.772400e-01,    1.381495e-01,   -4.407431e-01,   -3.567291e-01,    9.168570e-05,   -7.010070e-05,    6.062370e-04,   -5.995040e-04,   -5.263140e-04,    5.373720e-04,   -7.885390e-05,    6.005580e-05,    9.168570e-06,   -7.010070e-06,    3.031185e-05,   -2.997520e-05,   -2.631570e-05,    2.686860e-05,   -7.885390e-06,    6.005580e-06,
         5,    1.000000e-02,    2.549836e-04,   -7.561003e-05,    1.905457e-03,   -1.802229e-03,   -1.666392e-03,    1.725138e-03,   -2.351840e-04,    6.828807e-05,    1.794147e-01,    2.262371e-01,   -8.344810e-02,    2.427204e-01,    2.969553e-02,    2.493771e-01,   -5.661715e-01,   -6.605327e-01,    2.596420e-04,   -7.736020e-05,    1.897540e-03,   -1.824370e-03,   -1.668870e-03,    1.746920e-03,   -2.225820e-04,    6.405690e-05,    2.596420e-05,   -7.736020e-06,    9.487700e-05,   -9.121850e-05,   -8.344350e-05,    8.734600e-05,   -2.225820e-05,    6.405690e-06,
         5,    1.000000e-01,    1.830192e-04,    1.983547e-04,    5.628930e-03,   -6.321854e-03,   -5.384493e-03,    6.323918e-03,   -1.585783e-04,   -1.865435e-04,    3.521787e-01,    3.696368e-01,   -1.213953e-01,    5.784121e-02,   -2.009028e-02,    5.527101e-01,   -3.730027e-01,   -5.290081e-01,    1.897000e-04,    2.059680e-04,    5.594970e-03,   -6.340190e-03,   -5.379090e-03,    6.503650e-03,   -1.528760e-04,   -1.771710e-04,    1.897000e-05,    2.059680e-05,    2.797485e-04,   -3.170095e-04,   -2.689545e-04,    3.251825e-04,   -1.528760e-05,   -1.771710e-05,
         5,    1.000000e+00,   -2.142251e-05,   -2.103106e-05,    2.005337e-02,   -1.997385e-02,   -1.976002e-02,    2.005313e-02,    1.618781e-05,    1.694944e-05,    1.183684e-02,    1.161956e-01,   -8.449857e-03,   -2.467740e-01,    3.289961e-01,   -3.411638e-01,   -3.186143e-02,   -2.052779e-01,   -2.144790e-05,   -2.127830e-05,    2.004490e-02,   -1.973040e-02,   -2.009050e-02,    1.971680e-02,    1.613640e-05,    1.660850e-05,   -2.144790e-06,   -2.127830e-06,    1.002245e-03,   -9.865200e-04,   -1.004525e-03,    9.858400e-04,    1.613640e-06,    1.660850e-06,
         5,    1.000000e+01,    9.104638e-06,    4.409015e-06,    6.187077e-02,   -6.351939e-02,   -6.181193e-02,    6.352562e-02,   -4.076199e-06,   -4.020118e-06,   -9.065799e-10,   -4.359381e-10,    1.598626e-01,    2.140635e-01,    1.786359e-01,    2.121202e-01,    4.046609e-10,    3.987461e-10,    3.974550e-08,    5.006970e-08,    6.236930e-02,   -6.420660e-02,   -6.236900e-02,    6.420660e-02,   -2.999470e-08,   -3.305630e-08,    9.999000e+03,    9.999000e+03,    3.118465e-03,   -3.210330e-03,   -3.118450e-03,    3.210330e-03,    9.999000e+03,    9.999000e+03,
         6,    1.000000e-03,    9.717342e-05,   -7.195350e-05,    6.038811e-04,   -5.975183e-04,   -6.076805e-04,    5.992857e-04,   -9.752414e-05,    7.343785e-05,   -1.613096e-01,    1.141316e-01,   -1.559747e-01,   -1.726219e-02,   -2.827911e-01,   -7.647297e-02,   -1.979839e-01,   -8.980613e-02,    9.563080e-05,   -7.278420e-05,    5.992080e-04,   -5.970030e-04,   -5.992080e-04,    5.970030e-04,   -9.563080e-05,    7.278420e-05,    9.563080e-06,   -7.278420e-06,    2.996040e-05,   -2.985015e-05,   -2.996040e-05,    2.985015e-05,   -9.563080e-06,    7.278420e-06,
         6,    1.000000e-02,    2.777903e-04,   -7.829719e-05,    1.901713e-03,   -1.813545e-03,   -1.901943e-03,    1.815569e-03,   -2.766878e-04,    7.649990e-05,   -2.706513e-01,   -1.775467e-01,   -1.974748e-01,    3.842515e-01,   -1.999182e-01,    3.623600e-01,   -2.298890e-01,    5.607630e-02,    2.704700e-04,   -7.693130e-05,    1.883120e-03,   -1.849070e-03,   -1.883120e-03,    1.849070e-03,   -2.704700e-04,    7.693130e-05,    2.704700e-05,   -7.693130e-06,    9.415600e-05,   -9.245350e-05,   -9.415600e-05,    9.245350e-05,   -2.704700e-05,    7.693130e-06,
         6,    1.000000e-01,    1.786376e-04,    2.280784e-04,    5.666016e-03,   -6.321152e-03,   -5.707173e-03,    6.278508e-03,   -1.731268e-04,   -2.304738e-04,   -1.895819e-01,   -5.550331e-01,    2.512129e-01,    2.360253e-01,    1.077618e-01,    3.693562e-01,    1.247588e-01,   -6.658867e-01,    1.753140e-04,    2.160850e-04,    5.738090e-03,   -6.396640e-03,   -5.738090e-03,    6.396640e-03,   -1.753140e-04,   -2.160850e-04,    1.753140e-05,    2.160850e-05,    2.869045e-04,   -3.198320e-04,   -2.869045e-04,    3.198320e-04,   -1.753140e-05,   -2.160850e-05,
         6,    1.000000e+00,   -1.713107e-05,   -1.956257e-05,    2.002138e-02,   -1.996022e-02,   -1.985616e-02,    1.994646e-02,    1.648243e-05,    2.032319e-05,   -1.958521e-01,    1.719323e-01,   -4.884856e-02,   -2.502046e-01,    1.165978e-01,   -2.362456e-01,    1.901962e-01,   -2.101972e-01,   -1.680200e-05,   -1.990480e-05,    1.997260e-02,   -1.971360e-02,   -1.997260e-02,    1.971360e-02,    1.680200e-05,    1.990480e-05,   -1.680200e-06,   -1.990480e-06,    9.986300e-04,   -9.856800e-04,   -9.986300e-04,    9.856800e-04,    1.680200e-06,    1.990480e-06,
         6,    1.000000e+01,   -6.245679e-05,    4.156071e-05,    6.193649e-02,   -6.321086e-02,   -6.195694e-02,    6.318821e-02,    5.663533e-05,   -2.997887e-05,    6.248865e-09,   -4.152931e-09,    1.389489e-01,    3.101967e-01,    1.323899e-01,    3.172527e-01,   -5.666661e-09,    2.994631e-09,    2.561040e-08,    3.555770e-08,    6.236980e-02,   -6.420670e-02,   -6.236980e-02,    6.420670e-02,   -2.561040e-08,   -3.555770e-08,    9.999000e+03,    9.999000e+03,    3.118490e-03,   -3.210335e-03,   -3.118490e-03,    3.210335e-03,    9.999000e+03,    9.999000e+03,
         7,    1.000000e-03,   -7.904280e-05,    6.189881e-05,    5.206583e-04,   -5.343953e-04,   -6.149911e-04,    6.026483e-04,    9.382629e-05,   -7.352973e-05,   -2.395509e-02,   -3.068827e-01,    2.149187e-01,    1.107866e-01,   -2.888025e-01,   -1.048973e-01,   -2.334703e-01,   -4.891579e-01,   -7.885390e-05,    6.005580e-05,    5.263140e-04,   -5.373720e-04,   -6.062370e-04,    5.995040e-04,    9.168570e-05,   -7.010070e-05,   -7.885390e-06,    6.005580e-06,    2.631570e-05,   -2.686860e-05,   -3.031185e-05,    2.997520e-05,    9.168570e-06,   -7.010070e-06,
         7,    1.000000e-02,   -2.210304e-04,    6.166851e-05,    1.667347e-03,   -1.736526e-03,   -1.919654e-03,    1.802749e-03,    2.608524e-04,   -7.375374e-05,    6.970801e-02,    3.728552e-01,    1.825532e-02,    1.189937e-01,   -2.330755e-01,    2.370297e-01,   -4.661650e-02,    4.661904e-01,   -2.225820e-04,    6.405690e-05,    1.668870e-03,   -1.746920e-03,   -1.897540e-03,    1.824370e-03,    2.596420e-04,   -7.736020e-05,   -2.225820e-05,    6.405690e-06,    8.344350e-05,   -8.734600e-05,   -9.487700e-05,    9.121850e-05,    2.596420e-05,   -7.736020e-06,
         7,    1.000000e-01,   -1.496267e-04,   -1.727678e-04,    5.386808e-03,   -6.393765e-03,   -5.617590e-03,    6.205685e-03,    1.858001e-04,    2.026779e-04,    2.125440e-01,    2.485285e-01,   -2.869637e-02,    3.379185e-01,   -8.085746e-02,    4.242920e-01,    2.055820e-01,    1.597384e-01,   -1.528760e-04,   -1.771710e-04,    5.379090e-03,   -6.503650e-03,   -5.594970e-03,    6.340190e-03,    1.897000e-04,    2.059680e-04,   -1.528760e-05,   -1.771710e-05,    2.689545e-04,   -3.251825e-04,   -2.797485e-04,    3.170095e-04,    1.897000e-05,    2.059680e-05,
         7,    1.000000e+00,    1.618029e-05,    1.651100e-05,    2.007483e-02,   -2.048399e-02,   -1.979566e-02,    2.013635e-02,   -2.141680e-05,   -2.123248e-05,   -2.719847e-02,    5.870440e-02,    1.559759e-02,   -7.782118e-01,    2.486785e-01,   -4.114939e-01,    1.450198e-02,    2.153274e-02,    1.613640e-05,    1.660850e-05,    2.009050e-02,   -1.971680e-02,   -2.004490e-02,    1.973040e-02,   -2.144790e-05,   -2.127830e-05,    1.613640e-06,    1.660850e-06,    1.004525e-03,   -9.858400e-04,   -1.002245e-03,    9.865200e-04,   -2.144790e-06,   -2.127830e-06,
         7,    1.000000e+01,   -1.688780e-05,   -7.276577e-06,    6.293292e-02,   -6.443245e-02,   -6.219767e-02,    6.418094e-02,    2.482502e-05,   -2.925353e-06,    1.685949e-09,    7.244245e-10,   -1.808336e-01,   -7.035146e-02,    5.503603e-02,    7.992139e-03,   -2.478776e-09,    2.975721e-10,   -2.999470e-08,   -3.305630e-08,    6.236900e-02,   -6.420660e-02,   -6.236930e-02,    6.420660e-02,    3.974550e-08,    5.006970e-08,    9.999000e+03,    9.999000e+03,    3.118450e-03,   -3.210330e-03,   -3.118465e-03,    3.210330e-03,    9.999000e+03,    9.999000e+03,
         8,    1.000000e-03,   -7.180543e-05,    5.654723e-05,    4.982754e-04,   -5.131702e-04,   -4.982754e-04,    5.131702e-04,    7.180543e-05,   -5.654723e-05,    4.582448e-01,    1.642281e-01,    5.047053e-01,    3.087326e-01,    5.047055e-01,    3.087326e-01,    4.582450e-01,    1.642277e-01,   -7.525390e-05,    5.749140e-05,    5.111750e-04,   -5.212160e-04,   -5.111750e-04,    5.212160e-04,    7.525390e-05,   -5.749140e-05,   -7.525390e-06,    5.749140e-06,    2.555875e-05,   -2.606080e-05,   -2.555875e-05,    2.606080e-05,    7.525390e-06,   -5.749140e-06,
         8,    1.000000e-02,   -2.010102e-04,    5.974787e-05,    1.591507e-03,   -1.681194e-03,   -1.591507e-03,    1.681194e-03,    2.010102e-04,   -5.974787e-05,    5.266986e-01,    6.040854e-01,    3.248001e-01,    4.197520e-02,    3.248001e-01,    4.197521e-02,    5.266987e-01,    6.040856e-01,   -2.121860e-04,    6.358920e-05,    1.617780e-03,   -1.684730e-03,   -1.617780e-03,    1.684730e-03,    2.121860e-04,   -6.358920e-05,   -2.121860e-05,    6.358920e-06,    8.088900e-05,   -8.423650e-05,   -8.088900e-05,    8.423650e-05,    2.121860e-05,   -6.358920e-06,
         8,    1.000000e-01,   -1.547310e-04,   -1.480887e-04,    5.162614e-03,   -6.416392e-03,   -5.162614e-03,    6.416392e-03,    1.547310e-04,    1.480887e-04,    5.491022e-01,    1.142227e+00,   -2.779487e-01,    1.074196e-01,   -2.779486e-01,    1.074196e-01,    5.491023e-01,    1.142227e+00,   -1.637210e-04,   -1.671850e-04,    5.091850e-03,   -6.451040e-03,   -5.091850e-03,    6.451040e-03,    1.637210e-04,    1.671850e-04,   -1.637210e-05,   -1.671850e-05,    2.545925e-04,   -3.225520e-04,   -2.545925e-04,    3.225520e-04,    1.637210e-05,    1.671850e-05,
         8,    1.000000e+00,    1.993406e-05,    1.681767e-05,    2.027302e-02,   -2.095596e-02,   -2.027302e-02,    2.095596e-02,   -1.993406e-05,   -1.681767e-05,    9.643386e-03,    2.030899e-01,   -3.648468e-02,   -1.202223e+00,   -3.648465e-02,   -1.202223e+00,    9.643905e-03,    2.030904e-01,    1.995330e-05,    1.716630e-05,    2.023610e-02,   -1.976770e-02,   -2.023610e-02,    1.976770e-02,   -1.995330e-05,   -1.716630e-05,    1.995330e-06,    1.716630e-06,    1.011805e-03,   -9.883850e-04,   -1.011805e-03,    9.883850e-04,   -1.995330e-06,   -1.716630e-06,
         8,    1.000000e+01,   -9.243300e-05,    2.951125e-05,    6.403913e-02,   -6.531635e-02,   -6.403913e-02,    6.531635e-02,    9.243300e-05,   -2.951124e-05,    9.239540e-09,   -2.955949e-09,   -5.361227e-01,   -3.459349e-01,   -5.361227e-01,   -3.459348e-01,   -9.239540e-09,    2.955949e-09,   -4.684230e-08,   -4.528760e-08,    6.236730e-02,   -6.420580e-02,   -6.236730e-02,    6.420580e-02,    4.684230e-08,    4.528760e-08,    9.999000e+03,    9.999000e+03,    3.118365e-03,   -3.210290e-03,   -3.118365e-03,    3.210290e-03,    9.999000e+03,    9.999000e+03,
         9,    1.000000e-03,   -4.710232e-05,    3.753954e-05,    4.832513e-04,   -4.989559e-04,   -4.183708e-04,    4.455438e-04,    4.603297e-05,   -3.633215e-05,    7.317202e-01,    3.321354e-01,    6.617861e-01,    4.009757e-01,   -7.980579e-02,   -6.190275e-02,   -7.532820e-01,   -1.140183e+00,   -5.082100e-05,    3.882920e-05,    4.997890e-04,   -5.091640e-04,   -4.167080e-04,    4.441690e-04,    4.280830e-05,   -3.261360e-05,   -5.082100e-06,    3.882920e-06,    2.498945e-05,   -2.545820e-05,   -2.083540e-05,    2.220845e-05,    4.280830e-06,   -3.261360e-06,
