MT,
     StaID,        Freq[Hz],     Re(Zxx)_Cal,     Im(Zxx)_Cal,     Re(Zxy)_Cal,     Im(Zxy)_Cal,     Re(Zyx)_Cal,     Im(Zyx)_Cal,     Re(Zyy)_Cal,     Im(Zyy)_Cal,     Re(Zxx)_Res,     Im(Zxx)_Res,     Re(Zxy)_Res,     Im(Zxy)_Res,     Re(Zyx)_Res,     Im(Zyx)_Res,     Re(Zyy)_Res,     Im(Zyy)_Res,     Re(Zxx)_Obs,     Im(Zxx)_Obs,     Re(Zxy)_Obs,     Im(Zxy)_Obs,     Re(Zyx)_Obs,     Im(Zyx)_Obs,     Re(Zyy)_Obs,     Im(Zyy)_Obs,      Re(Zxx)_SD,      Im(Zxx)_SD,      Re(Zxy)_SD,      Im(Zxy)_SD,      Re(Zyx)_SD,      Im(Zyx)_SD,      Re(Zyy)_SD,      Im(Zyy)_SD,
         1,    1.000000e-03,   -1.029134e-04,    8.510125e-05,    6.132463e-04,   -6.046860e-04,   -6.132463e-04,    6.046860e-04,    1.029134e-04,   -8.510125e-05,   -7.615348e-01,   -1.692270e+00,   -4.685605e-01,   -2.573850e-01,   -4.685602e-01,   -2.573848e-01,   -7.615351e-01,   -1.692269e+00,   -9.563080e-05,    7.278420e-05,    5.992080e-04,   -5.970030e-04,   -5.992080e-04,    5.970030e-04,    9.563080e-05,   -7.278420e-05,   -9.563080e-06,    7.278420e-06,    2.996040e-05,   -2.985015e-05,   -2.996040e-05,    2.985015e-05,    9.563080e-06,   -7.278420e-06,
         1,    1.000000e-02,   -2.889338e-04,    7.200572e-05,    1.928773e-03,   -1.824204e-03,   -1.928773e-03,    1.824204e-03,    2.889338e-04,   -7.200571e-05,   -6.826564e-01,    6.402574e-01,   -4.848637e-01,    2.689543e-01,   -4.848637e-01,    2.689543e-01,   -6.826562e-01,    6.402581e-01,   -2.704700e-04,    7.693130e-05,    1.883120e-03,   -1.849070e-03,   -1.883120e-03,    1.849070e-03,    2.704700e-04,   -7.693130e-05,   -2.704700e-05,    7.693130e-06,    9.415600e-05,   -9.245350e-05,   -9.415600e-05,    9.245350e-05,    2.704700e-05,   -7.693130e-06,
         1,    1.000000e-01,   -1.691289e-04,   -2.354149e-04,    5.712470e-03,   -6.210163e-03,   -5.712470e-03,    6.210163e-03,    1.691289e-04,    2.354149e-04,    3.528015e-01,   -8.945491e-01,    8.929748e-02,    5.830462e-01,    8.929752e-02,    5.830462e-01,    3.528020e-01,   -8.945492e-01,   -1.753140e-04,   -2.160850e-04,    5.738090e-03,   -6.396640e-03,   -5.738090e-03,    6.396640e-03,    1.753140e-04,    2.160850e-04,   -1.753140e-05,   -2.160850e-05,    2.869045e-04,   -3.198320e-04,   -2.869045e-04,    3.198320e-04,    1.753140e-05,    2.160850e-05,
         1,    1.000000e+00,    1.676719e-05,    1.975609e-05,    1.975431e-02,   -1.980614e-02,   -1.975431e-02,    1.980614e-02,   -1.676720e-05,   -1.975608e-05,    2.071706e-02,    7.471006e-02,    2.185901e-01,   -9.388425e-02,    2.185902e-01,   -9.388421e-02,    2.071214e-02,    7.471539e-02,    1.680200e-05,    1.990480e-05,    1.997260e-02,   -1.971360e-02,   -1.997260e-02,    1.971360e-02,   -1.680200e-05,   -1.990480e-05,    1.680200e-06,    1.990480e-06,    9.986300e-04,   -9.856800e-04,   -9.986300e-04,    9.856800e-04,   -1.680200e-06,   -1.990480e-06,
         1,    1.000000e+01,    3.674865e-05,   -2.423635e-05,    6.146957e-02,   -6.255128e-02,   -6.146957e-02,    6.255128e-02,   -3.674868e-05,    2.423635e-05,   -3.677794e-09,    2.420321e-09,    2.886760e-01,    5.156520e-01,    2.886760e-01,    5.156520e-01,    3.677796e-09,   -2.420322e-09,   -2.561040e-08,   -3.555770e-08,    6.236980e-02,   -6.420670e-02,   -6.236980e-02,    6.420670e-02,    2.561040e-08,    3.555770e-08,    9.999000e+03,    9.999000e+03,    3.118490e-03,   -3.210335e-03,   -3.118490e-03,    3.210335e-03,    9.999000e+03,    9.999000e+03,
         2,    1.000000e-03,   -9.415318e-05,    7.877594e-05,    6.137365e-04,   -6.021105e-04,   -5.200340e-04,    5.342094e-04,    7.970093e-05,   -6.642156e-05,   -2.691236e-01,   -1.237540e+00,   -2.474118e-01,   -8.695359e-02,    2.386391e-01,    1.177065e-01,   -1.074173e-01,   -1.059975e+00,   -9.168570e-05,    7.010070e-05,    6.062370e-04,   -5.995040e-04,   -5.263140e-04,    5.373720e-04,    7.885390e-05,   -6.005580e-05,   -9.168570e-06,    7.010070e-06,    3.031185e-05,   -2.997520e-05,   -2.631570e-05,    2.686860e-05,    7.885390e-06,   -6.005580e-06,
         2,    1.000000e-02,   -2.646286e-04,    7.114936e-05,    1.920021e-03,   -1.801104e-03,   -1.668272e-03,    1.735908e-03,    2.250760e-04,   -5.967322e-05,   -1.920565e-01,    8.028466e-01,   -2.369513e-01,    2.550588e-01,    7.164843e-03,    1.260706e-01,   -1.120499e-01,    6.843411e-01,   -2.596420e-04,    7.736020e-05,    1.897540e-03,   -1.824370e-03,   -1.668870e-03,    1.746920e-03,    2.225820e-04,   -6.405690e-05,   -2.596420e-05,    7.736020e-06,    9.487700e-05,   -9.121850e-05,   -8.344350e-05,    8.734600e-05,    2.225820e-05,   -6.405690e-06,
         2,    1.000000e-01,   -1.822652e-04,   -2.033503e-04,    5.617446e-03,   -6.208443e-03,   -5.391647e-03,    6.404816e-03,    1.469275e-04,    1.739410e-04,    3.919222e-01,    1.270919e-01,   -8.034489e-02,    4.155929e-01,   -4.668918e-02,    3.039329e-01,    3.891054e-01,    1.823102e-01,   -1.897000e-04,   -2.059680e-04,    5.594970e-03,   -6.340190e-03,   -5.379090e-03,    6.503650e-03,    1.528760e-04,    1.771710e-04,   -1.897000e-05,   -2.059680e-05,    2.797485e-04,   -3.170095e-04,   -2.689545e-04,    3.251825e-04,    1.528760e-05,    1.771710e-05,
         2,    1.000000e+00,    2.117615e-05,    2.094287e-05,    1.978936e-02,   -2.012499e-02,   -2.009030e-02,    2.047375e-02,   -1.643260e-05,   -1.658160e-05,    1.267025e-01,    1.576372e-01,    2.549649e-01,   -3.999786e-01,    2.023787e-04,   -7.678179e-01,   -1.835622e-01,    1.619773e-02,    2.144790e-05,    2.127830e-05,    2.004490e-02,   -1.973040e-02,   -2.009050e-02,    1.971680e-02,   -1.613640e-05,   -1.660850e-05,    2.144790e-06,    2.127830e-06,    1.002245e-03,   -9.865200e-04,   -1.004525e-03,    9.858400e-04,   -1.613640e-06,   -1.660850e-06,
         2,    1.000000e+01,   -2.323846e-05,    4.221236e-06,    6.218472e-02,   -6.416341e-02,   -6.293217e-02,    6.440901e-02,    1.562734e-05,    5.300934e-06,    2.320104e-09,   -4.271733e-10,    5.918825e-02,    1.345500e-02,   -1.805936e-01,   -6.305109e-02,   -1.559891e-09,   -5.268404e-10,   -3.974550e-08,   -5.006970e-08,    6.236930e-02,   -6.420660e-02,   -6.236900e-02,    6.420660e-02,    2.999470e-08,    3.305630e-08,    9.999000e+03,    9.999000e+03,    3.118465e-03,   -3.210330e-03,   -3.118450e-03,    3.210330e-03,    9.999000e+03,    9.999000e+03,
         3,    1.000000e-03,   -6.266915e-05,    5.478454e-05,    6.166087e-04,   -6.025429e-04,   -4.538965e-04,    4.781992e-04,    5.125667e-05,   -4.358244e-05,   -5.718789e-02,   -1.482628e+00,   -2.040263e-01,   -6.703906e-02,    4.087233e-02,    4.435107e-02,   -1.146946e+00,   -2.466517e+00,   -6.231280e-05,    4.771080e-05,    6.103820e-04,   -6.005300e-04,   -4.548260e-04,    4.792620e-04,    4.598270e-05,   -3.495960e-05,   -6.231280e-06,    4.771080e-06,    3.051910e-05,   -3.002650e-05,   -2.274130e-05,    2.396310e-05,    4.598270e-06,   -3.495960e-06,
         3,    1.000000e-02,   -1.750624e-04,    4.669672e-05,    1.922732e-03,   -1.791276e-03,   -1.474518e-03,    1.622424e-03,    1.441788e-04,   -3.605610e-05,    7.475743e-02,    1.271428e+00,   -1.866882e-01,    1.496489e-01,   -2.009497e-01,    3.349644e-01,   -1.138573e+00,    1.789007e-01,   -1.763810e-04,    5.349870e-05,    1.904950e-03,   -1.804780e-03,   -1.459850e-03,    1.650060e-03,    1.294410e-04,   -3.671290e-05,   -1.763810e-05,    5.349870e-06,    9.524750e-05,   -9.023900e-05,   -7.299250e-05,    8.250300e-05,    1.294410e-05,   -3.671290e-06,
         3,    1.000000e-01,   -1.260002e-04,   -1.323605e-04,    5.581923e-03,   -6.216738e-03,   -5.016234e-03,    6.233533e-03,    8.602546e-05,    1.154626e-04,    7.155480e-01,    5.329692e-01,   -3.419888e-01,    2.643859e-01,    1.012568e-01,    1.138226e+00,    2.424756e-01,   -1.118101e+00,   -1.357110e-04,   -1.398120e-04,    5.488080e-03,   -6.300020e-03,   -5.041760e-03,    6.609700e-03,    8.816320e-05,    1.038510e-04,   -1.357110e-05,   -1.398120e-05,    2.744040e-04,   -3.150010e-04,   -2.520880e-04,    3.304850e-04,    8.816320e-06,    1.038510e-05,
         3,    1.000000e+00,    1.508674e-05,    1.472236e-05,    1.991288e-02,   -2.000105e-02,   -1.934746e-02,    2.004824e-02,   -9.425892e-06,   -1.089526e-05,    2.872960e-01,    7.743626e-01,    1.865790e-01,   -2.631548e-01,    8.471334e-01,   -3.355799e-01,   -1.137517e+00,   -1.071067e+00,    1.553300e-05,    1.595810e-05,    2.010040e-02,   -1.974130e-02,   -2.020320e-02,    1.971740e-02,   -8.463190e-06,   -9.841200e-06,    1.553300e-06,    1.595810e-06,    1.005020e-03,   -9.870650e-04,   -1.010160e-03,    9.858700e-04,   -8.463190e-07,   -9.841200e-07,
         3,    1.000000e+01,    1.686136e-05,   -1.783832e-05,    6.157765e-02,   -6.347134e-02,   -6.137892e-02,    6.388119e-02,   -3.470873e-05,    3.689656e-05,   -1.686872e-09,    1.781536e-09,    2.537953e-01,    2.290294e-01,    3.173339e-01,    1.013632e-01,    3.471523e-09,   -3.688883e-09,   -5.674810e-09,   -2.473650e-08,    6.236910e-02,   -6.420660e-02,   -6.236850e-02,    6.420660e-02,    3.021640e-09,    1.141960e-08,    9.999000e+03,    9.999000e+03,    3.118455e-03,   -3.210330e-03,   -3.118425e-03,    3.210330e-03,    9.999000e+03,    9.999000e+03,
         4,    1.000000e-03,    5.904186e-05,   -3.833546e-05,    6.118631e-04,   -5.992156e-04,   -4.502305e-04,    4.793450e-04,   -4.380367e-05,    3.040445e-05,    5.249219e-01,    1.965036e+00,   -4.853087e-02,    4.377608e-02,    2.020758e-01,   -3.464644e-03,    4.738804e-01,    1.302977e+00,    6.231280e-05,   -4.771080e-05,    6.103820e-04,   -6.005300e-04,   -4.548260e-04,    4.792620e-04,   -4.598270e-05,    3.495960e-05,    6.231280e-06,   -4.771080e-06,    3.051910e-05,   -3.002650e-05,   -2.274130e-05,    2.396310e-05,   -4.598270e-06,    3.495960e-06,
         4,    1.000000e-02,    1.703261e-04,   -5.459363e-05,    1.912433e-03,   -1.794795e-03,   -1.473938e-03,    1.656586e-03,   -1.274521e-04,    3.954970e-05,    3.432860e-01,   -2.046652e-01,   -7.856323e-02,    1.106477e-01,   -1.930028e-01,   -7.910587e-02,    1.536523e-01,   -7.726993e-01,    1.763810e-04,   -5.349870e-05,    1.904950e-03,   -1.804780e-03,   -1.459850e-03,    1.650060e-03,   -1.294410e-04,    3.671290e-05,    1.763810e-05,   -5.349870e-06,    9.524750e-05,   -9.023900e-05,   -7.299250e-05,    8.250300e-05,   -1.294410e-05,    3.671290e-06,
         4,    1.000000e-01,    1.276474e-04,    1.303085e-04,    5.600326e-03,   -6.308607e-03,   -5.151909e-03,    6.397777e-03,   -8.680270e-05,   -1.025020e-04,    5.941769e-01,    6.797307e-01,   -4.090531e-01,   -2.726070e-02,   -4.369461e-01,    6.412483e-01,    1.543164e-01,    1.299019e-01,    1.357110e-04,    1.398120e-04,    5.488080e-03,   -6.300020e-03,   -5.041760e-03,    6.609700e-03,   -8.816320e-05,   -1.038510e-04,    1.357110e-05,    1.398120e-05,    2.744040e-04,   -3.150010e-04,   -2.520880e-04,    3.304850e-04,   -8.816320e-06,   -1.038510e-05,
         4,    1.000000e+00,   -1.605780e-05,   -1.531949e-05,    2.009562e-02,   -1.995315e-02,   -1.975545e-02,    2.006779e-02,    9.450334e-06,    1.011532e-05,   -3.378586e-01,    4.001777e-01,    4.754398e-03,   -2.146245e-01,    4.432434e-01,   -3.554125e-01,   -1.166397e+00,   -2.785463e-01,   -1.553300e-05,   -1.595810e-05,    2.010040e-02,   -1.974130e-02,   -2.020320e-02,    1.971740e-02,    8.463190e-06,    9.841200e-06,   -1.553300e-06,   -1.595810e-06,    1.005020e-03,   -9.870650e-04,   -1.010160e-03,    9.858700e-04,    8.463190e-07,    9.841200e-07,
